ensembl_id,gene_symbol,log2FoldChange,padj
ENSG00000065320,NTN1,-0.47371377208998,0.0133689958372338
ENSG00000224142,AMMECR1-IT1,-1.11557311999294,0.0133798162956185
ENSG00000233783,AP001442.1,-0.63602915203658,0.0134178951789138
ENSG00000272047,GTF2H5,-0.52767585441133,0.0134611221550757
ENSG00000205758,CRYZL1,-0.493547543499064,0.0134671064589032
ENSG00000231628,AL133406.2,-0.979561369706704,0.0135012095589628
ENSG00000141084,RANBP10,-0.460267536683922,0.0135099559937557
ENSG00000188313,PLSCR1,-2.13513951073522,0.0135299229841162
ENSG00000147799,ARHGAP39,-0.415630718803413,0.0135299229841162
ENSG00000172936,MYD88,-0.692032926825333,0.0135336465562648
ENSG00000231863,AL139393.1,-1.71256070345426,0.0135336465562648
ENSG00000103855,CD276,-0.454011861000469,0.0135345405036371
ENSG00000004897,CDC27,-0.504811845542981,0.0135754443450667
ENSG00000168843,FSTL5,-1.39147649584105,0.0136052488154636
ENSG00000258256,AC011773.3,-1.96573543627871,0.0136506030377142
ENSG00000137075,RNF38,-0.504769773065125,0.013663763068224
ENSG00000136205,TNS3,-0.457811296488764,0.0136978481342858
ENSG00000164627,KIF6,-1.08484830472916,0.0137337758185359
ENSG00000013392,RWDD2A,-0.540251119689431,0.013734642747319
ENSG00000120699,EXOSC8,-0.56812267795545,0.0137702194350808
ENSG00000177119,ANO6,-0.456259170067222,0.0137949349192432
ENSG00000133119,RFC3,-0.483399503112889,0.0138016235404544
ENSG00000151849,CENPJ,-0.461133745931076,0.0138328360221045
ENSG00000126226,PCID2,-0.509137262454901,0.0138428702719682
ENSG00000214338,SOGA3,-3.19308930254559,0.0138555715381366
ENSG00000233900,RPL17P35,-5.20946308152932,0.0138999173874608
ENSG00000254050,AC018861.2,-1.50385180900789,0.0139112056727045
ENSG00000080839,RBL1,-0.420332538646984,0.0139308278621272
ENSG00000231721,LINC-PINT,-0.40604610344374,0.013941777315935
ENSG00000137601,NEK1,-0.44878714626734,0.0139700623309905
ENSG00000110171,TRIM3,-0.497613688320886,0.0139700623309905
ENSG00000196437,ZNF569,-0.504728641624891,0.0139700623309905
ENSG00000177640,CASC2,-0.791778947969722,0.0140434526245325
ENSG00000083223,ZCCHC6,-0.435713567908985,0.0140630600276447
ENSG00000258068,AC079600.3,-1.19527012413138,0.0140923999012521
ENSG00000179941,BBS10,-0.588925400109419,0.01414522213602
ENSG00000255837,TAS2R20,-0.758346622993354,0.0141497591817154
ENSG00000110871,COQ5,-0.503871617124023,0.0141895994600359
ENSG00000230426,ERVMER61-1,-1.73145295190821,0.0142122268898986
ENSG00000178498,DTX3,-0.575445081042399,0.0142122268898986
ENSG00000024526,DEPDC1,-0.487712517647436,0.0142271954483829
ENSG00000285608,,-1.22059440755666,0.0142403890084116
ENSG00000231739,GAPDHP59,-5.1683218061769,0.014260270861726
ENSG00000115282,TTC31,-0.525169417443454,0.0142798261560419
ENSG00000150776,NKAPD1,-0.514449289202577,0.0143246145078377
ENSG00000160007,ARHGAP35,-0.389197448700548,0.0143402429182768
ENSG00000104450,SPAG1,-0.43188896522876,0.0143482601282191
ENSG00000113742,CPEB4,-0.507615042621079,0.0143488624402693
ENSG00000049883,PTCD2,-0.473454564600397,0.0143615422743174
ENSG00000038002,AGA,-0.550100890963507,0.0143791068417309
ENSG00000185008,ROBO2,-1.8962557288101,0.0144210117127904
ENSG00000117859,OSBPL9,-0.50090821416468,0.0144534133129571
ENSG00000287064,,-1.16275206998253,0.0144863039405997
ENSG00000264575,LINC00526,-0.925477695081077,0.0145056614790494
ENSG00000174996,KLC2,-0.439977486663479,0.0145196964828983
ENSG00000124098,FAM210B,-0.557125210875558,0.014544174863569
ENSG00000264099,MIR4803,-1.40971758558652,0.0145482990470515
ENSG00000178947,SMIM10L2A,-0.650216905081756,0.0145899862588017
ENSG00000090989,EXOC1,-0.405823598857275,0.0146283767447464
ENSG00000234155,LINC02535,-1.77655546534536,0.0146604229484728
ENSG00000058729,RIOK2,-0.549658336039122,0.0147206687952174
ENSG00000242768,AC096576.1,-1.48542128658693,0.0147399114040401
ENSG00000255207,AL133399.1,-2.27410558775651,0.0147760181486048
ENSG00000165246,NLGN4Y,-0.590843107878843,0.0148582662818455
ENSG00000174844,DNAH12,-0.988935408320407,0.0148752071907804
ENSG00000233429,HOTAIRM1,-0.854800413136136,0.0148910923371839
ENSG00000278129,ZNF8,-0.439888773949659,0.0149182151210677
ENSG00000136147,PHF11,-0.838698270261937,0.0149819471607728
ENSG00000114933,INO80D,-0.451029511499946,0.0149922778308162
ENSG00000244018,RPL35P6,-1.39027778495834,0.0150202959408176
ENSG00000224415,AC007683.1,-0.799077383698239,0.0150397301679733
ENSG00000225937,PCA3,-0.993554918670177,0.0150397301679733
ENSG00000152454,ZNF256,-0.624973263312471,0.0151407530671077
ENSG00000108443,RPS6KB1,-0.474215482217707,0.0151495306683064
ENSG00000164031,DNAJB14,-0.568842768386413,0.0152076258078393
ENSG00000228639,ROCR,-1.64237253140075,0.0152181538108339
ENSG00000256124,LINC01152,-0.856121877634293,0.0152657616278433
ENSG00000176095,IP6K1,-0.501692157994544,0.0152895980103325
ENSG00000247982,LINC00926,-0.824739486996384,0.0152921771587759
ENSG00000223500,AC083862.1,-3.05296541794732,0.0153247680780527
ENSG00000248132,LINC02101,-3.41190983507106,0.0153764221181181
ENSG00000170881,RNF139,-0.43851061393932,0.0153936419170655
ENSG00000166046,TCP11L2,-0.512748446407231,0.015411111372388
ENSG00000075539,FRYL,-0.44877680452078,0.0154542076887105
ENSG00000149571,KIRREL3,-0.528162077906297,0.0154542076887105
ENSG00000179943,FIZ1,-0.531346512291639,0.0154542076887105
ENSG00000143553,SNAPIN,-0.469646195639552,0.0154810246710968
ENSG00000248152,AC093879.1,-1.06323931233487,0.0155137827752709
ENSG00000254622,NAV2-AS4,-1.23984383083329,0.0155194568061605
ENSG00000290326,,-0.799939922229565,0.0155533364898361
ENSG00000126777,KTN1,-0.491987329943142,0.0155722270077069
ENSG00000112210,RAB23,-0.543124631555434,0.0156679815101149
ENSG00000255474,AC005833.1,-2.71103509948283,0.0156679815101149
ENSG00000115548,KDM3A,-0.438867413609125,0.0157465754554425
ENSG00000114166,KAT2B,-0.50991355341278,0.0157915413252081
ENSG00000284418,AL391117.1,-1.95559772950309,0.0157915413252081
ENSG00000109163,GNRHR,-0.616885675442956,0.0159081805701996
ENSG00000229403,AC005999.1,-1.49786063546357,0.0159508527925633
ENSG00000287227,,-3.31525907387984,0.0159607006291521
ENSG00000253789,NARSP2,-2.82646038363855,0.0159962376070209
ENSG00000238025,ZDHHC4P1,-1.70173876163416,0.0160077513867262
ENSG00000043093,DCUN1D1,-0.423874037929307,0.0160157793005883
ENSG00000233840,PCDH9-AS4,-4.81905383416559,0.0160201310192546
ENSG00000171469,ZNF561,-0.545179806552386,0.0160201310192546
ENSG00000086475,SEPHS1,-0.464726651108583,0.0160201773837494
ENSG00000100485,SOS2,-0.489851283626461,0.0160389148352594
ENSG00000078369,GNB1,-0.393863601196607,0.0160631267337446
ENSG00000166454,ATMIN,-0.494600012455254,0.016063263320406
ENSG00000140299,BNIP2,-0.420740063957287,0.0160769902097708
ENSG00000124279,FASTKD3,-0.464842585509956,0.0160825565561278
ENSG00000131508,UBE2D2,-0.40769995415872,0.0160944144381783
ENSG00000231228,AC091874.1,-1.46038882041745,0.0160990807964272
ENSG00000248568,KRT8P48,-1.04515252349683,0.0161172067356459
ENSG00000082293,COL19A1,-1.24957162333432,0.0161617347278751
ENSG00000114450,GNB4,-0.547670792325996,0.0161769653299851
ENSG00000154359,LONRF1,-0.588542820356789,0.0162435533071562
ENSG00000148572,NRBF2,-0.49560489984513,0.0162463736723666
ENSG00000280099,AL603750.1,-0.895453798574475,0.0162612441568994
ENSG00000154027,AK5,-0.621767430870901,0.0163169522599116
ENSG00000198039,ZNF273,-0.589985860062575,0.0163169651629019
ENSG00000160746,ANO10,-0.43472681021294,0.0163607047870772
ENSG00000255960,AC092851.1,-4.74748257049484,0.0164298148252699
ENSG00000236039,AC019117.1,-1.05808195572905,0.0164572597965657
ENSG00000070718,AP3M2,-0.461300917572084,0.0164954280148433
ENSG00000087095,NLK,-0.510904161485584,0.0164954280148433
ENSG00000163848,ZNF148,-0.442945616971594,0.0165241654932619
ENSG00000119723,COQ6,-0.585140897338699,0.0165284478750795
ENSG00000177683,THAP5,-0.490748595984454,0.0165569802161529
ENSG00000125247,TMTC4,-0.573224458732144,0.0165781843035798
ENSG00000147099,HDAC8,-0.47671027185205,0.0166658229967843
ENSG00000143457,GOLPH3L,-0.506746333520482,0.016670069352822
ENSG00000146242,TPBG,-0.5463978342228,0.0167603416487374
ENSG00000226216,RPS12P5,-1.46657982668684,0.0167936122788482
ENSG00000132664,POLR3F,-0.488770339107801,0.0168307567935916
ENSG00000133104,SPART,-0.418241716379973,0.0168481372768928
ENSG00000138780,GSTCD,-0.539022369836255,0.0168809303765951
ENSG00000228453,RPS15AP9,-2.9979230931502,0.0168961556387283
ENSG00000216854,RPL17P26,-1.50282115198289,0.0169106743327428
ENSG00000288899,,-0.503680888253685,0.0169148773542566
ENSG00000268117,VN1R84P,-1.73078343806819,0.0169239020561207
ENSG00000213625,LEPROT,-0.471201477517173,0.0169313399418736
ENSG00000137817,PARP6,-0.432915163590912,0.0169402004039289
ENSG00000156958,GALK2,-0.556920663571976,0.0169441718346951
ENSG00000053900,ANAPC4,-0.482813912739952,0.0169457835469955
ENSG00000186591,UBE2H,-0.505659569554124,0.0169695392046945
ENSG00000144895,EIF2A,-0.444327669363845,0.0169769927467838
ENSG00000023697,DERA,-0.598770836934243,0.017019915646681
ENSG00000153767,GTF2E1,-0.460644433121322,0.017096280906554
ENSG00000119912,IDE,-0.41113193110674,0.0171319036266563
ENSG00000288569,,-5.14668523967362,0.0171661697260988
ENSG00000125871,MGME1,-0.451019261665061,0.0171708690614049
ENSG00000115145,STAM2,-0.418963917461092,0.017277145434483
ENSG00000104549,SQLE,-0.461822082895157,0.0173074216425407
ENSG00000237705,AC008937.2,-0.81423768113639,0.0173116002944308
ENSG00000260855,AL591848.4,-0.72627595846077,0.0173318813781405
ENSG00000167332,OR51E2,-3.22991245205671,0.01733870974332
ENSG00000234369,TATDN1P1,-0.850342262544129,0.0175008419842419
ENSG00000062725,APPBP2,-0.403499282068765,0.0175025687466241
ENSG00000258134,AC016954.1,-0.919425895247107,0.0175132646060922
ENSG00000163697,APBB2,-0.601432031343517,0.0175349952621688
ENSG00000151327,FAM177A1,-0.494320672641379,0.0175885845008629
ENSG00000186417,GLDN,-2.26549040968708,0.0176053172736623
ENSG00000164091,WDR82,-0.392575380881384,0.0177119682126959
ENSG00000285748,,-3.15807496878379,0.0178115354371571
ENSG00000148814,LRRC27,-0.514260168883514,0.0178780282407008
ENSG00000029153,ARNTL2,-0.524829851874967,0.0179388023867594
ENSG00000172733,PURG,-0.880867934724436,0.0179820437481435
ENSG00000280958,AC004808.1,-3.276614467627,0.0180405091920862
ENSG00000083817,ZNF416,-0.57342315208405,0.0180515502165416
ENSG00000248647,AC012613.1,-1.19210979288661,0.0180553857501127
ENSG00000110880,CORO1C,-0.489272746209784,0.0180894529073934
ENSG00000122386,ZNF205,-0.63713241170201,0.01816473656999
ENSG00000155621,C9orf85,-0.473242273661704,0.0182601824847411
ENSG00000124659,TBCC,-0.559691590919313,0.0182815076880515
ENSG00000120322,PCDHB8,-1.92590934288698,0.0183600673401453
ENSG00000232611,AL683813.1,-0.691806409575313,0.0183601360523214
ENSG00000155970,MICU3,-0.697232452229374,0.0183943114408097
ENSG00000236313,VN1R53P,-3.70354926123597,0.0184082508962642
ENSG00000163864,NMNAT3,-0.791404978020948,0.0184513630668543
ENSG00000149972,CNTN5,-1.878485765991,0.0184513630668543
ENSG00000166326,TRIM44,-0.423430730135282,0.0184671369348895
ENSG00000285938,,-0.910537730337003,0.0185081304464157
ENSG00000116954,RRAGC,-0.541372893539137,0.0185514411073656
ENSG00000156860,FBRS,-0.483877664520617,0.0185514411073656
ENSG00000289130,,-1.15015297146947,0.0186051921583564
ENSG00000234545,FAM133B,-0.587338687680527,0.0186310074045635
ENSG00000177426,TGIF1,-0.570631687817502,0.0186458085529968
ENSG00000271425,NBPF10,-0.583868292678558,0.0186481582972909
ENSG00000139304,PTPRQ,-1.63445819735288,0.0186714325231069
ENSG00000105519,CAPS,-0.818694132393367,0.0186714325231069
ENSG00000232963,HMGN2P20,-2.04127483679401,0.0186777610986838
ENSG00000181481,RNF135,-0.527366147031189,0.018684264687295
ENSG00000238057,ZEB2-AS1,-1.6160470791749,0.0186986110700689
ENSG00000164323,CFAP97,-0.565178988203671,0.0187017402363519
ENSG00000197535,MYO5A,-0.524468997160733,0.0187226254377589
ENSG00000123737,EXOSC9,-0.48467304780627,0.0187457563348476
ENSG00000134480,CCNH,-0.46489394044906,0.0187476247541793
ENSG00000278889,OR2S2,-1.90444561581275,0.0187750208517638
ENSG00000163026,WDCP,-0.504942564764792,0.0187808814118965
ENSG00000221821,C6orf226,-0.751028454270974,0.0187943383702838
ENSG00000228288,PCAT6,-1.87480224401297,0.0187966502959054
ENSG00000123684,LPGAT1,-0.427553276365825,0.0188420367354193
ENSG00000110911,SLC11A2,-0.42109899087268,0.0188528250048107
ENSG00000258928,AL358333.2,-1.36239503759535,0.0188623062772349
ENSG00000183527,PSMG1,-0.467683763359002,0.0188925191672439
ENSG00000228031,AC078842.1,-2.42147318681456,0.0189068219119423
ENSG00000142867,BCL10,-0.456830873083323,0.0189229344967918
ENSG00000267322,SNHG22,-1.03419674177368,0.0189229344967918
ENSG00000285664,,-1.01279911360263,0.018937073596204
ENSG00000247774,PCED1B-AS1,-1.62852277097889,0.0189686995259666
ENSG00000153179,RASSF3,-0.438206262337552,0.0189787794456334
ENSG00000270497,BX322635.1,-0.972273957199262,0.0189799494051086
ENSG00000113971,NPHP3,-0.669939614723518,0.0189887454373294
ENSG00000288741,,-0.78871575628949,0.0189978277266167
ENSG00000252322,RN7SKP244,-5.08810132443365,0.0190250146896133
ENSG00000038295,TLL1,-0.997614537567324,0.0191498207841384
ENSG00000186001,LRCH3,-0.410508605509531,0.0191515460857117
ENSG00000110925,CSRNP2,-0.411916591858167,0.0191515460857117
ENSG00000156170,NDUFAF6,-0.502333751096675,0.0191740009104966
ENSG00000278910,BANCR,-2.56263060802473,0.0191820401597612
ENSG00000264522,OTUD7B,-0.405000144047432,0.019202229270696
ENSG00000286881,,-1.98890166745961,0.0192327182437456
ENSG00000091137,SLC26A4,-1.4435827174597,0.0192429581363325
ENSG00000136770,DNAJC1,-0.433830291177123,0.0192631598320126
ENSG00000119729,RHOQ,-0.516197408747458,0.0192633634345241
ENSG00000109466,KLHL2,-0.562195546634356,0.0192633634345241
ENSG00000180425,C11orf71,-0.793058060896426,0.0192883730974522
ENSG00000257114,LINC02450,-1.48840084115825,0.0193005475555863
ENSG00000143862,ARL8A,-0.480882961981081,0.0193697873551868
ENSG00000151474,FRMD4A,-0.507843012862579,0.0193697873551868
ENSG00000104343,UBE2W,-0.512878926911714,0.0194378826705927
ENSG00000243115,RN7SL849P,-5.08913789348852,0.0194378826705927
ENSG00000227560,RPS15AP30,-0.743411507021245,0.0194631855992474
ENSG00000135018,UBQLN1,-0.397678688056315,0.019463900147907
ENSG00000258012,AC026111.1,-0.938410906614543,0.0194700622840015
ENSG00000228065,LINC01515,-0.45892178850283,0.0194710018942711
ENSG00000257956,NOP56P3,-1.90600443292583,0.0194885273202421
ENSG00000108256,NUFIP2,-0.391391264861408,0.0195315611867436
ENSG00000229321,AC008269.1,-0.673340665748529,0.0196153218408098
ENSG00000173218,VANGL1,-0.487850037349718,0.0196180656189891
ENSG00000170464,DNAJC18,-0.532000471434652,0.0196453347476174
ENSG00000290879,,-0.786828343860993,0.0196534724010472
ENSG00000178177,LCORL,-0.412970643705452,0.0196715356247637
ENSG00000149177,PTPRJ,-0.405477617499971,0.0196715356247637
ENSG00000182827,ACBD3,-0.390047194754278,0.0196860097688722
ENSG00000134152,KATNBL1,-0.520150098643133,0.0196935549534673
ENSG00000219188,CACYBPP3,-0.964271862109452,0.0197272815978152
ENSG00000249849,AC138819.1,-2.94921973003385,0.0197413101837693
ENSG00000178537,SLC25A20,-0.511153833607061,0.0199039275572821
ENSG00000125821,DTD1,-0.484317438944317,0.0199584461720809
ENSG00000212719,C17orf51,-0.529906743051474,0.0199906094148125
ENSG00000287032,,-0.983943343809181,0.0201409296051971
ENSG00000105483,CARD8,-0.489695650593318,0.0202074798573935
ENSG00000102078,SLC25A14,-0.551281506675255,0.0202697361437679
ENSG00000137812,KNL1,-0.444630086384662,0.0202845566640542
ENSG00000145819,ARHGAP26,-0.382811634334982,0.0203497654175536
ENSG00000244681,MTHFD2P1,-5.14323049024781,0.0203520991019553
ENSG00000289530,,-2.62668671666432,0.0203529365904055
ENSG00000287270,,-5.09007832791693,0.0203673328901194
ENSG00000229474,PATL2,-0.867292201891524,0.020400727388246
ENSG00000133641,C12orf29,-0.534599622149162,0.02041447759889
ENSG00000068878,PSME4,-0.401588105949634,0.0204223492886977
ENSG00000207444,SNORD56B,-1.67339161933313,0.0204656328748932
ENSG00000288553,,-4.18923518372363,0.0204723427397884
ENSG00000214274,ANG,-1.23515611649548,0.0205588753442235
ENSG00000289956,,-0.66283823428212,0.0206370949488789
ENSG00000247877,AC021086.1,-2.37837161778522,0.0207290920073756
ENSG00000272137,AL451064.1,-1.09218883543356,0.0207984122328636
ENSG00000163636,PSMD6,-0.431100790753458,0.0208607242867792
ENSG00000215712,TMEM242,-0.505356027706994,0.0208795407430808
ENSG00000235513,AL035681.1,-0.665195821585112,0.0209003542029421
ENSG00000120784,ZFP30,-0.668979747668834,0.0209052285639877
ENSG00000102921,N4BP1,-0.497869461983797,0.0209156388685307
ENSG00000223547,ZNF844,-0.694978702639912,0.02099988796441
ENSG00000116679,IVNS1ABP,-0.477267558775545,0.021042401726314
ENSG00000285551,,-1.54857652069805,0.0210632733358786
ENSG00000246695,RASSF8-AS1,-0.505547262502447,0.0210932866170183
ENSG00000225230,AC008937.1,-1.33991489753249,0.0211178333918021
ENSG00000268070,AC006539.2,-1.051977432487,0.0211179227754482
ENSG00000139926,FRMD6,-0.592298821245756,0.021119632697684
ENSG00000146555,SDK1,-0.494282964473703,0.0211249809469887
ENSG00000268521,VN1R83P,-0.91763016223835,0.0211249809469887
ENSG00000225400,RAB28P5,-1.2261052003201,0.0211655869234111
ENSG00000222164,RN7SKP266,-2.41978767607135,0.0212319995347378
ENSG00000164949,GEM,-0.557256145018742,0.0212396780906412
ENSG00000134461,ANKRD16,-0.523193128154636,0.0212870201961584
ENSG00000272886,DCP1A,-0.436329704019239,0.021352749736192
ENSG00000277977,AC010332.1,-1.52122883064822,0.0214250023070709
ENSG00000166689,PLEKHA7,-0.538245417575781,0.0214284701415435
ENSG00000276547,PCDHGB5,-0.813617636451009,0.0214738476753787
ENSG00000101126,ADNP,-0.469372428323436,0.0214903212714926
ENSG00000236616,BAK1P2,-2.37689039088282,0.0215318082563131
ENSG00000170854,RIOX2,-0.45187053696459,0.0215393579564498
ENSG00000130340,SNX9,-0.388508586057201,0.0216121827326178
ENSG00000150991,UBC,-0.41744491759974,0.0216418839560681
ENSG00000144535,DIS3L2,-0.428543627335743,0.0216580789345274
ENSG00000174469,CNTNAP2,-0.700851602885471,0.0217616324920167
ENSG00000274023,AL360169.2,-0.913521287084804,0.0217641972829263
ENSG00000156853,ZNF689,-0.552849654456122,0.0217857437267131
ENSG00000230115,TPRG1-AS2,-5.01546638332982,0.0220040219481373
ENSG00000171827,ZNF570,-0.482740521593376,0.0220226861805555
ENSG00000088854,C20orf194,-0.479553895315729,0.0220269175017436
ENSG00000070882,OSBPL3,-0.403868776402407,0.0220339919496372
ENSG00000187164,SHTN1,-0.466194020637339,0.022053109815719
ENSG00000137266,SLC22A23,-0.462689590952387,0.0220630141606105
ENSG00000048028,USP28,-0.532445956608679,0.0220811607772609
ENSG00000127914,AKAP9,-0.657790958149816,0.0221527977078419
ENSG00000162849,KIF26B,-0.418558400385696,0.0221659147350832
ENSG00000105939,ZC3HAV1,-0.626755828979071,0.0221726333657616
ENSG00000170044,ZPLD1,-2.19742024755578,0.0222066523111392
ENSG00000109445,ZNF330,-0.459004614243919,0.0222150880342191
ENSG00000177917,ARL6IP6,-0.521019477781781,0.0222417863785162
ENSG00000172354,GNB2,-0.39252756044762,0.0222452146980097
ENSG00000255381,AP001258.1,-2.35010917885759,0.0222952391565448
ENSG00000161813,LARP4,-0.425346569119706,0.0223001777124866
ENSG00000270050,AL035427.1,-1.21078689410185,0.0223208889604503
ENSG00000137996,RTCA,-0.399744547373257,0.0223322284990801
ENSG00000118873,RAB3GAP2,-0.39393421444174,0.0223548714126207
ENSG00000257452,AC004551.1,-4.13280137524024,0.0224006663794744
ENSG00000089006,SNX5,-0.402265289915626,0.0224006663794744
ENSG00000275294,LINC02340,-1.44852159786733,0.0224157457047365
ENSG00000114744,COMMD2,-0.433583346585369,0.0224664767311036
ENSG00000240752,AC055731.1,-3.9516057277001,0.0224881553934066
ENSG00000170074,FAM153A,-1.61367582492854,0.0225103958412038
ENSG00000100814,CCNB1IP1,-0.530609100670453,0.0225250488484356
ENSG00000148700,ADD3,-0.471079046705071,0.0225795979756159
ENSG00000127955,GNAI1,-0.528802654994966,0.0226457793820288
ENSG00000185236,RAB11B,-0.391849400061817,0.0226839976399725
ENSG00000270210,AC104695.3,-1.0314823304895,0.022691611963142
ENSG00000286431,,-0.964670284406907,0.0227211929462094
ENSG00000164904,ALDH7A1,-0.400717231767271,0.0227801893693185
ENSG00000108061,SHOC2,-0.41825747637825,0.0228206039315315
ENSG00000143702,CEP170,-0.513169473689729,0.0228676227580075
ENSG00000065000,AP3D1,-0.383054530900007,0.0229157034482537
ENSG00000257557,PPP1R12A-AS1,-1.34183255504256,0.0230035410770541
ENSG00000166200,COPS2,-0.399961614224947,0.0230085146923369
ENSG00000112320,SOBP,-0.692968228933605,0.0230412976186356
ENSG00000143924,EML4,-0.390302955801859,0.0230517607949367
ENSG00000163121,NEURL3,-0.956303848317573,0.0230517607949367
ENSG00000253526,AC090802.1,-1.89842954337001,0.023072443117317
ENSG00000158169,FANCC,-0.417595763861833,0.023072443117317
ENSG00000233012,HDAC1P2,-0.954738255296436,0.0230782866626474
ENSG00000201157,RF00091,-1.20924922918036,0.0231343234775265
ENSG00000163214,DHX57,-0.389995235334555,0.0231389182821075
ENSG00000226310,AL022157.1,-0.734897817843773,0.0231591995385346
ENSG00000167553,TUBA1C,-0.515044762051225,0.0231663519327091
ENSG00000234805,AC090505.1,-1.93403301168689,0.0232189959436133
ENSG00000084453,SLCO1A2,-2.70105655551993,0.0232494923153741
ENSG00000290012,,-1.16004951465114,0.0232921528985228
ENSG00000264449,AP005433.1,-0.950833936206647,0.0233152950417136
ENSG00000017260,ATP2C1,-0.390916612097165,0.0233313131318208
ENSG00000065060,UHRF1BP1,-0.453443226585516,0.0233866581854692
ENSG00000141699,RETREG3,-0.375675267007457,0.0233969156719403
ENSG00000167232,ZNF91,-0.411346039749719,0.0236669453571327
ENSG00000236609,ZNF853,-0.945427373907085,0.0236990738953398
ENSG00000074696,HACD3,-0.398969380514215,0.0236990738953398
ENSG00000143376,SNX27,-0.554462572947279,0.0237569315391475
ENSG00000099622,CIRBP,-0.552315583420128,0.0237569315391475
ENSG00000207307,RNU6-145P,-2.9574227109714,0.0238288603146204
ENSG00000146243,IRAK1BP1,-0.540108400127244,0.0238288603146204
ENSG00000184194,GPR173,-0.594029167447,0.0238354999701943
ENSG00000075292,ZNF638,-0.416258248562132,0.0238756161705302
ENSG00000113810,SMC4,-0.38350800834385,0.0239093696640415
ENSG00000198952,SMG5,-0.433050733012458,0.0239530025879571
ENSG00000276975,HYDIN2,-0.877325345880072,0.0240210613574652
ENSG00000200156,RNU5B-1,-1.49511475027384,0.0240416321587213
ENSG00000215114,UBXN2B,-0.554564191667259,0.0240606319296366
ENSG00000156232,WHAMM,-0.469910092683564,0.0241168378839501
ENSG00000166912,MTMR10,-0.432316460678371,0.024143089522821
ENSG00000198722,UNC13B,-0.457201903511498,0.0241590525531964
ENSG00000287523,,-3.50069270380372,0.0242107187762678
ENSG00000183309,ZNF623,-0.39581966083214,0.0242472343427858
ENSG00000154127,UBASH3B,-0.514541824087311,0.0243099408542264
ENSG00000161021,MAML1,-0.418525376636974,0.0243285164422342
ENSG00000285900,,-3.75649682583676,0.024344763578715
ENSG00000220744,RPL5P18,-1.64866753550489,0.0244066281199295
ENSG00000284095,AC055733.4,-1.45513831265336,0.0244110815808598
ENSG00000072134,EPN2,-0.429550282312644,0.0244113343257275
ENSG00000167635,ZNF146,-0.369825253303145,0.0244128363161363
ENSG00000289359,,-1.63337604441075,0.0244874349724923
ENSG00000107185,RGP1,-0.448608185116893,0.0244874349724923
ENSG00000131781,FMO5,-0.772398396102037,0.0244915173950573
ENSG00000143515,ATP8B2,-0.402425365334585,0.0245469451422515
ENSG00000252960,RN7SKP258,-3.57086241086607,0.0245542469376916
ENSG00000213341,CHUK,-0.452626823582297,0.0245691191772242
ENSG00000187676,B3GLCT,-0.488290150072018,0.0245691191772242
ENSG00000285745,,-1.22387023964422,0.0245732670024025
ENSG00000143889,HNRNPLL,-0.52200066926666,0.0245760744744843
ENSG00000117640,MTFR1L,-0.408166321280566,0.024595192374797
ENSG00000112419,PHACTR2,-0.432260723167785,0.0246057420802965
ENSG00000060749,QSER1,-0.570482159369628,0.024677388840793
ENSG00000182473,EXOC7,-0.379912080670132,0.024677388840793
ENSG00000149658,YTHDF1,-0.407506783289139,0.0247093554838261
ENSG00000254180,AB015752.1,-0.890473297492541,0.0247178376241916
ENSG00000122435,TRMT13,-0.498400510412192,0.0247359790842346
ENSG00000081803,CADPS2,-0.476141038395758,0.0247383603332033
ENSG00000157349,DDX19B,-0.39169468753255,0.0247407252100835
ENSG00000283656,MIR4483,-3.03203712619048,0.0247470080338486
ENSG00000127334,DYRK2,-0.492002676287572,0.0248463939514299
ENSG00000135823,STX6,-0.373885933317384,0.0249815193658415
ENSG00000254162,AC009812.3,-0.736100194957309,0.0249837523821696
ENSG00000171823,FBXL14,-0.463709825916078,0.0249837523821696
ENSG00000003756,RBM5,-0.467484003572048,0.0250261940140401
ENSG00000164509,IL31RA,-0.960255857713947,0.0250261940140401
ENSG00000253148,RGS21,-3.22537099626738,0.0250763254945968
ENSG00000170088,TMEM192,-0.430727307295146,0.0251622747956421
ENSG00000214954,LRRC69,-0.684716733335364,0.0251627300490037
ENSG00000139354,GAS2L3,-0.499641957310985,0.0252389949564832
ENSG00000204231,RXRB,-0.393902743765888,0.0253091869112824
ENSG00000226599,AL450344.2,-1.14994428061954,0.0253091869112824
ENSG00000133704,IPO8,-0.404181399655051,0.0253091869112824
ENSG00000274333,CU633967.1,-1.16209114532425,0.0253872664227165
ENSG00000237523,LINC00857,-0.724779420188442,0.0253882769569643
ENSG00000021776,AQR,-0.377332332190361,0.0254141660059514
ENSG00000234918,AL157387.1,-4.51664084461667,0.0254165163601078
ENSG00000198382,UVRAG,-0.495117377154141,0.025465835880993
ENSG00000164284,GRPEL2,-0.434945992329162,0.0254668937788257
ENSG00000173838,MARCH10,-1.5069246607997,0.0254770599897505
ENSG00000143033,MTF2,-0.410480022972595,0.0254965876012851
ENSG00000119596,YLPM1,-0.458930767433211,0.0255222200351783
ENSG00000029363,BCLAF1,-0.420501306559079,0.0256019352150565
ENSG00000104047,DTWD1,-0.486324226535482,0.0256187721892732
ENSG00000228057,SEC63P1,-0.817168743988633,0.0256864913706768
ENSG00000181817,LSM10,-0.5014700994024,0.0257145547169824
