"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr9",126676082,126709579,33498,"*","consensus_peak_53667_overlaps3,consensus_peak_53668_overlaps2,consensus_peak_53669_overlaps3,consensus_peak_53670_overlaps2",2.5,"3' UTR",9,126613928,126701032,87105,1,"4010","ENST00000526117.6",62154
"chr9",126721540,126725410,3871,"*","consensus_peak_53673_overlaps2",2,"Distal Intergenic",9,126805006,126838210,33205,1,"23099","ENST00000449886.5",-79596
"chr9",127005110,127006112,1003,"*","consensus_peak_53681_overlaps2",2,"Intron (ENST00000424082.6/9649, intron 4 of 17)",9,126962225,127217812,255588,1,"9649","ENST00000373434.5",42885
"chr9",127074281,127075637,1357,"*","consensus_peak_53684_overlaps2,consensus_peak_53685_overlaps3,consensus_peak_53686_overlaps2",2.333333333,"Intron (ENST00000424082.6/9649, intron 8 of 17)",9,127050056,127079853,29798,1,"9649","ENST00000477700.1",24225
"chr9",127222239,127227116,4878,"*","consensus_peak_53692_overlaps2,consensus_peak_53693_overlaps3,consensus_peak_53694_overlaps2",2.333333333,"Promoter (<=1kb)",9,127224265,127333086,108822,1,"84253","ENST00000439286.5",0
"chr9",127369874,127371461,1588,"*","consensus_peak_53699_overlaps2",2,"Intron (ENST00000435213.6/84253, intron 23 of 28)",9,127361716,127393538,31823,1,"84253","ENST00000481242.5",8158
"chr9",127387924,127390191,2268,"*","consensus_peak_53702_overlaps2",2,"Promoter (<=1kb)",9,127388412,127393134,4723,1,"84253","ENST00000463005.1",0
"chr9",127395257,127399320,4064,"*","consensus_peak_53705_overlaps2,consensus_peak_53706_overlaps3,consensus_peak_53707_overlaps2",2.333333333,"Promoter (<=1kb)",9,127397138,127407855,10718,1,"29988","ENST00000610552.4",0
"chr9",127416905,127419459,2555,"*","consensus_peak_53710_overlaps2",2,"Distal Intergenic",9,127424374,127445371,20998,1,"7633","ENST00000543471.5",-4915
"chr9",127502924,127510270,7347,"*","consensus_peak_53713_overlaps2,consensus_peak_53714_overlaps3,consensus_peak_53715_overlaps2",2.333333333,"3' UTR",9,127509888,127516893,7006,2,"64855","ENST00000465154.1",6623
"chr9",127516976,127520104,3129,"*","consensus_peak_53718_overlaps2,consensus_peak_53719_overlaps3,consensus_peak_53720_overlaps2",2.333333333,"Promoter (<=1kb)",9,127509888,127516893,7006,2,"64855","ENST00000465154.1",-83
"chr9",127521038,127526181,5144,"*","consensus_peak_53722_overlaps2,consensus_peak_53723_overlaps3,consensus_peak_53724_overlaps2",2.333333333,"Promoter (1-2kb)",9,127524806,127527221,2416,2,"64855","ENST00000476091.1",1040
"chr9",127545187,127547173,1987,"*","consensus_peak_53728_overlaps2,consensus_peak_53729_overlaps3,consensus_peak_53730_overlaps2",2.333333333,"Intron (ENST00000373314.7/64855, intron 1 of 13)",9,127524806,127527221,2416,2,"64855","ENST00000476091.1",-17966
"chr9",127555478,127563420,7943,"*","consensus_peak_53733_overlaps2,consensus_peak_53734_overlaps3,consensus_peak_53735_overlaps2",2.333333333,"Exon (ENST00000478917.1/64855, exon 2 of 4)",9,127505343,127568885,63543,2,"64855","ENST00000478917.1",5465
"chr9",127566038,127571275,5238,"*","consensus_peak_53738_overlaps2,consensus_peak_53739_overlaps3,consensus_peak_53740_overlaps2",2.333333333,"Promoter (<=1kb)",9,127505343,127568885,63543,2,"64855","ENST00000478917.1",0
"chr9",127578755,127580726,1972,"*","consensus_peak_53743_overlaps3,consensus_peak_53744_overlaps2",2.5,"Promoter (<=1kb)",9,127505339,127578989,73651,2,"64855","ENST00000373314.7",0
"chr9",127606721,127610299,3579,"*","consensus_peak_53748_overlaps2",2,"Promoter (1-2kb)",9,127611760,127663265,51506,1,"6812","ENST00000625363.2",-1461
"chr9",127713902,127716275,2374,"*","consensus_peak_53752_overlaps2",2,"Promoter (<=1kb)",9,127692978,127715647,22670,2,"138428","ENST00000335223.5",0
"chr9",127719255,127724628,5374,"*","consensus_peak_53754_overlaps2",2,"Promoter (<=1kb)",9,127720279,127731522,11244,1,"158248","ENST00000489226.5",0
"chr9",127747100,127756408,9309,"*","consensus_peak_53758_overlaps2",2,"Promoter (<=1kb)",9,127738318,127755304,16987,2,"10044","ENST00000420366.5",0
"chr9",127760290,127774768,14479,"*","consensus_peak_53761_overlaps2,consensus_peak_53762_overlaps3,consensus_peak_53763_overlaps2,consensus_peak_53764_overlaps3,consensus_peak_53765_overlaps2",2.4,"Promoter (<=1kb)",9,127738317,127771438,33122,2,"10044","ENST00000373277.8",0
"chr9",127796166,127797026,861,"*","consensus_peak_53769_overlaps2",2,"Promoter (1-2kb)",9,127794682,127808301,13620,1,"2356","ENST00000479375.6",1484
"chr9",127837334,127839720,2387,"*","consensus_peak_53775_overlaps2,consensus_peak_53776_overlaps3,consensus_peak_53777_overlaps2",2.333333333,"Intron (ENST00000480266.5/2022, intron 2 of 14)",9,127815013,127847167,32155,2,"2022","ENST00000480266.5",7447
"chr9",127865000,127878847,13848,"*","consensus_peak_53780_overlaps2",2,"Promoter (<=1kb)",9,127869415,127869495,81,2,"100616429","ENST00000583126.1",0
"chr9",127896161,127900056,3896,"*","consensus_peak_53784_overlaps2,consensus_peak_53785_overlaps3,consensus_peak_53786_overlaps2",2.333333333,"Promoter (<=1kb)",9,127867864,127899591,31728,2,"30815","ENST00000646171.1",0
"chr9",127914731,127919814,5084,"*","consensus_peak_53789_overlaps2,consensus_peak_53790_overlaps3,consensus_peak_53791_overlaps2,consensus_peak_53792_overlaps3",2.5,"Promoter (<=1kb)",9,127907886,127917041,9156,2,"27090","ENST00000335791.10",0
"chr9",127920879,127932008,11130,"*","consensus_peak_53794_overlaps2,consensus_peak_53795_overlaps3,consensus_peak_53796_overlaps2,consensus_peak_53797_overlaps3,consensus_peak_53798_overlaps2",2.4,"Promoter (<=1kb)",9,127920881,127930777,9897,2,"138429","ENST00000388747.9",0
"chr9",127942205,127952755,10551,"*","consensus_peak_53801_overlaps2,consensus_peak_53802_overlaps3,consensus_peak_53803_overlaps2",2.333333333,"Promoter (<=1kb)",9,127940881,127948159,7279,2,"399665","ENST00000465821.5",0
"chr9",127953833,127956251,2419,"*","consensus_peak_53805_overlaps2",2,"Exon (ENST00000373095.6/399665, exon 2 of 11)",9,127940883,127950722,9840,2,"399665","ENST00000300434.3",-3111
"chr9",127965252,127966768,1517,"*","consensus_peak_53808_overlaps2",2,"Promoter (1-2kb)",9,127948199,127963745,15547,2,"399665","ENST00000479828.1",-1507
"chr9",128067270,128069705,2436,"*","consensus_peak_53811_overlaps2",2,"Promoter (<=1kb)",9,128068201,128109244,41044,1,"114789","ENST00000373068.6",0
"chr9",128124882,128126341,1460,"*","consensus_peak_53814_overlaps2",2,"Promoter (<=1kb)",9,128120716,128126846,6131,2,"80142","ENST00000677691.1",505
"chr9",128143775,128154721,10947,"*","consensus_peak_53818_overlaps2",2,"Promoter (<=1kb)",9,128149071,128153133,4063,1,"3934","ENST00000373017.5",0
"chr9",128339893,128341835,1943,"*","consensus_peak_53824_overlaps2,consensus_peak_53825_overlaps3,consensus_peak_53826_overlaps2",2.333333333,"Promoter (<=1kb)",9,128340527,128361470,20944,1,"10999","ENST00000300456.5",0
"chr9",128360113,128362534,2422,"*","consensus_peak_53829_overlaps2",2,"3' UTR",9,128371361,128390090,18730,1,"81605","ENST00000470840.5",-8827
"chr9",128406718,128410352,3635,"*","consensus_peak_53833_overlaps2",2,"Promoter (1-2kb)",9,128411751,128423263,11513,1,"51148","ENST00000420034.5",-1399
"chr9",128411228,128412720,1493,"*","consensus_peak_53835_overlaps2",2,"Promoter (<=1kb)",9,128411751,128423263,11513,1,"51148","ENST00000420034.5",0
"chr9",128470256,128471402,1147,"*","consensus_peak_53839_overlaps2",2,"Promoter (1-2kb)",9,128468957,128473012,4056,2,"107080620","ENST00000420801.1",1610
"chr9",128632231,128637260,5030,"*","consensus_peak_53842_overlaps2,consensus_peak_53843_overlaps3,consensus_peak_53844_overlaps2",2.333333333,"Promoter (<=1kb)",9,128632625,128633662,1038,1,"6709","ENST00000630147.1",0
"chr9",128723568,128725291,1724,"*","consensus_peak_53850_overlaps2",2,"Promoter (<=1kb)",9,128724435,128733199,8765,1,"100506100","ENST00000443631.2",0
"chr9",128828910,128830388,1479,"*","consensus_peak_53854_overlaps2,consensus_peak_53855_overlaps3,consensus_peak_53856_overlaps2",2.333333333,"Promoter (<=1kb)",9,128819651,128829794,10144,2,"51490","ENST00000361256.10",0
"chr9",128890595,128893704,3110,"*","consensus_peak_53859_overlaps2,consensus_peak_53860_overlaps3,consensus_peak_53861_overlaps2",2.333333333,"Intron (ENST00000372600.9/56262, intron 2 of 3)",9,128884995,128886090,1096,1,"56262","ENST00000483638.1",5600
"chr9",128910938,128914384,3447,"*","consensus_peak_53864_overlaps2",2,"Promoter (<=1kb)",9,128912744,128916739,3996,1,"56262","ENST00000492784.1",0
"chr9",129035995,129038662,2668,"*","consensus_peak_53869_overlaps2,consensus_peak_53870_overlaps3,consensus_peak_53871_overlaps2",2.333333333,"Promoter (<=1kb)",9,129036621,129042400,5780,1,"84895","ENST00000477088.5",0
"chr9",129100243,129104497,4255,"*","consensus_peak_53875_overlaps2,consensus_peak_53876_overlaps3,consensus_peak_53877_overlaps2",2.333333333,"Promoter (2-3kb)",9,129095456,129098036,2581,2,"1384","ENST00000467343.1",-2207
"chr9",129105570,129111133,5564,"*","consensus_peak_53880_overlaps2",2,"Promoter (<=1kb)",9,129094142,129110791,16650,2,"1384","ENST00000680523.1",0
"chr9",129166822,129168447,1626,"*","consensus_peak_53886_overlaps2,consensus_peak_53887_overlaps3,consensus_peak_53888_overlaps2",2.333333333,"Intron (ENST00000674648.1/105376289, intron 2 of 2)",9,129176326,129214066,37741,1,"105376289","ENST00000675308.1",-7879
"chr9",129170494,129176166,5673,"*","consensus_peak_53891_overlaps2,consensus_peak_53892_overlaps3,consensus_peak_53893_overlaps2",2.333333333,"Promoter (<=1kb)",9,129176326,129214066,37741,1,"105376289","ENST00000675308.1",-160
"chr9",129177263,129186377,9115,"*","consensus_peak_53896_overlaps2,consensus_peak_53897_overlaps3,consensus_peak_53898_overlaps2",2.333333333,"Promoter (<=1kb)",9,129175552,129178261,2710,2,"389792","ENST00000372491.4",0
"chr9",129356989,129359557,2569,"*","consensus_peak_53904_overlaps2",2,"Exon (ENST00000657886.1/100506119, exon 5 of 5)",9,129341625,129359515,17891,1,"100506119","ENST00000423122.2",15364
"chr9",129458192,129461135,2944,"*","consensus_peak_53908_overlaps2",2,"Distal Intergenic",9,129476946,129504274,27329,1,"100506190","ENST00000653047.1",-15811
"chr9",129500016,129502118,2103,"*","consensus_peak_53913_overlaps2",2,"Promoter (<=1kb)",9,129502379,129503904,1526,1,"100506190","ENST00000653436.1",-261
"chr9",129566309,129573061,6753,"*","consensus_peak_53917_overlaps2",2,"Promoter (2-3kb)",9,129575117,129581295,6179,1,"105376292","ENST00000658659.1",-2056
"chr9",129603060,129617948,14889,"*","consensus_peak_53920_overlaps2,consensus_peak_53921_overlaps3,consensus_peak_53922_overlaps2,consensus_peak_53923_overlaps3,consensus_peak_53924_overlaps2",2.4,"Promoter (<=1kb)",9,129608884,129635930,27047,1,"28989","ENST00000372486.5",0
"chr9",129662636,129691050,28415,"*","consensus_peak_53928_overlaps2,consensus_peak_53929_overlaps3,consensus_peak_53930_overlaps2",2.333333333,"Promoter (<=1kb)",9,129665647,129722674,57028,1,"51450","ENST00000372469.6",0
"chr9",129693860,129706271,12412,"*","consensus_peak_53933_overlaps2,consensus_peak_53934_overlaps3,consensus_peak_53935_overlaps2,consensus_peak_53936_overlaps3,consensus_peak_53937_overlaps2",2.4,"Intron (ENST00000372469.6/51450, intron 1 of 3)",9,129712896,129718635,5740,2,"101929437","ENST00000440413.1",12364
"chr9",129717956,129729287,11332,"*","consensus_peak_53941_overlaps2,consensus_peak_53942_overlaps3,consensus_peak_53943_overlaps2",2.333333333,"Promoter (<=1kb)",9,129712896,129718635,5740,2,"101929437","ENST00000440413.1",0
"chr9",129748364,129753747,5384,"*","consensus_peak_53946_overlaps2,consensus_peak_53947_overlaps3,consensus_peak_53948_overlaps2",2.333333333,"Promoter (<=1kb)",9,129738331,129753019,14689,2,"9536","ENST00000481476.1",0
"chr9",129755089,129756991,1903,"*","consensus_peak_53950_overlaps2",2,"Promoter (2-3kb)",9,129738349,129753042,14694,2,"9536","ENST00000340607.5",-2047
"chr9",129773036,129778748,5713,"*","consensus_peak_53953_overlaps2,consensus_peak_53954_overlaps3,consensus_peak_53955_overlaps2",2.333333333,"Distal Intergenic",9,129738349,129753042,14694,2,"9536","ENST00000340607.5",-19994
"chr9",129884468,129886911,2444,"*","consensus_peak_53962_overlaps3,consensus_peak_53963_overlaps2",2.5,"Exon (ENST00000688549.2/ENST00000688549.2, exon 1 of 1)",9,129879373,129881828,2456,1,"10868","ENST00000472108.1",5095
"chr9",130138168,130139724,1557,"*","consensus_peak_53966_overlaps2,consensus_peak_53967_overlaps3,consensus_peak_53968_overlaps2",2.333333333,"3' UTR",9,130140610,130144219,3610,2,"401554","ENST00000358748.1",4495
"chr9",130141733,130144537,2805,"*","consensus_peak_53971_overlaps2,consensus_peak_53972_overlaps3,consensus_peak_53973_overlaps2",2.333333333,"Promoter (<=1kb)",9,130140610,130144219,3610,2,"401554","ENST00000358748.1",0
"chr9",130167118,130178627,11510,"*","consensus_peak_53977_overlaps2,consensus_peak_53978_overlaps3,consensus_peak_53979_overlaps2",2.333333333,"Promoter (<=1kb)",9,130172404,130237303,64900,1,"23413","ENST00000372398.6",0
"chr9",130180712,130184348,3637,"*","consensus_peak_53982_overlaps2,consensus_peak_53983_overlaps3,consensus_peak_53984_overlaps2",2.333333333,"Intron (ENST00000372398.6/23413, intron 1 of 7)",9,130172404,130237303,64900,1,"23413","ENST00000372398.6",8308
"chr9",130185422,130188264,2843,"*","consensus_peak_53986_overlaps2,consensus_peak_53987_overlaps3,consensus_peak_53988_overlaps2",2.333333333,"Intron (ENST00000372398.6/23413, intron 1 of 7)",9,130193828,130217920,24093,1,"23413","ENST00000493042.1",-5564
"chr9",130239427,130241022,1596,"*","consensus_peak_53991_overlaps2",2,"Distal Intergenic",9,130265760,130434123,168364,1,"256158","ENST00000683500.2",-24738
"chr9",130242384,130245269,2886,"*","consensus_peak_53994_overlaps2,consensus_peak_53995_overlaps3,consensus_peak_53996_overlaps2",2.333333333,"Distal Intergenic",9,130265760,130434123,168364,1,"256158","ENST00000683500.2",-20491
"chr9",130300459,130321911,21453,"*","consensus_peak_53999_overlaps2,consensus_peak_54000_overlaps3,consensus_peak_54001_overlaps2,consensus_peak_54002_overlaps3,consensus_peak_54003_overlaps2",2.4,"Promoter (<=1kb)",9,130307519,130338606,31088,1,"256158","ENST00000611173.1",0
"chr9",130325626,130349977,24352,"*","consensus_peak_54006_overlaps2",2,"3' UTR",9,130307519,130338606,31088,1,"256158","ENST00000611173.1",18107
"chr9",130352296,130356181,3886,"*","consensus_peak_54008_overlaps2",2,"Exon (ENST00000683500.2/256158, exon 31 of 98)",9,130384449,130419582,35134,1,"256158","ENST00000487727.6",-28268
"chr9",130364477,130373441,8965,"*","consensus_peak_54011_overlaps2,consensus_peak_54012_overlaps3,consensus_peak_54013_overlaps2",2.333333333,"Exon (ENST00000683500.2/256158, exon 41 of 98)",9,130384449,130419582,35134,1,"256158","ENST00000487727.6",-11008
"chr9",130379398,130401072,21675,"*","consensus_peak_54015_overlaps2,consensus_peak_54016_overlaps3,consensus_peak_54017_overlaps2,consensus_peak_54018_overlaps3,consensus_peak_54019_overlaps2",2.4,"Promoter (<=1kb)",9,130384449,130419582,35134,1,"256158","ENST00000487727.6",0
"chr9",130442823,130454382,11560,"*","consensus_peak_54024_overlaps2,consensus_peak_54025_overlaps3,consensus_peak_54026_overlaps2",2.333333333,"Promoter (<=1kb)",9,130444961,130501274,56314,1,"445","ENST00000352480.10",0
"chr9",130458074,130490078,32005,"*","consensus_peak_54029_overlaps2,consensus_peak_54030_overlaps3,consensus_peak_54031_overlaps2",2.333333333,"Promoter (<=1kb)",9,130458518,130479898,21381,1,"445","ENST00000467695.5",0
"chr9",130532520,130541204,8685,"*","consensus_peak_54034_overlaps2,consensus_peak_54035_overlaps3,consensus_peak_54036_overlaps2,consensus_peak_54037_overlaps3,consensus_peak_54038_overlaps2",2.4,"Exon (ENST00000701832.1/ENST00000701832.1, exon 1 of 1)",9,130578965,130582086,3122,1,"8939","ENST00000467100.1",-37761
"chr9",130542053,130543823,1771,"*","consensus_peak_54040_overlaps2",2,"Distal Intergenic",9,130578965,130582086,3122,1,"8939","ENST00000467100.1",-35142
"chr9",130654864,130668869,14006,"*","consensus_peak_54043_overlaps2,consensus_peak_54044_overlaps3,consensus_peak_54045_overlaps2",2.333333333,"Promoter (<=1kb)",9,130664594,130682983,18390,1,"59335","ENST00000253008.3",0
"chr9",130675521,130679804,4284,"*","consensus_peak_54048_overlaps2",2,"Exon (ENST00000253008.3/59335, exon 4 of 5)",9,130664594,130682986,18393,1,"59335","ENST00000676323.1",10927
"chr9",130680863,130684460,3598,"*","consensus_peak_54050_overlaps2,consensus_peak_54051_overlaps3,consensus_peak_54052_overlaps2",2.333333333,"3' UTR",9,130693721,130703847,10127,1,"23404","ENST00000491115.7",-9261
"chr9",130893121,130909359,16239,"*","consensus_peak_54058_overlaps2,consensus_peak_54059_overlaps3,consensus_peak_54060_overlaps2",2.333333333,"Promoter (<=1kb)",9,130892707,130896812,4106,2,"347148","ENST00000623824.2",0
"chr9",130910414,130945479,35066,"*","consensus_peak_54063_overlaps2,consensus_peak_54064_overlaps3,consensus_peak_54065_overlaps2,consensus_peak_54066_overlaps3,consensus_peak_54067_overlaps2,consensus_peak_54068_overlaps3,consensus_peak_54069_overlaps2,consensus_peak_54070_overlaps3,consensus_peak_54071_overlaps2",2.444444444,"Promoter (<=1kb)",9,130933851,130945520,11670,1,"105376297","ENST00000421067.1",0
"chr9",130961570,130963868,2299,"*","consensus_peak_54074_overlaps2,consensus_peak_54075_overlaps3,consensus_peak_54076_overlaps2",2.333333333,"Distal Intergenic",9,130938017,130939286,1270,2,"84929","ENST00000463475.1",-22284
"chr9",130970142,130974998,4857,"*","consensus_peak_54079_overlaps2",2,"Distal Intergenic",9,130938017,130939286,1270,2,"84929","ENST00000463475.1",-30856
"chr9",130989615,131002051,12437,"*","consensus_peak_54083_overlaps2,consensus_peak_54084_overlaps3,consensus_peak_54085_overlaps2",2.333333333,"Distal Intergenic",9,131009174,131094473,85300,1,"10319","ENST00000361069.9",-7123
"chr9",131008278,131015698,7421,"*","consensus_peak_54088_overlaps2",2,"Promoter (<=1kb)",9,131009174,131094473,85300,1,"10319","ENST00000361069.9",0
"chr9",131045458,131047123,1666,"*","consensus_peak_54092_overlaps2",2,"Exon (ENST00000361069.9/10319, exon 8 of 28)",9,131077799,131092058,14260,1,"10319","ENST00000678544.1",-30676
"chr9",131051580,131053567,1988,"*","consensus_peak_54095_overlaps2",2,"Exon (ENST00000361069.9/10319, exon 10 of 28)",9,131077799,131092058,14260,1,"10319","ENST00000678544.1",-24232
"chr9",131056856,131058205,1350,"*","consensus_peak_54098_overlaps2",2,"Exon (ENST00000361069.9/10319, exon 12 of 28)",9,131077799,131092058,14260,1,"10319","ENST00000678544.1",-19594
"chr9",131091715,131102663,10949,"*","consensus_peak_54102_overlaps2",2,"Promoter (<=1kb)",9,131096476,131123152,26677,1,"83543","ENST00000372309.7",0
"chr9",131111362,131112999,1638,"*","consensus_peak_54105_overlaps2",2,"Promoter (<=1kb)",9,131111402,131120438,9037,1,"83543","ENST00000372301.2",0
"chr9",131116753,131117944,1192,"*","consensus_peak_54108_overlaps2,consensus_peak_54109_overlaps3,consensus_peak_54110_overlaps2",2.333333333,"3' UTR",9,131111402,131120438,9037,1,"83543","ENST00000372301.2",5351
"chr9",131270293,131285245,14953,"*","consensus_peak_54114_overlaps2,consensus_peak_54115_overlaps3,consensus_peak_54116_overlaps2,consensus_peak_54117_overlaps3,consensus_peak_54118_overlaps2",2.4,"Promoter (<=1kb)",9,131258076,131270493,12418,2,"286336","ENST00000372269.7",0
"chr9",131307938,131309988,2051,"*","consensus_peak_54123_overlaps2",2,"3' UTR",9,131289812,131291445,1634,1,"84814","ENST00000372261.1",18126
"chr9",131500878,131504501,3624,"*","consensus_peak_54129_overlaps2,consensus_peak_54130_overlaps3,consensus_peak_54131_overlaps2",2.333333333,"Promoter (<=1kb)",9,131502789,131523799,21011,1,"10585","ENST00000372228.9",0
"chr9",131608216,131610701,2486,"*","consensus_peak_54135_overlaps2",2,"Intron (ENST00000372189.7/2889, intron 11 of 23)",9,131587736,131621838,34103,2,"2889","ENST00000414781.1",11137
"chr9",131635481,131636764,1284,"*","consensus_peak_54138_overlaps2",2,"Intron (ENST00000372189.7/2889, intron 5 of 23)",9,131626160,131643391,17232,2,"2889","ENST00000481260.1",6627
"chr9",131668609,131670198,1590,"*","consensus_peak_54141_overlaps2",2,"Intron (ENST00000372189.7/2889, intron 1 of 23)",9,131626160,131643391,17232,2,"2889","ENST00000481260.1",-25218
"chr9",131815661,131817427,1767,"*","consensus_peak_54149_overlaps2",2,"Exon (ENST00000444708.1/ENST00000444708.1, exon 1 of 3)",9,131576775,131740076,163302,2,"2889","ENST00000683357.1",-75585
"chr9",131822999,131829287,6289,"*","consensus_peak_54152_overlaps2",2,"Distal Intergenic",9,131576775,131740076,163302,2,"2889","ENST00000683357.1",-82923
"chr9",131833283,131844804,11522,"*","consensus_peak_54155_overlaps2,consensus_peak_54156_overlaps3,consensus_peak_54157_overlaps2",2.333333333,"Distal Intergenic",9,131576775,131740076,163302,2,"2889","ENST00000683357.1",-93207
"chr9",131960105,131961893,1789,"*","consensus_peak_54160_overlaps2",2,"Intron (ENST00000651950.1/9442, intron 3 of 8)",9,132031886,132079645,47760,2,"9442","ENST00000444872.3",117752
"chr9",132068218,132070207,1990,"*","consensus_peak_54164_overlaps2,consensus_peak_54165_overlaps3,consensus_peak_54166_overlaps2",2.333333333,"Intron (ENST00000651950.1/9442, intron 2 of 8)",9,132031886,132079645,47760,2,"9442","ENST00000444872.3",9438
"chr9",132097207,132100711,3505,"*","consensus_peak_54168_overlaps2",2,"Distal Intergenic",9,131860112,132079867,219756,2,"9442","ENST00000292035.10",-17340
"chr9",132113786,132117252,3467,"*","consensus_peak_54171_overlaps2,consensus_peak_54172_overlaps3,consensus_peak_54173_overlaps2",2.333333333,"Distal Intergenic",9,131860112,132079867,219756,2,"9442","ENST00000292035.10",-33919
"chr9",132140175,132175638,35464,"*","consensus_peak_54177_overlaps2",2,"Promoter (<=1kb)",9,132162058,132244526,82469,1,"84628","ENST00000393229.4",0
"chr9",132178540,132194836,16297,"*","consensus_peak_54180_overlaps2,consensus_peak_54181_overlaps3,consensus_peak_54182_overlaps2",2.333333333,"Intron (ENST00000393229.4/84628, intron 2 of 7)",9,132162058,132244526,82469,1,"84628","ENST00000393229.4",16482
"chr9",132196710,132214727,18018,"*","consensus_peak_54185_overlaps2,consensus_peak_54186_overlaps3,consensus_peak_54187_overlaps2",2.333333333,"Exon (ENST00000393229.4/84628, exon 3 of 8)",9,132240608,132242173,1566,1,"84628","ENST00000490694.1",-25881
"chr9",132221114,132224484,3371,"*","consensus_peak_54191_overlaps2,consensus_peak_54192_overlaps3,consensus_peak_54193_overlaps2",2.333333333,"Intron (ENST00000393229.4/84628, intron 3 of 7)",9,132240608,132242173,1566,1,"84628","ENST00000490694.1",-16124
"chr9",132225421,132251385,25965,"*","consensus_peak_54196_overlaps2,consensus_peak_54197_overlaps3,consensus_peak_54198_overlaps2,consensus_peak_54199_overlaps3,consensus_peak_54200_overlaps2",2.4,"Promoter (<=1kb)",9,132240608,132242173,1566,1,"84628","ENST00000490694.1",0
"chr9",132482909,132484001,1093,"*","consensus_peak_54205_overlaps2",2,"Intron (ENST00000393215.7/389799, intron 1 of 3)",9,132410224,132573317,163094,1,"389799","ENST00000343036.6",72685
"chr9",132768939,132774127,5189,"*","consensus_peak_54215_overlaps2,consensus_peak_54216_overlaps3,consensus_peak_54217_overlaps2",2.333333333,"Exon (ENST00000451318.2/ENST00000451318.2, exon 1 of 2)",9,132725583,132727598,2016,2,"158067","ENST00000467161.1",-41341
"chr9",132972407,132990117,17711,"*","consensus_peak_54224_overlaps2,consensus_peak_54225_overlaps3,consensus_peak_54226_overlaps2,consensus_peak_54227_overlaps3,consensus_peak_54228_overlaps2",2.4,"Promoter (<=1kb)",9,132978651,132991650,13000,1,"8328","ENST00000636137.1",0
"chr9",132990971,133008839,17869,"*","consensus_peak_54230_overlaps2,consensus_peak_54231_overlaps3,consensus_peak_54232_overlaps2",2.333333333,"3' UTR",9,132986679,132991565,4887,1,"8328","ENST00000636263.1",4292
"chr9",133022372,133024114,1743,"*","consensus_peak_54235_overlaps2",2,"Promoter (2-3kb)",9,133019486,133020874,1389,1,"106635683","ENST00000436459.2",2886
"chr9",133025388,133026639,1252,"*","consensus_peak_54237_overlaps2",2,"Distal Intergenic",9,133028145,133030474,2330,2,"105376306","ENST00000685810.2",3835
"chr9",133100038,133123411,23374,"*","consensus_peak_54241_overlaps2,consensus_peak_54242_overlaps3,consensus_peak_54243_overlaps2",2.333333333,"Promoter (<=1kb)",9,133097720,133108792,11073,2,"5900","ENST00000482648.5",0
"chr9",133124763,133126052,1290,"*","consensus_peak_54245_overlaps2",2,"Intron (ENST00000393160.7/5900, intron 1 of 17)",9,133097721,133129401,31681,2,"5900","ENST00000393157.8",3349
"chr9",133130898,133135837,4940,"*","consensus_peak_54248_overlaps2",2,"Promoter (<=1kb)",9,133098360,133131117,32758,2,"5900","ENST00000372062.8",0
"chr9",133151016,133156407,5392,"*","consensus_peak_54251_overlaps2",2,"Promoter (1-2kb)",9,133097720,133149334,51615,2,"5900","ENST00000393160.7",-1682
"chr9",133160779,133167995,7217,"*","consensus_peak_54253_overlaps2,consensus_peak_54254_overlaps3,consensus_peak_54255_overlaps2",2.333333333,"Promoter (<=1kb)",9,133152948,133163914,10967,2,"26301","ENST00000372040.9",0
"chr9",133185078,133190406,5329,"*","consensus_peak_54260_overlaps2",2,"Distal Intergenic",9,133205277,133209241,3965,2,"29989","ENST00000461961.2",18835
"chr9",133199786,133208152,8367,"*","consensus_peak_54263_overlaps2",2,"Promoter (1-2kb)",9,133205277,133209241,3965,2,"29989","ENST00000461961.2",1089
"chr9",133209325,133211386,2062,"*","consensus_peak_54266_overlaps2",2,"Promoter (<=1kb)",9,133205280,133209250,3971,2,"29989","ENST00000618116.4",-75
"chr9",133235748,133236962,1215,"*","consensus_peak_54269_overlaps2",2,"Intron (ENST00000679909.1/28, intron 1 of 1)",9,133205280,133209250,3971,2,"29989","ENST00000618116.4",-26498
"chr9",133277338,133278471,1134,"*","consensus_peak_54272_overlaps2",2,"Promoter (1-2kb)",9,133256106,133276024,19919,2,"28","ENST00000651471.1",-1314
"chr9",133345519,133347322,1804,"*","consensus_peak_54277_overlaps2,consensus_peak_54278_overlaps3,consensus_peak_54279_overlaps2",2.333333333,"Promoter (<=1kb)",9,133338323,133347703,9381,2,"6837","ENST00000610672.4",381
"chr9",133377992,133380086,2095,"*","consensus_peak_54282_overlaps2",2,"Promoter (<=1kb)",9,133379038,133384555,5518,1,"169436","ENST00000468046.1",0
"chr9",133421733,133431126,9394,"*","consensus_peak_54287_overlaps2,consensus_peak_54288_overlaps3,consensus_peak_54289_overlaps2",2.333333333,"Promoter (<=1kb)",9,133422000,133459386,37387,1,"11093","ENST00000371929.7",0
"chr9",133432369,133435092,2724,"*","consensus_peak_54291_overlaps2",2,"3' UTR",9,133422367,133459386,37020,1,"11093","ENST00000355699.7",10002
