"gene_id","gene_name","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3","YAF_avg","GFP_avg","log2FC_binding","seqnames","start","end","strand"
"ENSG00000249002.2","ENSG00000249002",13.4891286975629,6.15955606838325,6.05414788206671,3.17737928560625,6.75779979013734,1.1131905410804,8.56761088267094,3.68278987227466,1.1961837483105,"chr4",119006032,119006401,"+"
"ENSG00000128881.18","TTBK2",15.1561852426101,8.61840739887055,9.79416738836854,1.93797875534404,4.77125164178702,7.77424765091676,11.1895866766164,4.82782601601594,1.19596944290648,"chr15",42738730,42920809,"-"
"ENSG00000233360.4","PDXP-DT",9.94129977857365,3.06057721456966,3.35608137069747,2.11061935039128,1.74699213754299,3.11495424155146,5.45265278794693,2.32418857649524,1.1956752560663,"chr22",37641832,37658377,"-"
"ENSG00000142233.14","NTN5",15.580071411814,2.82517566851207,3.32496299642198,3.83041105248842,3.03239329655965,2.4553947438628,7.24340335891602,3.10606636430362,1.19564455757474,"chr19",48661407,48673081,"-"
"ENSG00000232858.1","RPL34P27",10.7395539283752,0.682861261069775,3.08687746524811,0,5.51344764232635,0.652559995651245,4.83643088489771,2.05533587932587,1.19555561718382,"chr13",24988577,24988925,"-"
"ENSG00000182366.11","FAM87A",9.72736895084381,0.704200884792954,1.58108458577133,2.18919825960289,1.90850094648508,0.978839993476868,4.00421814046936,1.69217973318828,1.19539208377212,"chr8",375931,384079,"-"
"ENSG00000271976.1","ENSG00000271976",28.2463156836373,3.29451224913723,3.29052667319775,4.84694154891703,7.18362296755249,3.01329178669873,11.6104515353241,5.01461876772275,1.19509809098734,"chr3",53858994,53861576,"-"
"ENSG00000084234.18","APLP2",0,7.96672743558884,0.771719992160797,3.1581899523735,0,0.489419490098953,2.91281580924988,1.21586981415749,1.19509571257518,"chr11",130068147,130144811,"+"
"ENSG00000112337.11","SLC17A2",11.1796086175101,5.82709102630615,1.54343998432159,1.57909497618675,1.37836040556431,4.97576880455017,6.18337987604595,2.64440806210041,1.19504579441886,"chr6",25912754,25930691,"-"
"ENSG00000217169.2","MTHFD2P2",0.901900757104158,2.20278194931246,2.91232320027692,1.6843664765358,0,0.774914994835854,2.00566863556451,0.819760490457217,1.19494828921931,"chr6",87000045,87000291,"-"
"ENSG00000267713.1","ENSG00000267713",17.2908736925859,9.62962564494875,3.12117800712585,1.9435010942129,6.17391738295555,4.8366194192101,10.0138924482202,4.31801263212618,1.19486889313541,"chr18",50669510,50670215,"+"
"ENSG00000237032.1","RPSAP7",11.3991577075078,4.30728579942997,2.82963832219442,0.789546236395836,1.22520944807265,5.91382247209549,6.17869394304406,2.64285938552132,1.19478382601691,"chr10",14723171,14724055,"-"
"ENSG00000149656.9","ENSG00000149656",2.80976472049952,0.682861261069775,2.31516001621882,2.3686399658521,0,0,1.93592866592937,0.789546655284034,1.19454483410366,"chr20",64290385,64313132,"+"
"ENSG00000265878.2","MIR3914-1",24.2289369236339,42.1788251255498,49.3578805141151,22.6054973740663,10.0344671154022,17.7822503822821,38.5885475210996,16.8074049572502,1.19425132302977,"chr7",71307672,71307770,"-"
"ENSG00000257595.3","LINC02356",1.45020133449185,1.60995968817359,2.13850088579109,0.747991561889648,0,1.35531682807666,1.73288730281884,0.701102796655435,1.19405879813076,"chr12",111369261,111403310,"+"
"ENSG00000262959.2","RPL23AP86",11.1429996490479,2.46366115440341,3.34411829312642,2.64997394126037,2.18240517377853,2.40945230080531,5.65025969885923,2.41394380528141,1.19367471268364,"chr16",2922662,2923202,"-"
"ENSG00000207815.1","MIR563",23.3899371964591,7.59259140080419,7.53345210892814,5.58575417568434,2.11859124457395,8.96972735144875,12.8386602353971,5.55802425723568,1.19331797072489,"chr3",15873771,15873849,"+"
"ENSG00000236920.2","ENSG00000236920",16.6504532167545,17.1316894071657,19.776594063441,6.78280906718556,7.60969905431072,8.86188511241157,17.8529122291204,7.75146441130262,1.19318422196627,"chr6",98210020,98214683,"-"
"ENSG00000105700.11","KXD1",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr19",18557762,18569387,"+"
"ENSG00000105849.6","POLR1F",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr7",19695461,19709037,"-"
"ENSG00000143575.16","HAX1",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr1",154272355,154275875,"+"
"ENSG00000143578.16","CREB3L4",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr1",153967534,153974361,"+"
"ENSG00000229806.1","RPS15P5",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr3",54626215,54626646,"+"
"ENSG00000284433.1","MIR1914",0,0,0.385859742760658,0,0,0,0.128619914253553,0,1.19295107697109,"chr20",63941465,63941544,"-"
"ENSG00000198546.15","ZNF511",0,0,0.385859489440918,0,0,0,0.128619829813639,0,1.19295054411696,"chr10",133308914,133313162,"+"
"ENSG00000259822.2","ENSG00000259822",14.4967616459598,11.3383641069134,15.7524784764936,2.75145234641704,9.33839879482985,5.93387084896282,13.8625347431223,6.0079073300699,1.19281079192157,"chr16",32278866,32279115,"+"
"ENSG00000231344.1","ENSG00000231344",3.3300901055336,5.27666547081687,1.92930001020432,4.44120372831821,0,0,3.5120185288516,1.48040124277274,1.19251440762838,"chr1",27739091,27739439,"+"
"ENSG00000159409.15","CELF3",8.90437069923981,10.2375161931628,7.93271892135208,1.50013896822929,2.06753998994827,8.11038599525179,9.02486860458491,3.89268831780979,1.19244332973082,"chr1",151700058,151716803,"-"
"ENSG00000115317.13","HTRA2",26.6175688437312,7.4417504373896,8.43319300201739,4.84794029132886,8.40073075547493,5.17782978138893,14.1641707610461,6.14216694273091,1.1922770323178,"chr2",74529596,74533350,"+"
"ENSG00000256594.11","ENSG00000256594",0.713591456413269,1.66775938696586,3.77736262271279,0,2.52699484030406,0,2.05290448869731,0.842331613434686,1.19197756799166,"chr12",9653683,9657043,"+"
"ENSG00000207615.3","MIR515-2",25.4953840941191,7.45390889045054,8.40227217929482,4.7723000122498,7.69231708049774,5.47022396767581,13.7838550546215,5.97828035347445,1.19167308473082,"chr19",53685009,53685091,"+"
"ENSG00000196116.8","TDRD7",16.0954355133904,9.33245324611664,2.36931579363974,4.32371071406773,3.54435580117362,4.13287987311681,9.26573485104894,4.00031546278605,1.19165728564016,"chr9",97412096,97496125,"+"
"ENSG00000086570.13","FAT2",15.4977259842249,10.249832305267,5.33188030936501,2.99196787884361,8.332825045694,2.11429441452026,10.3598128662856,4.47969577968596,1.1915333697621,"chr5",151504092,151591331,"-"
"ENSG00000134249.7","ADAM30",26.8507131998757,11.8105907303272,10.9317531150623,6.98185419748936,7.77168065497597,6.80194976278896,16.5310190150884,7.1851615384181,1.1908437005509,"chr1",119893533,119896515,"-"
"ENSG00000223368.2","ENSG00000223368",13.3083037997501,4.57625065002766,6.66577741172579,5.24340340896295,3.18992074089391,2.1534480047226,8.18344395383453,3.52892405152648,1.19068884894578,"chr9",73870896,73873297,"-"
"ENSG00000145626.12","UGT3A1",0,2.95907146400876,0,1.12792354822159,0,0,0.986357154669585,0.375974516073863,1.19054224865437,"chr5",35951006,36001028,"-"
"ENSG00000235298.1","HNRNPK-AS1",8.32522654533386,22.165936992282,9.05162819847465,8.71133596897125,6.24316409054924,2.20238993068536,13.1809305786968,5.71896333006862,1.19052217846036,"chr9",83972233,83975777,"+"
"ENSG00000198216.14","CACNA1E",0,0,3.08687996864319,1.18431924283504,0,0,1.02895998954773,0.394773080945015,1.19015544272406,"chr1",181317690,181813262,"+"
"ENSG00000268543.1","ENSG00000268543",16.6504642395746,2.20723239355015,1.86192607879639,3.02659705777963,3.21617674827576,2.66956368359652,6.90654090397372,2.9707791632173,1.19009760446168,"chr19",58418560,58419310,"+"
"ENSG00000258701.1","LINC00638",19.9805523795741,21.3313209982145,22.8186849481919,8.90035000226714,7.91572993653161,11.1297649131881,21.3768527753269,9.31528161732895,1.18970644326816,"chr14",104821201,104823718,"+"
"ENSG00000165288.11","BRWD3",0,2.18515900969505,0,0.789546236395836,0,0,0.728386336565018,0.263182078798612,1.18961074321806,"chrX",80669503,80809877,"-"
"ENSG00000226296.1","ENSG00000226296",14.4845105972886,8.92499500422077,10.3659698232619,5.27893700973127,4.73113067354168,4.63509408410858,11.2584918082571,4.88172058912718,1.18905527288698,"chr10",53291072,53311065,"-"
"ENSG00000248820.2","DYNLL1P6",7.88705535311448,1.46918841406251,3.8926445543766,3.24129843711853,0.590726000922067,1.81085343658924,4.41629610718453,1.88095929154328,1.18894084497213,"chr4",100041841,100042104,"-"
"ENSG00000289978.1","ENSG00000289978",25.2080237602079,8.8601695906351,9.35558611434578,4.91168130916285,8.70543538269244,5.26277286752507,14.4745931550629,6.29329651979345,1.188823699225,"chr16",21227154,21233604,"-"
"ENSG00000255313.2","ENSG00000255313",3.33009006295885,13.2507806846074,7.73326754570007,0.864740861313684,3.44590502977371,6.18676692476639,8.1047127644221,3.4991376052846,1.18880156621828,"chr8",124936328,124943765,"-"
"ENSG00000101292.8","PROKR2",16.5209547143392,4.35719898253658,5.92139201107748,2.75392522161397,5.36298405581389,3.47291678517901,8.93318190265109,3.86327535420229,1.18854105677905,"chr20",5299218,5316954,"-"
"ENSG00000128591.16","FLNC",22.5821747779846,1.26817321493512,3.72997630039851,0.877273746899196,9.54250625463632,1.51275271719152,9.19344143110608,3.97751090624235,1.18852420058703,"chr7",128830406,128859274,"+"
"ENSG00000262904.1","TMPOP2",39.8685887654622,37.6940002441406,58.6272818825462,8.15865786870321,35.2171301841736,16.2161101341248,45.3966236307163,19.8639660623338,1.18836112837833,"chr16",74667506,74668706,"+"
"ENSG00000135441.8","BLOC1S1",19.0439649522305,8.46243618859185,5.31628873571754,2.90885812044144,6.37491765618324,4.95094175960707,10.9408966255133,4.74490584541058,1.18831680331254,"chr12",55716038,55720087,"+"
"ENSG00000237429.1","ENSG00000237429",5.37937804827323,2.01539276245361,2.99160419128559,0.747991561889648,1.44505609043183,2.19642068409338,3.46212500067081,1.46315611213829,1.18827627656311,"chr1",27525805,27530561,"+"
"ENSG00000145934.17","TENM2",12.1280217415701,9.76514494348809,9.15805335534862,4.72971010165249,5.01570240869409,3.71623254041461,10.3504066801356,4.4872150169204,1.18786864854445,"chr5",166979029,168264157,"+"
"ENSG00000290549.1","ENSG00000290549",13.0825030463082,3.15417219911303,3.24765494962533,2.72336529648822,3.47461877763271,2.18799524798113,6.4947767316822,2.79532644070069,1.18759779980661,"chr9",63299453,63385117,"-"
"ENSG00000225758.1","RPS17P17",4.99513757228851,19.9064735065807,10.6754418611526,6.54196299825396,2.75672001838684,6.15270280838013,11.859017646674,5.15046194167364,1.18758262321061,"chrX",140470866,140471274,"-"
"ENSG00000233866.1","ENSG00000233866",2.91383008162181,9.42753541054605,14.2486761342734,2.68446055750052,4.46588868498802,4.35679526890025,8.86334720881375,3.8357148371296,1.18741188895016,"chr22",15914721,15915800,"-"
"ENSG00000222024.2","ENSG00000222024",10.156780654192,1.24156912348487,4.20937819914384,3.1581899523735,0.816806223657396,2.71063388310946,5.20257599227356,2.22854335304679,1.18726564880922,"chr7",79353410,79354392,"+"
"ENSG00000165202.3","OR1Q1",9.22712947360494,7.37640281404569,5.34227421157288,2.03235315503898,5.35518723130226,2.0816657435894,7.3152688330745,3.15640204331021,1.1872201678417,"chr9",122614738,122615682,"+"
"ENSG00000171603.18","CLSTN1",25.2081909186248,10.0180362746138,11.971930951135,5.66041787546393,8.74202090551284,6.15947214156852,15.7327193814579,6.8539703075151,1.18700025774334,"chr1",9728926,9823984,"-"
"ENSG00000163879.11","DNALI1",16.4007010698318,4.80121324228686,8.81385045302542,1.87660344787266,6.95173684669578,4.18725774685542,10.0052549217147,4.33853268047462,1.1869509917127,"chr1",37556919,37566857,"+"
"ENSG00000258717.1","ENSG00000258717",14.5228819847107,15.8735564382453,23.4088241913739,3.02659745514393,0.735125601291656,19.7141625881195,17.93508753811,7.8252952148517,1.18626984432795,"chr14",100675930,100679884,"-"
"ENSG00000185189.18","NRBP2",0.915776118636131,5.70281926441837,5.40203762283692,2.25584829705102,1.18145058836256,1.67801141738892,4.00687766863047,1.7051034342675,1.18596046709049,"chr8",143833583,143840973,"-"
"ENSG00000163254.5","CRYGC",12.1310409924814,4.36496264005409,5.46232621744275,0.789546236395836,5.3756130695343,3.31905413496083,7.31944328332607,3.16140448029699,1.18581756290309,"chr2",208128137,208129828,"-"
"ENSG00000187173.4","LCE2A",0,3.74698772797218,1.54343998432159,0,0.689179867506027,1.46825982133547,1.76347590409792,0.719146562947167,1.18580265498148,"chr1",152698345,152699442,"+"
"ENSG00000290823.1","ENSG00000290823",14.3133757143136,2.76717488434283,4.3602145631205,2.50315668516689,3.21617377334171,3.53826551554633,7.14692172059229,3.08586532468498,1.18568302932805,"chr15",101961603,101976543,"+"
"ENSG00000222558.1","RNU6-1064P",4.21811859607697,1.04020181923143,1.74188220500946,0.728812148937812,0.689180112310818,1.49156560784294,2.33340087343929,0.969852623030525,1.18556193382074,"chr9",107797744,107797847,"-"
"ENSG00000286595.1","ENSG00000286595",3.33009004592896,11.2103292147319,6.8683029294014,0.888239864259958,8.35631883144379,0,7.13624073002073,3.08151956523458,1.18552440960451,"chr14",48194174,48228216,"+"
"ENSG00000182858.14","ALG12",11.5383579115237,2.20759498089124,2.82100655328507,0.997322512300391,4.62735279543059,1.4915657043457,5.52231981523334,2.3720803373589,1.18543989255575,"chr22",49900229,49918438,"-"
"ENSG00000223812.8","PYDC2-AS1",1.18931944029672,9.37038497130076,1.80067999022348,0,0,5.26709147862026,4.12012813394032,1.75569715954009,1.18532551444103,"chr3",191425493,191591097,"+"
"ENSG00000287963.1","ENSG00000287963",12.9734871784846,4.07679052828853,4.98694609782912,2.65062282766615,3.67562890052795,3.19754333893458,7.34574126820075,3.17459835570956,1.18509752046853,"chr5",155087430,155199252,"+"
"ENSG00000237613.2","FAM138A",12.4878597259521,2.93295060831015,1.20704922767786,1.65087020126256,2.83329980240928,2.66244476079941,5.54261985398005,2.38220492149042,1.18474293394137,"chr1",34554,36081,"-"
"ENSG00000203867.8","RBM20",61.1071807861328,50.7919567653111,45.4212003435407,21.0984665552775,31.5874757766724,16.3792600631714,52.4401126316616,23.0217341317071,1.18416968909204,"chr10",110644336,110839468,"+"
"ENSG00000287256.3","ENSG00000287256",23.9506082613857,13.2441174565256,15.7531028356192,6.74475079330992,8.42878531203383,7.96380541355986,17.6492761845102,7.71244717296787,1.18391375827286,"chr16",51197769,51268117,"-"
"ENSG00000227653.1","ISCA1P6",0,20.2988964830126,19.7663053512573,3.35557498037815,7.02964806556702,7.08219121484195,13.35506727809,5.82247142026237,1.18387836810429,"chr2",128518788,128519177,"-"
"ENSG00000247345.2","ENSG00000247345",0,3.52812163035075,4.3216320514679,2.36863997578621,0.918907006581624,0,2.61658456060621,1.09584899412261,1.18375873059611,"chr5",59039761,59063503,"+"
"ENSG00000199833.1","SNORD115-21",17.0793427987532,5.5343086374741,2.38226426943489,4.64389740651654,3.97292358735028,2.21870365142822,8.3319719018874,3.61184154843168,1.18373493361832,"chr15",25208083,25208163,"+"
"ENSG00000263429.4","TMEM238L",26.3025200329721,7.2648953795433,7.67431995859652,4.17696040388077,10.0106451819509,3.80020298677332,13.747245123704,5.99593619086832,1.18367927746253,"chr17",10794908,10804099,"-"
"ENSG00000235500.2","SNX19P2",1.40488321147859,0.630333545116278,0,0.728812148937812,0,0,0.678405585531623,0.242937382979271,1.18257688396351,"chr13",18892260,18895230,"-"
"ENSG00000237730.1","RPS5P8",23.8707969778429,7.40251593374634,8.56806383748631,4.21419162714659,8.02339811972412,5.15347514053186,13.2804589163585,5.79702162913419,1.18206920686011,"chrX",6422092,6422701,"-"
"ENSG00000196141.14","SPATS2L",17.760484430525,1.11676460551098,5.09335085323879,1.49136659337415,8.90634388190049,0,7.9901999630916,3.46590349175821,1.18190770362678,"chr2",200305881,200482264,"+"
"ENSG00000290030.1","ENSG00000290030",19.6163192586973,3.01472687576445,3.44490876985572,3.08800750914074,2.92212515115738,5.31687680157748,8.69198496810583,3.7756698206252,1.18174325099505,"chr2",12276707,12277581,"-"
"ENSG00000146648.21","EGFR",5.73515709737937,6.40959465232762,0,2.8950060804685,0.689180254936218,1.60173817114397,4.04825058323566,1.72864150218289,1.18173077737223,"chr7",55019017,55211628,"+"
"ENSG00000144158.4","SNRPA1P1",0,1.82096664905548,1.54344001412392,1.3159099817276,0,0,1.12146888772647,0.438636660575867,1.18123278620247,"chr2",113657908,113658675,"+"
"ENSG00000197763.20","TXNRD3",24.1555685190594,6.42454959938595,8.06351043825654,4.52822049755446,6.95503321572546,5.39291578932747,12.8812095189006,5.62538983420246,1.1809789792626,"chr3",126571779,126655124,"-"
"ENSG00000221983.8","UBA52",13.3204002380371,5.05318202972412,1.54343998432159,3.07045994202296,0,5.54676008224487,6.63900741736094,2.87240667475594,1.18090459963722,"chr19",18571730,18577550,"+"
"ENSG00000027075.17","PRKCH",3.74635229791914,0.794250773305589,1.0289598741839,0.7177694439888,0,1.57129565508742,1.85652098180288,0.763021699692074,1.18082184194912,"chr14",61187559,61550976,"+"
"ENSG00000207788.1","MIR519C",12.2499920981271,4.84832248687744,1.44054393370946,7.17171910156806,0,0.839005708694458,6.179619506238,2.67024160342084,1.18066534146118,"chr19",53686469,53686555,"+"
"ENSG00000259721.1","GREM1-AS1",13.3723993599415,10.7499097030271,0,5.62552285566926,2.06753998994827,2.78297642048667,8.0407696876562,3.4920130887014,1.18037259680595,"chr15",32717270,32719007,"-"
"ENSG00000207214.1","RNU6-102P",14.9854202270508,3.2603335139506,8.4053149998188,2.04472460196568,4.56582085043192,4.98318362236023,8.88368958027339,3.86457635825261,1.18014136568519,"chr7",124647719,124647822,"+"
"ENSG00000057252.13","SOAT1",12.4878451824188,9.33245003223419,3.60136001450675,11.0536672047206,0,0,8.47388507638659,3.68455573490688,1.17982512585691,"chr1",179293714,179358680,"+"
"ENSG00000235301.1","HLA-Z",8.53336658080419,26.0246583620707,29.372109153054,13.6615363034335,2.75672140717506,11.6373121473524,21.310044698643,9.35185661932033,1.17961815818624,"chr6",32896416,32896490,"+"
"ENSG00000221548.1","MIR1283-2",0.83252377808094,2.89699252491648,7.97443754971027,5.00046497583389,0,0,3.90131795090256,1.6668216586113,1.17931884911485,"chr19",53758232,53758318,"+"
"ENSG00000230194.1","ENSG00000230194",17.25990280349,6.602371709226,8.5589983631696,4.08459885888089,6.52407892156699,3.54020164859673,10.8070909586285,4.71629314301487,1.17927126098078,"chr22",19238443,19238739,"-"
"ENSG00000230549.3","USP17L1",0,0.379368002216021,0,0,0,0,0.126456000738674,0,1.17923076911301,"chr8",7332387,7333979,"+"
"ENSG00000225527.1","ENSG00000225527",2.95545534789562,3.58502755739859,3.68010549399318,1.57909497022629,1.10268751382828,1.66402798891068,3.40686279976246,1.44860349098841,1.17921318911459,"chr10",18531849,18533336,"-"
"ENSG00000258662.1","ENSG00000258662",35.7199191954338,9.06951164882416,14.9656747396738,6.00353943626836,9.80816793492285,10.4117350182427,19.9183685279773,8.74114746314462,1.17901887164606,"chr14",79246668,79249023,"-"
"ENSG00000199803.1","RNU6-1159P",12.7219857675955,1.55663238465786,3.14404319226742,2.31086924308684,1.90850094648508,3.3085934927589,5.80755378150692,2.50932122744361,1.17888629643741,"chr20",15021553,15021659,"-"
"ENSG00000177414.14","UBE2U",17.2604142769339,15.2170371287285,14.8953761593198,6.73975851080844,8.10713371802722,5.91097830293715,15.7909425216607,6.9192901772576,1.1788076450835,"chr1",64203623,64267368,"+"
"ENSG00000171606.18","ZNF274",5.55016312748194,27.9636332900436,21.0627881622314,5.63962282453264,3.21617685423957,15.0865643137977,18.192194859919,7.98078799752331,1.17866030356679,"chr19",58183029,58213562,"+"
"ENSG00000153896.19","ZNF599",0.83252377808094,4.31789860039046,2.76194529156936,1.09321920688336,0,2.23734857354845,2.63745589001359,1.11018926014394,1.17760303143252,"chr19",34758073,34773229,"-"
"ENSG00000288757.1","ENSG00000288757",23.5604012489319,1.4490002989769,3.72997821050306,4.26782251934747,5.26936213796337,3.00177559494972,9.57979325280395,4.17965341742019,1.17748226739242,"chr10",123997144,123997462,"-"
"ENSG00000254579.2","ENSG00000254579",4.71762838959694,2.36156525462866,8.3941394906295,3.40112643746229,2.29727005958557,0.978839993476868,5.15777771161836,2.22574549684158,1.17675991567185,"chr11",40444371,40513269,"-"
"ENSG00000205329.3","OR6C3",29.6008332570394,10.2104140690395,9.66486576625279,4.73728285517011,9.99311844507853,6.99171141215733,16.4920376974439,7.24070423746866,1.17650069595309,"chr12",55330043,55332687,"+"
"ENSG00000255213.1","NPM1P35",0,3.30050133466721,3.24122176170349,0,0.689180254936218,2.03924998641014,2.1805743654569,0.909476747115453,1.17578953551016,"chr11",62330946,62331813,"+"
"ENSG00000235186.1","ENSG00000235186",3.3300901055336,3.34927575928824,2.82964001595974,2.73709397315979,0,1.3051197886467,3.16966862692719,1.34740458726883,1.17567618037959,"chr2",94991880,94994362,"+"
"ENSG00000244752.3","CRYBB2",6.14786001352164,3.03110208616981,2.97663309460595,1.63757997088962,0,3.57653000721565,4.0518650647658,1.73803665936842,1.17559401574864,"chr22",25212564,25231870,"+"
"ENSG00000188051.7","TMEM221",4.27120806600737,8.06666086868542,5.26664551935698,6.13215106725693,0.590726000922067,0.903544609363262,5.86817148468325,2.54214055918075,1.17558177090844,"chr19",17435509,17448668,"-"
"ENSG00000115271.11","GCA",13.625626128912,2.10111531042136,0.771719992160797,2.36863997578621,3.79049338897069,0.978839993476868,5.49948714383138,2.37932445274459,1.17534761729467,"chr2",162318840,162371595,"+"
"ENSG00000197380.11","DACT3",17.1811396186083,5.46417635374605,7.72314676381614,3.34981024673569,6.60705576307954,3.32448307158303,10.1228209120568,4.42711636046608,1.17512905850781,"chr19",46647551,46661182,"-"
"ENSG00000257164.5","LINC02451",0,3.73297801017761,4.6303186076028,1.57908999919891,0,1.95767998695374,2.78776553926014,1.17892332871755,1.17502383560569,"chr12",42646583,42686701,"+"
"ENSG00000163568.16","AIM2",20.36478468088,1.74509169658025,3.60135996341705,2.10545747478803,4.8472360253334,4.27130187641491,8.57041211362578,3.74133179217878,1.17449398689645,"chr1",159061599,159187843,"-"
"ENSG00000214288.4","HMGB3P13",19.7030379275481,28.1887704892592,51.7051996977433,24.6913064609874,3.18335754246939,16.0889686798227,33.1990027048502,14.6545442277598,1.17431961347831,"chr3",134437605,134438211,"+"
"ENSG00000267573.1","KRT8P5",6.66018009185791,21.9938750267029,12.6690624952316,4.81247854232788,3.67563009262085,9.65789384841919,13.7743725379308,6.04866749445597,1.17407683125329,"chr18",44320800,44322257,"-"
"ENSG00000261115.7","TMEM178B",0,0.341431248933077,0.771719855921609,0,0,0.326279997825623,0.371050368284895,0.108759999275208,1.17403602994083,"chr7",141074064,141480380,"+"
"ENSG00000200738.1","RNA5SP472",0,1.36572503617832,5.20910631120205,0.789546236395836,0,1.95767998695374,2.19161044912679,0.915742074449857,1.1738277135301,"chr19",32243965,32244083,"-"
"ENSG00000285636.2","ENSG00000285636",0,3.12165573665074,3.47273999452591,0,2.7567199865977,0,2.19813191039222,0.918906662199232,1.17343971129689,"chr1",162146709,162175243,"-"
"ENSG00000273782.1","ENSG00000273782",33.3992668737339,17.2300803818341,18.0103356073643,13.5586999058723,4.65747665052545,12.0556848170984,22.8798942876441,10.090620457832,1.17313026836291,"chr19",15834730,15834804,"+"
"ENSG00000252022.1","SNORD33",13.9150292192187,5.71730120041791,3.08688005805016,2.7275258898735,6.20263755321503,0.978839993476868,7.57307015922891,3.3030011455218,1.17299630939473,"chr16",76469508,76469595,"-"
"ENSG00000290848.1","ENSG00000290848",13.7121392067741,1.2011793911098,1.63317485881406,1.51593076705933,3.54435580117362,2.11429399490356,5.51549781889932,2.39152685437884,1.17238380062063,"chr9",41340823,41355538,"-"
"ENSG00000100867.15","DHRS2",20.7201321718285,6.59637816899288,7.01201262643376,5.16519160943923,5.8128935234324,4.08756168462612,11.4428409890851,5.02188227249925,1.17225235413181,"chr14",23630115,23645639,"+"
"ENSG00000283376.1","ENSG00000283376",9.25025280978945,4.87108499209086,7.46985345161878,3.02659870684147,4.43044583073684,1.95767991457667,7.19706375116636,3.13824148405166,1.17210548283649,"chr17",68691809,68716064,"-"
"ENSG00000147041.12","SYTL5",0,1.16655663959682,2.31516000628471,0,1.37836003303528,0,1.16057221529384,0.459453344345093,1.17198904159081,"chrX",38006553,38128819,"+"
"ENSG00000207445.1","SNORD15B",13.1122347265482,7.55525925526252,17.0145667394002,12.1565196911494,0,4.4047795176506,12.5606869070703,5.5204330696,1.17160247707577,"chr11",75404421,75404566,"+"
"ENSG00000236533.1","RPS12P4",15.2629172476855,3.30925595034391,7.39707044230567,2.45636807736896,5.31654289790562,3.58908002906375,8.65641454677837,3.78733033477945,1.17156054710863,"chr2",41850203,41850601,"-"
"ENSG00000287909.1","ENSG00000287909",11.7210451505686,6.09518001571534,3.77285036113527,5.34636514868055,0.689180254936218,3.38364410400391,7.19635850913974,3.13972983587356,1.17130310814631,"chr16",53544339,53545689,"-"
"ENSG00000202358.1","RNU6-652P",4.71762592593829,5.59155389536982,6.11439077670758,0.263182491064072,3.73032672348477,3.13228805065155,5.47452353267189,2.3752657550668,1.17126507245627,"chr4",55885595,55885701,"+"
"ENSG00000271680.1","ENSG00000271680",27.9588955044746,4.00612504482269,3.08688004811605,5.04432997107506,8.39547911557284,1.95767998695374,11.6839668658045,5.13249635786721,1.17125397152631,"chr1",206905928,206906393,"+"
"ENSG00000223619.1","MTCO1P17",34.3122456778306,20.2099691926668,25.9574738116685,10.8041923663015,15.5075972597222,9.26040106747538,26.8265628940553,11.857396897833,1.17112673351171,"chr2",202614214,202614704,"+"
"ENSG00000227964.1","LINC01429",26.618538646698,20.8578317427054,23.5402943929036,8.94820421741855,12.0050778388977,10.4167870415582,23.6722215941023,10.4566896992915,1.17111921996116,"chr20",51831797,51862912,"-"
"ENSG00000266932.1","ENSG00000266932",0,2.5797014898724,0,0,0,0.978839993476868,0.859900496624134,0.326279997825623,1.17108350182191,"chr19",56342432,56343419,"-"
"ENSG00000233479.1","ENSG00000233479",37.1876193945635,22.2212461136443,25.3532495959936,8.99526772979837,15.4887828749593,12.9920864135459,28.2540383680671,12.4920456727678,1.17104154910448,"chr2",113669166,113673191,"+"
"ENSG00000217644.5","ENSG00000217644",15.0389675419582,3.62533124329785,3.43206422688954,3.88944725262239,3.73856942049445,2.0182466506958,7.36545433738185,3.21542110793754,1.17103793771927,"chr1",32979947,32980472,"+"
"ENSG00000276908.1","MIR7106",7.26820844847165,1.33727181589763,1.65014670910659,1.80806316703558,1.33700967371464,1.24297139190492,3.41854232449196,1.46268141088505,1.17095418605104,"chr12",113159113,113159177,"-"
"ENSG00000223446.2","ENSG00000223446",10.7302944925096,4.26789094614131,4.445104804039,7.28812852272621,1.18145058836256,0,6.48109674756331,2.82319303702959,1.17078292821304,"chr9",93091460,93095546,"-"
"ENSG00000244545.1","ENSG00000244545",0,2.29246611041682,3.69782374799252,0.789546483755112,1.37835927307606,0.326279997825623,1.99676328613645,0.831395251552264,1.1706985655989,"chr3",152648146,152650447,"+"
"ENSG00000217514.1","ENSG00000217514",14.4525923037529,7.86830089946051,5.53480416920877,2.00975599072196,1.95872361095328,8.23856989443302,9.28523245747406,4.06901649870276,1.17068539722904,"chr6",163363210,163363463,"+"
"ENSG00000261011.1","AGAP11",12.2103335062663,5.18684767408574,0.828884442647298,4.39514549970627,1.18145058836256,2.35387714420046,6.07535520766644,2.6434910774231,1.17050923941134,"chr10",87001636,87009905,"+"
