"seqnames","start","end","width","strand","Conc","Conc_YAF","Conc_GFP","Fold","p.value","FDR"
"11",119468092,119506834,38743,"*",10.9099183387283,10.801950876022,11.0103653494982,-0.164997840733979,0.376531903907638,0.509273872069887
"1",38799001,38840404,41404,"*",10.5153979348212,10.4143311144923,10.6098457609135,-0.158171424293887,0.376562096297906,0.509273872069887
"11",125132232,125186285,54054,"*",10.8983279827871,10.794528637971,10.9951577909873,-0.161024059506762,0.376632910719678,0.509273872069887
"17",3809942,3811354,1413,"*",5.3225358092563,5.49182383238252,5.13070929040329,0.220056389164392,0.376665875579407,0.509273872069887
"17",70356010,70359255,3246,"*",6.62892586217888,6.74684474826688,6.50050403385822,0.18469270368287,0.376969656043183,0.509337891970355
"1",1664889,1666922,2034,"*",5.68899548721161,5.50179090619482,5.85467476109817,-0.218114345900673,0.376974967126815,0.509337891970355
"2",33124839,33136447,11609,"*",8.74000637109251,8.64231969125109,8.83149595979378,-0.153887540716467,0.377004013911488,0.509337891970355
"2",239799884,239837772,37889,"*",10.6817242240356,10.5692398397101,10.7860691916471,-0.16907083901586,0.377066633976449,0.509337891970355
"10",70948345,70971466,23122,"*",9.94658485285228,9.84457749745992,10.0418535106202,-0.158824445905684,0.377095038305509,0.509337891970355
"16",49426894,49477052,50159,"*",10.8168112974161,10.7106904151941,10.9156582048955,-0.163154295096266,0.377099136333147,0.509337891970355
"19",58507815,58523572,15758,"*",8.76424959227101,8.65224421065446,8.8681822725572,-0.167495548131187,0.377311161590136,0.509537361635792
"8",125484236,125518390,34155,"*",10.3514019107847,10.4472432816145,10.2487376419304,0.160345729643941,0.377464188875348,0.509657103444822
"2",96790900,96804505,13606,"*",8.8237233005159,8.72019116299686,8.920320552398,-0.159922535618389,0.378077914633087,0.510398739512344
"5",61672370,61683460,11091,"*",8.51091946383177,8.40250882474416,8.61174992851926,-0.163760783394226,0.378745822371402,0.511213255046724
"1",212941586,212990549,48964,"*",10.4572230341081,10.3542867130474,10.553301443757,-0.15975635605805,0.378985978265134,0.511450232086162
"7",75727156,75765585,38430,"*",10.3063305148799,10.3960709529307,10.2106354798696,0.152932370788921,0.379544761295342,0.51211704970145
"6",141260633,141262035,1403,"*",5.07426419279493,5.36875807030324,4.70382199007322,0.249428658031373,0.379824171698261,0.512406748837909
"1",119424348,119463298,38951,"*",10.9296955156442,11.0180234750273,10.8356050164884,0.150978848535395,0.379905720783634,0.512429467362562
"2",120459422,120492730,33309,"*",10.2682587878535,10.1652850887265,10.3643697584397,-0.159598035177354,0.379995414631982,0.512463162205494
"20",38208208,38232539,24332,"*",10.3682312377161,10.4624375651427,10.2674409157361,0.15820072855607,0.38010710852876,0.512526509865358
"19",15076044,15102808,26765,"*",9.78132181914773,9.68577664251077,9.87093046133866,-0.151789089255342,0.380634765231958,0.513150613869914
"3",194981819,194991087,9269,"*",8.81935374018102,8.71094613762597,8.92018157828663,-0.163680317240043,0.381338494711874,0.513998750875052
"2",30721125,30726388,5264,"*",7.18605326785496,7.06621604234378,7.29669516273781,-0.172716735710624,0.381452702098203,0.513998750875052
"10",119277371,119329129,51759,"*",10.730035918529,10.8269793334718,10.6261060058629,0.161064240791753,0.381458600693608,0.513998750875052
"1",216306559,216308071,1513,"*",5.48386997010131,5.64558791342493,5.30170868317784,0.218073236925354,0.382213040775474,0.514927708387373
"20",48661619,48664722,3104,"*",6.90037534475804,6.77536409232437,7.01541272931939,-0.177972906703425,0.382401837708718,0.515087813737015
"10",47011750,47053872,42123,"*",11.0519681788349,10.9398693488702,11.1559813120057,-0.168077336140362,0.38246197054851,0.515087813737015
"17",58026581,58073362,46782,"*",10.7160505564663,10.6184004726117,10.8075080458299,-0.154108075645485,0.382642676392485,0.515243556257794
"20",63880622,63905560,24939,"*",9.68189153326111,9.57064035860507,9.78517453577355,-0.166870503885197,0.382819996269723,0.515394687259425
"4",7409345,7441743,32399,"*",10.6973296122696,10.587286316189,10.799570823622,-0.166032722058228,0.383174416114681,0.515659458963756
"17",1085589,1117209,31621,"*",10.4614746174338,10.3506253809923,10.5644111299289,-0.166661759932032,0.383230248071113,0.515659458963756
"20",33440595,33447192,6598,"*",8.24010834936071,8.13301627283647,8.33979729496671,-0.162024674279366,0.383262262537395,0.515659458963756
"22",50323571,50329450,5880,"*",7.55791433722923,7.37737766905561,7.71835092132782,-0.212656070854934,0.383277127852086,0.515659458963756
"7",73419583,73460433,40851,"*",10.3703639309385,10.2705510804508,10.4637158214738,-0.156115705365285,0.383676033237904,0.516108460542035
"17",10607910,10663487,55578,"*",10.6750741766412,10.5760326714133,10.7677510448536,-0.15538805527756,0.383861112882149,0.51626972705736
"20",62171946,62180110,8165,"*",7.73121128829387,7.61482832963307,7.83890238951513,-0.170766507864893,0.383965540390036,0.516322485031193
"20",58603258,58648827,45570,"*",11.3828691824174,11.4816140555851,11.2768659021753,0.162619336420262,0.384145990162244,0.516477435669747
"12",53203988,53245895,41908,"*",10.5766250337087,10.4743230861231,10.6721505844525,-0.158499822911124,0.384845964634412,0.517330706830743
"10",77837384,77839391,2008,"*",7.05066353523873,7.15676768701616,6.93613196939629,0.172345734366378,0.385170766497155,0.517679446688896
"14",96631029,96633170,2142,"*",5.68393219693902,5.51559995390317,5.83465981637612,-0.206415190601493,0.385289974420525,0.51775179152149
"20",38250821,38264415,13595,"*",8.75439593126872,8.84652656502072,8.65597804024076,0.156225168513779,0.386165707441096,0.518840556027492
"4",56034926,56052829,17904,"*",9.58629677177923,9.67483995793679,9.49196199769957,0.150942267017492,0.386251415259279,0.518867677258393
"19",11150661,11218584,67924,"*",10.9892228963548,10.8885681780911,11.0833107533436,-0.156778505334911,0.386323790241759,0.518876881771454
"20",33879619,33903929,24311,"*",9.47052749396088,9.37566894224918,9.55953194132826,-0.150351377400831,0.386411248116751,0.518906337771163
"2",95356745,95363560,6816,"*",7.85429225764246,7.95585186565695,7.74503821108132,0.167085060287073,0.386951076961143,0.519543163522429
"14",51092443,51098076,5634,"*",7.85454474757813,7.95958768074779,7.74124877950839,0.171116151419348,0.387044623626176,0.519580670367128
"20",23116339,23134050,17712,"*",9.25431627158487,9.15009309563983,9.35151478405729,-0.159330475978833,0.387403372019349,0.51997411915614
"2",25143294,25148511,5218,"*",7.11304083499755,6.98631680102879,7.22952687231219,-0.176558584996907,0.387647364012807,0.52021343426833
"18",49011117,49034138,23022,"*",9.30680292283609,9.14247766789457,9.45431051695547,-0.203517546330109,0.387720257153058,0.520223096644369
"7",155196934,155240981,44048,"*",11.416969036835,11.3070384103354,11.5191129881858,-0.16544091543675,0.387825166244886,0.520267671888636
"1",119789798,119818955,29158,"*",10.7219541001504,10.813910378463,10.6237351573777,0.15462875934789,0.387949560237195,0.520267671888636
"17",74515072,74535072,20001,"*",9.58118323884148,9.48315472490306,9.67297258574803,-0.153680860543403,0.387950574883495,0.520267671888636
"7",155068037,155077928,9892,"*",8.41541275310043,8.31074439302346,8.51299832748782,-0.159112824176367,0.388195191874726,0.520507572715198
"11",114190651,114214334,23684,"*",9.92371257423431,9.82914877900292,10.0124574850598,-0.149974122386235,0.388569395591592,0.520914506467255
"17",78547752,78598441,50690,"*",11.2189796869697,11.1167519541215,11.3144405295531,-0.158058908444337,0.38863024424909,0.520914506467255
"15",91095012,91159406,64395,"*",11.0543113563503,10.9516699965723,11.1501327627056,-0.158407550453241,0.388733088391177,0.520964177859152
"11",126129641,126151751,22111,"*",9.61612353174835,9.51418391542307,9.71133310518798,-0.157392924416967,0.388823608862518,0.520997319557069
"15",42125994,42175965,49972,"*",11.3229934928179,11.21898882715,11.4200019414963,-0.159730542874238,0.38923258436921,0.521457086046316
"6",29616807,29640092,23286,"*",9.48331094483466,9.3839049512921,9.57630686965599,-0.15468246265463,0.389330831784373,0.521500483237559
"6",31789452,31799493,10042,"*",8.3404926430908,8.433649826735,8.24090236274199,0.156120018987256,0.389568713474423,0.521730871301193
"1",230693448,230717662,24215,"*",9.73738866193294,9.6353654257744,9.83267117069607,-0.15728600993733,0.389695668669272,0.521812647986467
"17",53253598,53255278,1681,"*",5.60917828680427,5.8412088663105,5.33254136155931,0.238652847166222,0.389936810832376,0.522047270495618
"5",181098361,181100932,2572,"*",6.41174470793476,6.27278763404854,6.5384857640945,-0.186537924072044,0.390184450970588,0.522290511703192
"6",137276596,137285676,9081,"*",8.11715794815205,8.01813709973329,8.20981672979976,-0.153629866715856,0.390261265538813,0.522305046780777
"15",76096397,76124463,28067,"*",9.77166840728601,9.67645606126376,9.86098424306565,-0.150421362465728,0.390763393511158,0.522888697738233
"4",8314149,8337286,23138,"*",9.61767713317384,9.51428159993469,9.71415546425723,-0.158460455475164,0.391155305465666,0.523177702498911
"7",98613611,98633388,19778,"*",10.2384740762963,10.1355716563249,10.3345229525214,-0.158228575730838,0.391184037284265,0.523177702498911
"20",48380621,48388661,8041,"*",7.83237482832182,7.72819872250566,7.92953240297877,-0.157897961327278,0.391236777952831,0.523177702498911
"4",10481798,10483285,1488,"*",5.41457600868362,5.22907507721465,5.57891988965372,-0.211258336058574,0.391243636090232,0.523177702498911
"1",17049780,17140977,91198,"*",11.8426037992104,11.7388628702878,11.9393827736692,-0.159274448934453,0.391356800840646,0.523240672945649
"1",201162973,201209716,46744,"*",10.6802965014817,10.7734184707523,10.5807464679348,0.155544709082701,0.391617706742534,0.52350111743655
"4",55707097,55710538,3442,"*",6.8763745569817,6.98828779715843,6.75504432833796,0.17709712862019,0.391920549920527,0.523783271612979
"8",125394991,125409692,14702,"*",8.94295680280207,9.04195653787828,8.83665974214129,0.162406917499156,0.391961064222567,0.523783271612979
"11",66674616,66702547,27932,"*",9.76896471686605,9.67119924805606,9.86052340833213,-0.152837827706573,0.392268008681194,0.524105004343914
"7",56057432,56094899,37468,"*",10.2555976987806,10.3485831249423,10.1562037015905,0.155458700798643,0.392591303659656,0.52444847059393
"1",47423438,47498967,75530,"*",11.4179663988569,11.3162967533077,11.5129404429534,-0.157002693975506,0.393041307449566,0.524961058136805
"17",64280253,64347015,66763,"*",11.2723165678223,11.3638143256933,11.1746205741515,0.153375404083926,0.393430194363843,0.525391856520619
"11",64987770,65008521,20752,"*",9.52911634290676,9.4309612596446,9.62101664608075,-0.152870748259094,0.393978896626745,0.526035893169313
"5",133214142,133228652,14511,"*",8.82121206292016,8.72188424627897,8.91413956794643,-0.153446322402331,0.394367365524315,0.52646580707806
"21",46035487,46041665,6179,"*",8.0547192024525,7.86668483158685,8.22104788317122,-0.212459129208439,0.394592614874084,0.526677720746313
"20",50301769,50314561,12793,"*",9.37929478863377,9.4652754409825,9.28786335953526,0.147130352326501,0.394846020256228,0.526927137581575
"16",56211071,56253964,42894,"*",10.733205113065,10.8245231645527,10.6357139800763,0.153045367769816,0.395365094493087,0.527530949164407
"8",80956153,80972631,16479,"*",9.26998209878331,9.35726899649416,9.17707207113405,0.148472597888333,0.395431902205982,0.5275312051161
"6",36953619,36974046,20428,"*",9.60176612387861,9.4925178086101,9.70332077975259,-0.163138544235351,0.395854803133112,0.528006431869819
"10",100992558,101033630,41073,"*",10.992075235715,10.8856936274191,11.0911483000353,-0.160999884659995,0.396260777032692,0.528458924439523
"2",119411511,119444022,32512,"*",10.2356288199485,10.1406753359097,10.3247168351185,-0.149636883472019,0.396586283589492,0.528753628326799
"2",238113151,238118397,5247,"*",7.70752313510197,7.6045869819821,7.80360139844994,-0.156725075772962,0.396615298934358,0.528753628326799
"7",20240702,20242304,1603,"*",5.55483566011655,5.37840869070309,5.71201931169683,-0.205020566510121,0.39761617142333,0.529981598584154
"1",153917984,153964556,46573,"*",10.7064578668816,10.7977268981793,10.6090226061776,0.152681043939576,0.39767024356447,0.529981598584154
"4",133145084,133156604,11521,"*",8.54886491167835,8.64333823253134,8.44776889591481,0.157528511156254,0.397743700724876,0.529990302211054
"9",134954510,134974344,19835,"*",9.44408037053105,9.34557731383779,9.53628562848009,-0.152706887562802,0.398428376368558,0.530813309633683
"20",60093368,60130464,37097,"*",10.4593849455177,10.3612773885792,10.551243587156,-0.152708048134857,0.398528840436805,0.530857844813971
"15",92700941,92711994,11054,"*",8.71859717126469,8.8121153097027,8.61859423124973,0.156079218344421,0.398785271728522,0.531110085236826
"8",59482994,59484148,1155,"*",5.00349931436753,5.19105353396471,4.78786687982507,0.220090049577782,0.398932470507778,0.531163139245458
"17",19253534,19323733,70200,"*",11.3412616175893,11.4330324596577,11.2432542103441,0.153073090739313,0.398959256501071,0.531163139245458
"7",70611140,70625843,14704,"*",8.96459756650743,9.05495017045442,8.86820608503611,0.152378771741602,0.399074460260257,0.531227206387793
"15",38682745,38684252,1508,"*",5.96336416562516,6.09774869358546,5.81516404361369,0.192509583178311,0.399445814583121,0.531632169022477
"8",41300028,41339075,39048,"*",10.1748590721437,10.0767198366814,10.2667454834359,-0.152476593367615,0.399641957275401,0.53180384131472
"11",129686569,129708059,21491,"*",9.47285186835954,9.372093843859,9.56702998092621,-0.154667227148285,0.399772819156133,0.531888601293249
"17",63813293,63862351,49059,"*",10.6822896447441,10.7755393524993,10.5825936077823,0.154741346051243,0.400025613984178,0.532135534544046
"17",8903787,8917343,13557,"*",9.62998010307006,9.53473027986266,9.71932891559897,-0.149245603074959,0.400131659768375,0.53218720418303
"1",201414183,201437643,23461,"*",9.8840092162379,9.78180627305333,9.97944844321464,-0.156197260123986,0.400386234774407,0.532407047001105
"7",31090355,31137774,47420,"*",10.4521560454579,10.3551814992521,10.5430207277006,-0.151368206407274,0.400431414564791,0.532407047001105
"20",2159247,2184868,25622,"*",10.1922894924983,10.092588787946,10.2855432835318,-0.153924939879857,0.400770800567018,0.532768838289444
"11",63948750,63963502,14753,"*",8.72287710857242,8.63032621501373,8.8098469665258,-0.146144036775334,0.400972444321683,0.532921948541582
"11",73645097,73672157,27061,"*",9.81521189936143,9.91007234867002,9.71367242574815,0.156783314831106,0.401020569688002,0.532921948541582
"5",116558993,116582474,23482,"*",9.52971246646229,9.42945961654894,9.62344910785067,-0.154172461953016,0.401165547282013,0.532969631192152
"2",41969665,41974673,5009,"*",7.21469331327158,7.0943020798212,7.32580724991846,-0.169568360093791,0.401191055882866,0.532969631192152
"7",399512,403309,3798,"*",6.83668476549112,6.71373950631028,6.94997052286138,-0.172702868375409,0.401470964947059,0.533252024725891
"19",42537261,42574085,36825,"*",10.4545990912901,10.3610112791535,10.5424839253163,-0.14779390620358,0.401768327010279,0.533557501525138
"8",142055051,142082068,27018,"*",9.80944581020143,9.71422442037851,9.89876960390724,-0.149176993920764,0.402240817112497,0.534095410917818
"7",67448668,67466300,17633,"*",8.97178211133307,8.87975693381562,9.05828760466966,-0.145481266287819,0.40262865824005,0.534520761878114
"20",33786356,33801494,15139,"*",9.13434675711929,9.22425718522861,9.03845839184311,0.151481644148494,0.402815432450302,0.534631539544798
"1",3898383,3936810,38428,"*",10.4101968217397,10.3016766842782,10.5111219949548,-0.161878649985868,0.402901951917752,0.534631539544798
"11",65876048,65950588,74541,"*",11.4772286152707,11.3740439414275,11.5735233414393,-0.157262204753579,0.402914639222547,0.534631539544798
"14",105292548,105294791,2244,"*",5.8551276991698,5.6059441113803,6.06754462658211,-0.22695792205732,0.403116687692303,0.534810026777575
"1",9299883,9356812,56930,"*",11.0746644588551,10.9703922129106,11.171905645811,-0.158154188853538,0.403225770328101,0.534865138229185
"17",1900378,1923220,22843,"*",10.0645171786623,9.96953387267277,10.1536314436078,-0.148946075070127,0.403767312116744,0.535493777366018
"16",57569554,57596349,26796,"*",10.1994755583564,10.1048053263098,10.2883141995502,-0.148625574566912,0.404121460324507,0.535873718069285
"19",46682680,46735548,52869,"*",10.8133161068247,10.7136969714902,10.9064985363162,-0.15358522434019,0.404220647036442,0.535915503747126
"1",34896447,34938461,42015,"*",10.4408945013673,10.3443524149384,10.5313794117941,-0.150357685417314,0.405015619312045,0.536879593125559
"15",101041647,101075047,33401,"*",10.0836155236234,9.98199968775439,10.1785426129273,-0.155192501189375,0.405212209320543,0.53694683282205
"7",73837614,73854301,16688,"*",9.51173965595767,9.59829641405625,9.41965645833909,0.146969109819644,0.405261052753404,0.53694683282205
"3",187206590,187238452,31863,"*",10.0815408546987,9.98936330893189,10.1681809676039,-0.145817784258748,0.40526975877982,0.53694683282205
"2",14624984,14637870,12887,"*",8.69978680099876,8.79712864929479,8.59539879549358,0.159540396974128,0.405399011097484,0.536963517466239
"20",49472603,49502331,29729,"*",10.1931645635479,10.2847438649852,10.0953755942827,0.152336850613579,0.405417965769749,0.536963517466239
"20",64236467,64284935,48469,"*",10.6699966934683,10.5746373799476,10.7594418389766,-0.149091439584926,0.406147242133229,0.537837682801317
"17",45101105,45150213,49109,"*",11.2885022592627,11.1853249639418,11.3847905597056,-0.156793249831561,0.406213812455446,0.537837682801317
"17",27228118,27252210,24093,"*",9.77871720897842,9.68336300761337,9.86815785695923,-0.148750991443886,0.406491498323669,0.53811537533018
"19",58391215,58404349,13135,"*",8.80898698217367,8.71635765858158,8.89602609000956,-0.145735468680951,0.40666179538968,0.538243206399036
"8",6808692,6845259,36568,"*",10.0872468700727,9.98462528357957,10.1830510442114,-0.155863787418001,0.406723998875089,0.538243206399036
"22",24795590,24817986,22397,"*",9.31778825426285,9.22585697024977,9.4042107779831,-0.144965415387173,0.406950664359279,0.538453184805535
"17",65276690,65336279,59590,"*",10.9685851766955,11.056249240739,10.8752476858714,0.147497294318341,0.407244549031167,0.538752018673207
"17",42837652,42870156,32505,"*",10.5776739693277,10.4817015479744,10.6676582923146,-0.149558450660198,0.40763204042225,0.539174566244162
"20",320220,343705,23486,"*",9.64941541150149,9.74114573619418,9.55145421651546,0.152439781575194,0.408525416046736,0.54026599359955
"19",44840726,44854225,13500,"*",9.08171236745524,8.98009105672572,9.17664423431956,-0.15396113785704,0.409394797216078,0.541325329630009
"X",71858948,71875676,16729,"*",9.08272544946264,8.99026967629426,9.1696113112521,-0.145099515982464,0.40963999220715,0.541506770093579
"19",41739659,41749467,9809,"*",8.17384446721238,8.08241129992825,8.25982665661573,-0.144160741083931,0.409668778839579,0.541506770093579
"1",201131412,201160841,29430,"*",9.86435339348922,9.95511800963876,9.767492819756,0.151167756756159,0.409962502811753,0.54180458273803
"15",75790479,75819281,28803,"*",9.88513839033597,9.79667110482311,9.96849280316553,-0.141384981595368,0.410073200952563,0.541839241576835
"8",140073043,140101426,28384,"*",10.1389887204522,10.0439476779949,10.228153803095,-0.14827698940459,0.41012557317989,0.541839241576835
"13",113347947,113386833,38887,"*",10.1983880307464,10.1048183233484,10.2862568997817,-0.146749457272514,0.4102583290641,0.541924221494347
"1",160127085,160145417,18333,"*",9.35465536000388,9.44627066264691,9.25682533875249,0.152217141544372,0.410621123789726,0.542312988540834
"1",30394668,30427652,32985,"*",10.1916564049313,10.0942367340813,10.2829117576557,-0.150489867215532,0.41073366758322,0.542371171184178
"6",167586866,167591288,4423,"*",7.4469513162892,7.54627125090083,7.34028500183655,0.162469679684238,0.410907312606185,0.542510004756315
"10",70345935,70395127,49193,"*",11.0213539058398,11.1122053073469,10.9243944869925,0.150693586898783,0.41136848759418,0.543028346934208
"6",29485062,29521683,36622,"*",10.1891164436056,10.0949554904965,10.2775064858881,-0.147255964424259,0.411490683194951,0.543099120036803
"1",145946242,145967388,21147,"*",9.42267431190914,9.50479374947394,9.33559693632156,0.140875037535169,0.411607834205971,0.543163212644074
"17",48001301,48087752,86452,"*",11.5689800537323,11.6564953400429,11.4758112093011,0.14665841877343,0.412425198524084,0.544151140805102
"3",13893874,13899270,5397,"*",7.24744463144033,7.1352795649217,7.35151478405729,-0.161511343023812,0.412583395520757,0.544266310672584
"19",3438012,3461530,23519,"*",9.38596375523964,9.28063152692586,9.48412611023931,-0.157285244663478,0.412649946871852,0.544266310672584
"1",155956584,155985821,29238,"*",10.2887052657761,10.3806825743773,10.1904623291247,0.151938650329418,0.41272889263177,0.544279783638799
"1",43215054,43245126,30073,"*",9.9073214587232,9.99694805005512,9.81175587475117,0.1494405652922,0.413383298660857,0.545033063963473
"1",203294265,203337472,43208,"*",10.532748593867,10.6197813805389,10.4401264297406,0.146193608145638,0.413437759215631,0.545033063963473
"1",110423502,110471682,48181,"*",10.8972478411056,10.8006457288761,10.9877854769774,-0.149546582683422,0.413829087585337,0.545458146569288
"12",121748204,121820392,72189,"*",11.1996398281827,11.1006437500955,11.292276920932,-0.151874805292734,0.414164831623792,0.54575732019439
"17",82954829,82964135,9307,"*",8.41214071587713,8.25886094276511,8.55068795604771,-0.190867300987762,0.414193900033878,0.54575732019439
"7",96988380,97029633,41254,"*",10.7656335402278,10.6663936411122,10.8584840922367,-0.151999418762601,0.414370170461415,0.54584622351531
"22",21618707,21667045,48339,"*",10.4610757390427,10.361375114989,10.5543294596551,-0.152321499397999,0.414399229167072,0.54584622351531
"17",42896995,42924159,27165,"*",10.1682274458993,10.0813763344451,10.2501456284317,-0.139385995876725,0.414898701485884,0.54641324082267
"20",34954637,34962918,8282,"*",8.19316379437115,8.27714697627004,8.10398788470435,0.142713656654055,0.414997737950536,0.546452791292034
"6",39035511,39070192,34682,"*",10.598774654345,10.5045182714411,10.6872487787459,-0.1470096767079,0.415180061715069,0.546601979837345
"2",85405305,85416195,10891,"*",8.65018011456955,8.55372417692516,8.74058934645098,-0.148209517980044,0.415950837977936,0.547525712424746
"7",139795600,139833658,38059,"*",10.2477725097933,10.3303318164929,10.1602003709021,0.140603171262132,0.416213356355878,0.547780217547316
"5",100896964,100905756,8793,"*",8.30750311254026,8.40062847360645,8.20794920257357,0.153671536385787,0.416590812457535,0.548185882992892
"17",17124233,17148267,24035,"*",10.0407595736017,9.94916802286962,10.1268818047558,-0.143991659194831,0.41701064149263,0.548647162316022
"6",68572603,68573813,1211,"*",5.06460337831502,5.2351573948183,4.87114916353307,0.211637424277589,0.417204749434154,0.548811363915127
"15",79152181,79162875,10695,"*",8.45394113851874,8.53818403983679,8.36447233269035,0.143472648643979,0.417704772587761,0.549377859844292
"3",13525882,13542027,16146,"*",9.146307099837,9.24097808711107,9.04498468796196,0.154842901218928,0.417829394512792,0.549450510652076
"9",126718610,126728274,9665,"*",8.40141244633759,8.30709489488147,8.4899404601598,-0.145696644237782,0.41801364987677,0.54960154298093
"9",114327597,114329306,1710,"*",5.40956230133515,5.24347934984884,5.55848437088396,-0.197689633292983,0.418615424263999,0.5503013852501
"5",2203578,2208589,5012,"*",7.36128484834591,7.25100295306587,7.46373197948098,-0.15936764517583,0.41876319294515,0.550404269698364
"X",153596102,153604928,8827,"*",8.119632575003,7.93431228139442,8.2838346992963,-0.20423800329059,0.418991353327123,0.550612765847576
"1",236098732,236106294,7563,"*",7.73841104225137,7.6381116417945,7.83218837619568,-0.15125570631692,0.419270777795722,0.550888549753496
"9",84665142,84674051,8910,"*",8.26534981126196,8.10217516614214,8.41192978593523,-0.194637973831601,0.419361677839777,0.550916577109023
"19",40822000,40825601,3602,"*",6.54070988325511,6.42188687604359,6.65048674414966,-0.17005414016443,0.419618053628748,0.551161945046618
"3",52050009,52096516,46508,"*",10.6222208489224,10.5230766164529,10.7149876552219,-0.151235763100312,0.419792045620482,0.551299039679701
"7",156394277,156405258,10982,"*",8.43779283045046,8.34779396702814,8.52250549620856,-0.141285650659902,0.420088394985051,0.551596750105558
"1",112787035,112816664,29630,"*",9.82470203099676,9.73805382642253,9.90643968332795,-0.138430477249067,0.420397664770908,0.55191132415796
"15",90300235,90302582,2348,"*",6.45605170386998,6.56744272914266,6.33533508403203,0.170921424906785,0.421081840902239,0.55267466246104
"17",7566878,7599050,32173,"*",10.3075622362382,10.3964949785769,10.2127851314791,0.147667092066486,0.42111869090667,0.55267466246104
"2",169353729,169367444,13716,"*",8.56118967292192,8.39872446562332,8.70719703370945,-0.194001375308649,0.42159522441507,0.553208381465276
"10",97777003,97804761,27759,"*",9.71011766215789,9.6146917461978,9.79962139983947,-0.147041778473244,0.421968547949894,0.553606516105899
"1",9464239,9499222,34984,"*",10.2209029211432,10.1309853398806,10.3055435715808,-0.141818579282089,0.422100954081853,0.553688496831903
"11",62970148,62978245,8098,"*",8.23671520739757,8.14606363226878,8.32200589299944,-0.141611812528125,0.422472532191592,0.55408413090845
"8",11411419,11427062,15644,"*",9.28210360131984,9.3734731616605,9.18455375513856,0.150641164464253,0.422693959071918,0.554282739177102
"2",10177444,10199361,21918,"*",9.3570899457019,9.25721571063141,9.45049552626219,-0.150927228739382,0.423159665083397,0.554801554270765
"2",27275027,27290158,15132,"*",8.87020351229617,8.78354214239143,8.9519528795339,-0.138012622694643,0.423870554711502,0.555641602840652
"19",382643,384910,2268,"*",6.0536027086971,5.90220944224817,6.19060709128275,-0.185474891599167,0.42397655596208,0.555688571112828
"20",39066635,39087196,20562,"*",9.60758615550947,9.51763851475727,9.6922534392977,-0.141309924743268,0.424153327217491,0.555828263815209
"2",44992998,45034554,41557,"*",10.5549827907393,10.4568263878366,10.6468842506724,-0.149663179307852,0.424513404775227,0.556208082795338
"10",49693418,49703987,10570,"*",8.19651508440083,8.10168121414662,8.28549780328006,-0.145660862363273,0.424721648177048,0.556320346470904
"20",61975587,61978045,2459,"*",6.19723635396468,6.31933617419873,6.06383936236929,0.176915315859221,0.424739590196121,0.556320346470904
"15",99928403,99936322,7920,"*",8.12220982442843,8.02404995674472,8.21411432147966,-0.148561016555173,0.425053116290486,0.556638933008824
"6",159087461,159124073,36613,"*",10.2001058551095,10.1032213461479,10.2908914872562,-0.148230745414714,0.425534150334306,0.55717674214573
"2",26833259,26858456,25198,"*",9.66203896047549,9.56992631326356,9.74862173783572,-0.143270129850389,0.425666554606279,0.557206487291064
"3",186500713,186542455,41743,"*",11.025296605801,11.1090811124999,10.9363446745267,0.141025123796908,0.425697594154683,0.557206487291064
"15",78318742,78375739,56998,"*",10.8666070977656,10.7753396677107,10.9524427122247,-0.142901752460497,0.426062740288108,0.557446533206027
"11",43975530,44020986,45457,"*",10.7997684259752,10.8856597212586,10.7084380399617,0.143430654800404,0.42608851427115,0.557446533206027
"6",36673328,36695784,22457,"*",9.87820488965191,9.78589098068194,9.96496545872988,-0.143603562179846,0.426092166371522,0.557446533206027
"11",116157686,116203920,46235,"*",10.5592802927052,10.4610595478612,10.65123815053,-0.149539383831597,0.426488109489195,0.557802606668097
"9",37705699,37755138,49440,"*",10.5417400949557,10.4489974280034,10.6288792669105,-0.144194238814145,0.426505213205623,0.557802606668097
"1",26173179,26229691,56513,"*",10.93372750075,10.8418202394679,11.0201287949909,-0.143480264790208,0.426653982448645,0.557905034182764
"19",47691066,47737100,46035,"*",10.45015844366,10.3499631620428,10.5438447578262,-0.151223198922923,0.426866881561932,0.558091272096572
"5",133185877,133213241,27365,"*",9.67473966990415,9.58518594293121,9.75905785463371,-0.140577207522408,0.427416147637588,0.558699388091548
"4",182813138,182814375,1238,"*",5.29556265529959,5.45124943544515,5.12101977919482,0.198839609064121,0.427473114338513,0.558699388091548
"20",57866001,57886701,20701,"*",9.58003743982213,9.48545890473804,9.66879533162973,-0.145364726724504,0.427816942984296,0.558984431440206
"10",98005946,98057369,51424,"*",10.5469445401363,10.4563637978291,10.6321725223883,-0.141965409131526,0.427890357757531,0.558984431440206
"17",56696282,56745415,49134,"*",11.2621249220567,11.1687308417149,11.3498389013287,-0.144876246813792,0.42790297050013,0.558984431440206
"2",540980,570799,29820,"*",9.97843623461105,9.88787083138982,10.063650637477,-0.14173107310909,0.428300087599856,0.559410917648567
"5",84634297,84636125,1829,"*",5.64636377398523,5.48114674218669,5.79458939854897,-0.190911838314896,0.428644205382196,0.559768051190899
"3",184025644,184070996,45353,"*",10.6753975185127,10.5877879105027,10.7579901255133,-0.13880207371254,0.428993927139777,0.560102222087294
