seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
11,66118286,66120183,1898,*,5.75974080279642,6.30341564950721,4.87695492630118,1.27109462650392,6.02857402903899e-8,4.68827118678241e-7,69.71,92.33,74.9,33.59,24.59,29.97
5,1026710,1039369,12660,*,9.07753436606223,8.24291965840775,9.60286884872797,-1.20660711495077,6.06407981389515e-8,4.71209224445478e-7,193.64,406.13,309.07,883.97,514.7,934.1
2,95336807,95355389,18583,*,9.62077961975103,8.9602633717823,10.0721602219344,-1.02583290915671,6.07493117867468e-8,4.71862774115378e-7,405.34,621.37,467.55,1182.46,848.47,1198.63
14,105524888,105539264,14377,*,8.97869335401767,8.15804120863468,9.49855128820926,-1.19069552819553,6.13436181865137e-8,4.75905365329e-7,175.56,355.72,325.63,814.86,483.08,872.1
21,45402178,45437150,34973,*,10.6410405691835,9.87209730110489,11.1399580727095,-1.14866203579552,6.17713986436963e-8,4.78647875742918e-7,653.2,1170.25,987.93,2400.44,1735.59,2633.88
7,28754067,28756862,2796,*,6.28420739439123,6.75275993598594,5.58586414282396,1.09768972545951,6.18709303070695e-8,4.79227041517057e-7,87.78,116.68,119.06,54.71,43.92,45.47
10,30206552,30208599,2048,*,5.74591790722498,6.29486062850993,4.84887661411869,1.29894818857972,6.19395368634822e-8,4.79566306039928e-7,59.38,77.6,98.56,28.79,24.59,33.07
2,217369945,217371443,1499,*,5.61011285972019,6.1850347496171,4.63982210653943,1.35993825353338,6.2059418970471e-8,4.80265775704747e-7,82.62,66.27,69.38,25.91,33.38,15.5
15,51874485,51876265,1781,*,5.91117212956891,6.43914321908226,5.06976774151635,1.23781994880105,6.25830525299347e-8,4.83775712064849e-7,100.69,81.57,78.06,26.87,43.92,29.97
21,35778594,35780951,2358,*,5.69516094631261,6.2459424299794,4.79309804795094,1.29882379384557,6.28164652319545e-8,4.84996294859974e-7,69.71,69.67,88.31,23.03,28.11,32.03
1,223702645,223703796,1152,*,5.70631031491809,6.27074275529945,4.76620372210696,1.33495704399079,6.3003112357319e-8,4.8604915052037e-7,67.13,69.1,95.4,20.16,26.35,35.13
8,95792699,95794737,2039,*,5.6644326953798,6.21572649307351,4.76096642016151,1.3232971827527,6.33546723550409e-8,4.88371563253591e-7,74.87,74.77,73.33,17.28,35.13,28.93
8,8309750,8313187,3438,*,6.19573217851068,6.66964293879354,5.48528522201531,1.13963218417557,6.35449925379404e-8,4.89643419982464e-7,77.45,114.42,113.54,38.39,47.43,48.57
2,241062469,241074591,12123,*,8.993821142432,8.28064656894722,9.46893047792183,-1.08150453309782,6.42729501546465e-8,4.94858202046906e-7,234.94,367.61,330.36,788.95,486.6,850.41
2,12618580,12620864,2285,*,6.54802348905003,7.00360620353643,5.87838320121079,1.02127677222566,6.43310846633365e-8,4.95108622530368e-7,126.51,129.15,129.31,59.51,45.67,71.3
6,167537982,167539536,1555,*,5.39937988143104,4.42014976165042,5.97735210519606,-1.37821297596561,6.48388290115241e-8,4.98619364073109e-7,23.24,18.13,22.87,53.75,65,70.26
2,219503683,219544920,41238,*,10.960593873998,10.2962317031454,11.4137504648355,-1.03450091178737,6.51672436022455e-8,5.0094565429909e-7,1022.4,1477.25,1272.56,2991.67,2192.32,3000.7
15,49241936,49243462,1527,*,5.37189886352289,5.97969668534287,4.30114069103962,1.44549714880381,6.53006361946221e-8,5.0157218893549e-7,64.55,53.81,70.96,21.12,24.59,13.43
5,56317992,56320360,2369,*,6.21365282840861,6.69989113493126,5.474792005501,1.11879730900941,6.62167076164875e-8,5.0800301918633e-7,98.11,96.29,117.48,40.31,40.4,52.7
3,123739393,123741244,1852,*,6.30622355781676,6.78917471427799,5.57501806097997,1.0940922596556,6.73395964070018e-8,5.15866016930338e-7,108.44,97.99,125.36,49.91,40.4,52.7
9,4108673,4110118,1446,*,5.51066432819133,6.09586537559349,4.50994845139776,1.37823573371726,6.79447820888966e-8,5.19610946251835e-7,72.29,57.21,75.69,18.24,26.35,23.77
1,3514358,3541350,26993,*,10.733552054699,9.97255938246601,11.229154954681,-1.14172260299211,6.80549915044886e-8,5.2004235207758e-7,795.2,1196.3,1022.62,2688.38,1658.3,2855.01
20,63443602,63491650,48049,*,11.6836012384684,10.9009939231706,12.1881552684895,-1.1652297388356,6.99788987224224e-8,5.33478725946605e-7,1435.49,2357.48,1943.53,5175.19,3360.51,5464.09
17,82370041,82395177,25137,*,10.2071536352105,9.50130830081921,10.6790349285638,-1.07726390526979,7.04276152511637e-8,5.36687854020791e-7,518.94,876.27,778.99,1816.88,1313.99,1787.61
4,70708956,70710291,1336,*,5.61005861646675,6.16740165469908,4.68987946482287,1.34430105056798,7.18127123291607e-8,5.45308392560748e-7,51.64,76.47,87.52,21.12,26.35,29.97
16,89594678,89603483,8806,*,8.30323012287441,7.59838156721237,8.77467057306371,-1.06222089637325,7.19228999652909e-8,5.4593067335256e-7,139.42,232.24,209.73,470.3,302.15,541.45
7,149758862,149800628,41767,*,11.7952732355275,11.0904068392288,12.2667215799182,-1.08160989478445,7.22602043387997e-8,5.48275718399535e-7,1781.45,2590.85,2169.03,5387.31,3764.54,5631.48
11,1442180,1473335,31156,*,9.95553791346757,9.10063381726113,10.4887004608627,-1.23361043328927,7.24369407169641e-8,5.49401088615562e-7,387.27,682.55,577.15,1603.81,887.12,1819.64
15,89101214,89102883,1670,*,6.40552453623763,6.86437590305628,5.72872836423239,1.03804783915845,7.24935948360065e-8,5.4961516429981e-7,121.35,117.82,110.38,58.55,50.94,49.6
17,79386599,79434155,47557,*,11.6253876592125,10.9291859613813,12.0929853743941,-1.07097524471608,7.2599779075794e-8,5.50204440953479e-7,1479.38,2305.37,2064.96,4715.45,3571.31,4819.31
1,6150624,6174406,23783,*,10.120854360753,9.45223698327222,10.5759678986978,-1.03658366026977,7.28767184787501e-8,5.51654502094627e-7,557.67,810.56,733.26,1714.19,1166.43,1698.74
6,81894807,81898231,3425,*,6.57364441470964,7.04369342317532,5.87193550899974,1.09630775356718,7.33504770977039e-8,5.55023394806227e-7,108.44,143.87,143.5,44.15,50.94,80.6
11,61473810,61500842,27033,*,10.2280587141955,9.52202025861914,10.7000253680508,-1.07748424054349,7.34639266453539e-8,5.55664355960339e-7,529.27,884.76,791.61,1782.33,1324.53,1883.71
3,120169132,120173146,4015,*,6.5612842612588,7.01089248492003,5.90459122600963,1.02224414568151,7.43251726214115e-8,5.61739078299354e-7,113.6,127.45,145.86,67.19,47.43,65.1
1,24514330,24516865,2536,*,6.20951695512225,6.70150200354846,5.45713190229324,1.11717827879677,7.43745538864235e-8,5.61892633953195e-7,121.35,92.33,98.56,41.27,49.19,41.33
6,145036450,145039215,2766,*,5.65388296716157,6.19743297229348,4.77143259445453,1.29771560715635,7.46270006198107e-8,5.63359548216634e-7,74.87,75.9,69.38,23.03,35.13,23.77
5,147036994,147038368,1375,*,5.38728366499183,5.97118503253994,4.39046238961512,1.40535951274881,7.47891521222665e-8,5.64363262287189e-7,51.64,67.97,68.6,16.32,22.84,23.77
8,52825317,52828018,2702,*,6.16793776961652,6.66877783999516,5.39435433885559,1.15471703288614,7.53179036419099e-8,5.67909918529269e-7,113.6,84.4,107.23,33.59,49.19,43.4
2,120392000,120402844,10845,*,8.74965118389425,8.03498939224697,9.22541266351486,-1.07236904273655,7.60171493758647e-8,5.71621761526095e-7,172.98,334.76,279.11,657.46,453.22,685.08
8,120343910,120347873,3964,*,6.6605406024295,7.11319352971124,5.99727064367761,1.10745591017554,7.64851953429e-8,5.74694240794515e-7,98.11,146.14,171.09,51.83,86.08,53.73
6,44451984,44453446,1463,*,5.5283323995642,6.11372552181796,4.52703976322679,1.3382563954970501,7.66858791274347e-8,5.7593517479487e-7,72.29,70.8,64.65,27.83,17.57,23.77
3,170744219,170746522,2304,*,6.12916385954931,6.65847425464628,5.28429349229687,1.23175133115379,7.68031318881194e-8,5.76411082605983e-7,105.85,74.2,123,41.27,45.67,29.97
1,16920534,16928440,7907,*,8.51892590191625,7.84668921631581,8.97569732575995,-1.0192761231882,7.78367386432209e-8,5.83262662088911e-7,154.91,288.88,246.79,517.33,404.03,588.98
11,122191869,122194087,2219,*,5.80939372666616,6.39499607897324,4.80747246745575,1.34682485200409,7.80560833195979e-8,5.8467968183564e-7,92.95,83.83,75.69,43.19,26.35,14.47
8,121502115,121503782,1668,*,5.81418628931556,6.33867148504044,4.98174921277711,1.24842977114033,7.91128004793133e-8,5.91249891313123e-7,85.2,82.7,74.9,27.83,42.16,24.8
20,63186385,63194235,7851,*,8.63133020416909,7.97220129578671,9.08206845301195,-1.0059681997211,8.07349963880515e-8,6.02684266882801e-7,175.56,326.26,251.52,558.6,451.46,615.85
6,52929285,52930744,1460,*,5.91833631320579,6.41660674633285,5.1509500282141,1.20344852991211,8.07403016203618e-8,6.02684266882801e-7,72.29,87.8,96.19,31.67,43.92,31
1,86788252,86789368,1117,*,5.77930629116674,6.34152662590092,4.84545779193653,1.27975748800299,8.16965245762899e-8,6.09038201132068e-7,82.62,66.84,93.83,35.51,22.84,27.9
8,54870667,54873423,2757,*,6.58694379401394,7.0659186901462,5.86492143494689,1.07390312755922,8.17242691973453e-8,6.09038201132068e-7,149.75,100.82,151.38,56.63,56.21,62
6,167503495,167505552,2058,*,6.19424580935162,5.49720662941068,6.66221716569936,-1.07919938434129,8.21720339591596e-8,6.11718110332088e-7,43.89,45.88,45.73,111.34,86.08,106.43
1,59738043,59740007,1965,*,6.19303230089923,6.66321889733155,5.49101338062128,1.094212466088,8.2285985851653e-8,6.1209502288188e-7,92.95,103.09,108.02,48.95,45.67,40.3
11,34330915,34333088,2174,*,6.383381651349,6.84865413536873,5.6923759926735,1.04481686094109,8.34928562826817e-8,6.19288348688139e-7,121.35,105.36,119.06,50.87,47.43,56.83
5,88555700,88556873,1174,*,4.72737336611648,5.46552267567134,3.13647767609366,1.72068070759264,8.35229378344202e-8,6.19288348688139e-7,38.73,40.22,53.61,7.68,5.27,13.43
7,100637950,100650635,12686,*,9.21720177405475,8.56317904577914,9.66556800160594,-1.00942530046256,8.55327313881754e-8,6.31870193323498e-7,273.67,464.47,396.59,889.73,656.99,889.67
19,3797660,3842064,44405,*,10.8001529547576,10.1378679316976,11.2523512099417,-1.03034701370414,8.56735065702572e-8,6.32426843269485e-7,901.05,1275.04,1203.97,2640.39,1925.31,2752.71
18,3621926,3625970,4045,*,6.7199209769412,7.13615770689659,6.13255702015982,1.00028095758046,8.58745806966304e-8,6.33669186491586e-7,113.6,158.6,149.81,66.23,84.32,59.93
11,46947690,46949075,1386,*,5.90527252588146,6.42600528127699,5.08240260035307,1.21763877525591,8.60504099062693e-8,6.34324179955922e-7,98.11,81,78.85,28.79,43.92,28.93
9,125659264,125660792,1529,*,5.58479239192852,6.13899734423781,4.67331607069753,1.3518998553693,8.65331973204043e-8,6.37199946683614e-7,59.38,74.77,77.27,25.91,35.13,15.5
8,144308350,144346166,37817,*,11.1246152096699,10.3355125949307,11.6318223074522,-1.16919440177349,8.65508229447665e-8,6.37199946683614e-7,924.29,1603,1349.04,3574.26,2281.91,3664.08
4,158809822,158811211,1390,*,5.68311606003641,6.25617333042416,4.71825340497913,1.2880190518846,8.6674716275192e-8,6.37869162447007e-7,85.2,66.84,77.27,30.71,19.32,28.93
4,2040181,2052625,12445,*,9.06742612454806,8.3610425922509,9.53954526297357,-1.07077353271463,8.6911240636656e-8,6.39366444150864e-7,240.11,403.3,342.98,815.82,532.27,884.5
19,1663970,1689513,25544,*,10.0868510551971,9.44263603203966,10.5306265385634,-1.00695909637854,8.75360155791527e-8,6.43228350129897e-7,557.67,795.83,734.05,1610.53,1159.4,1667.75
2,231922386,231935652,13267,*,9.34513442119627,8.69501854520514,9.79167743572939,-1.00616656888883,8.79111761753222e-8,6.45739653874432e-7,302.07,501.29,439.96,972.27,718.48,968.2
6,88490446,88493881,3436,*,6.72225071358277,7.14272151902323,6.12635982571006,1.00812069276722,8.83267428784294e-8,6.48545734929235e-7,116.18,142.17,165.57,60.47,86.08,63.03
21,42067508,42095121,27614,*,10.2428475373546,9.57793593380637,10.6962572834969,-1.02937447182434,8.93133535970859e-8,6.55292244816873e-7,568,944.24,780.57,1682.51,1429.93,1865.11
5,177081990,177102270,20281,*,9.99832298785716,9.3496648460783,10.4441838628518,-1.01094755435853,8.93695358934849e-8,6.55455704639129e-7,511.2,774.31,671.76,1531.83,1110.21,1537.55
4,673411,690898,17488,*,9.88964504140112,9.16202775606902,10.3710468325248,-1.09912273487254,8.98774012612553e-8,6.58680742450284e-7,410.51,689.91,618.15,1447.37,976.71,1548.92
6,38345689,38348751,3063,*,6.5626190389972,6.98947388783465,5.95372742016918,1.01518190114877,9.03633152013861e-8,6.61621756959279e-7,105.85,130.28,145.08,54.71,70.27,60.96
5,83367424,83369717,2294,*,6.61329286595037,7.0531595289614,5.97735210519606,1.00930972638543,9.03813717544849e-8,6.61621756959279e-7,129.09,119.52,149.81,53.75,65,70.26
17,80094308,80113658,19351,*,9.90142536713408,9.12694108316234,10.4026376772355,-1.14829888851109,9.05105763601227e-8,6.62043237582082e-7,371.78,694.44,611.05,1471.36,989,1600.58
3,143305307,143308282,2976,*,6.42712892630909,6.88505067623765,5.75237318061326,1.06381226568534,9.05315202988392e-8,6.62043237582082e-7,95.53,137.64,121.42,63.35,45.67,52.7
20,12152554,12154126,1573,*,5.93526552371706,6.46073156025859,5.10031309373111,1.23835241365496,9.06882689682506e-8,6.6286438713164e-7,87.78,70.8,105.65,29.75,42.16,31
17,46725314,46728102,2789,*,6.17399690128167,6.69181838590094,5.35848905722103,1.14936980728812,9.1174270713887e-8,6.65913175561608e-7,131.67,87.8,90.67,40.31,40.4,42.37
7,46003683,46007415,3733,*,6.49754435292704,6.93036765986125,5.87633860510305,1.00878159783069,9.20535172788187e-8,6.71827349774028e-7,105.85,133.11,126.94,61.43,57.97,56.83
2,191165130,191167877,2748,*,6.4404685265214,6.92957783226454,5.69487375145145,1.1131472640733,9.31032271408425e-8,6.78208248045934e-7,139.42,98.56,127.73,59.51,59.73,36.17
16,57706915,57709019,2105,*,6.40030458864079,5.72379981793468,6.85902331032146,-1.03154751325972,9.388743521018e-8,6.83405792514461e-7,49.05,60.61,48.88,130.53,107.16,110.56
3,185279647,185281138,1492,*,5.51975721414756,6.10374489088924,4.52267774019517,1.34939921004956,9.43370158552788e-8,6.86161598017346e-7,61.96,70.24,74.11,21.12,15.81,32.03
1,111592192,111593703,1512,*,6.14951537822214,6.63310264869217,5.41683298320103,1.120990899,9.45660585319794e-8,6.87340589951573e-7,105.85,95.73,96.19,44.15,50.94,33.07
1,100622047,100624015,1969,*,5.69810624519575,6.2598978646099,4.76546635029467,1.34557873841482,9.67975436468288e-8,7.01419382055526e-7,43.89,86.66,99.34,28.79,22.84,29.97
19,18410657,18442596,31940,*,10.4711565409269,9.73734219935068,10.9552307213105,-1.10804837440016,9.68854336545879e-8,7.01793214254083e-7,627.38,1080.18,853.11,2173.93,1514.25,2268.09
19,912894,965268,52375,*,10.9954791026516,10.2268999848281,11.4942453566342,-1.14660792132711,9.70977822321884e-8,7.03067949024307e-7,857.16,1489.15,1248.91,3168.27,2136.11,3349.96
5,149024012,149025435,1424,*,5.77252018599373,6.30279357028375,4.9251505548361,1.23055625760743,9.77768921339344e-8,7.0772020053364e-7,74.87,77.6,84.36,26.87,28.11,36.17
3,189908002,189910574,2573,*,6.37318634078142,6.83168767934011,5.69715894276757,1.07941309270696,9.82484857120992e-8,7.10601561643103e-7,111.02,101.39,129.31,44.15,65,46.5
10,101129203,101147921,18719,*,9.69041268282093,9.0160492868183,10.14815545897,-1.03956326955029,9.88619364167702e-8,7.14503856727259e-7,405.34,621.94,525.9,1257.33,844.96,1301.96
20,50742978,50746457,3480,*,6.13413646413481,6.62660225326945,5.38061182427083,1.17368768334273,9.93406593899324e-8,7.17427332082766e-7,87.78,87.23,121.42,31.67,50.94,42.37
8,144347295,144364045,16751,*,9.7287999925527,9.02593259026295,10.1993629366863,-1.07221944977647,1.00502713073826e-7,7.2500707158816e-7,402.76,616.28,544.82,1335.07,834.42,1357.76
18,26480800,26483036,2237,*,6.30681103921499,6.78590766068764,5.5845087964239,1.13798784793157,1.0181899481577e-7,7.33954745254769e-7,72.29,122.35,136.4,47.03,42.16,54.76
15,40901969,40946117,44149,*,11.2027930379525,10.505890785529,11.6707033257768,-1.06977721069732,1.01985522069152e-7,7.34607339106901e-7,1159.23,1723.08,1479.92,3536.83,2487.44,3756.04
10,33009090,33010935,1846,*,5.94488685538976,6.4622218381,5.13060418886822,1.20678269172379,1.02901307596773e-7,7.40651891201939e-7,85.2,77.6,101.71,26.87,36.89,41.33
2,238119686,238126009,6324,*,8.30768570449903,7.61796025617836,8.77238342903836,-1.0343594124776,1.03068800950816e-7,7.41581365382255e-7,129.09,256.03,204.21,466.46,339.04,506.32
7,3438481,3440539,2059,*,6.04689861728035,6.5366228163376,5.29985575996498,1.16439483067478,1.03296391842065e-7,7.4279073833526e-7,92.95,87.8,97.77,35.51,52.7,29.97
11,35549042,35550857,1816,*,6.23138061937587,6.69474685494666,5.54461459829818,1.08278281157735,1.03313727584106e-7,7.4279073833526e-7,98.11,99.13,113.54,47.03,52.7,40.3
20,47391890,47394071,2182,*,5.78374938427114,6.31297021013441,4.93911117309907,1.22526770334163,1.03910821368715e-7,7.46251080802883e-7,74.87,75.34,88.31,28.79,28.11,35.13
16,66408287,66409596,1310,*,6.06642537781688,6.57154017630051,5.28244860593131,1.15497076552018,1.03978651301685e-7,7.46460922991264e-7,95.53,81,108.81,36.47,36.89,43.4
4,156475502,156476949,1448,*,5.3951780254505,6.00487007756606,4.31833950427764,1.44484917260979,1.04500621985448e-7,7.49424318327805e-7,49.05,56.08,87.52,23.99,19.32,16.53
17,81707088,81742318,35231,*,10.8411298507077,10.1000717352928,11.3283070679076,-1.1162982190803,1.04507730937349e-7,7.49424318327805e-7,787.45,1365.1,1140.1,2795.87,1981.52,2936.64
19,55338459,55349063,10605,*,8.98205243169774,8.25686364703723,9.46240247628227,-1.08380109363451,1.0748098162098e-7,7.69033981376168e-7,193.64,393.67,330.36,772.63,548.08,795.64
10,95259809,95261648,1840,*,5.54982968196718,6.10308696014995,4.64096754915123,1.31141612856224,1.0752626708496e-7,7.69073370904005e-7,59.38,71.94,74.9,27.83,26.35,20.67
6,155171107,155172521,1415,*,5.57126192671379,6.13738828770372,4.62633824948187,1.33197701077723,1.08269647842911e-7,7.74020426863131e-7,69.71,59.48,82,20.16,28.11,25.83
3,177815983,177818804,2822,*,6.04565530600687,6.53989381646378,5.28791737160803,1.14478829142455,1.08627149604065e-7,7.76085987914036e-7,98.11,83.27,97.77,37.43,45.67,34.1
11,74634026,74637052,3027,*,6.22651033223118,6.70370865108764,5.50856402103965,1.08638263702306,1.09264335436494e-7,7.80061815728856e-7,116.18,94.03,102.5,42.23,50.94,43.4
20,35338973,35340439,1467,*,6.12763999445747,6.60084422122542,5.41879743598518,1.10421532266441,1.10231786104284e-7,7.86678154578857e-7,95.53,100.26,95.4,36.47,47.43,44.43
2,217277671,217279952,2282,*,6.06963630278335,6.55106642380818,5.34195352214338,1.17523190256629,1.10358859132537e-7,7.87294399855845e-7,67.13,109.32,104.86,38.39,49.19,34.1
20,63528464,63571163,42700,*,11.3838999656261,10.5389296173395,11.9132489287252,-1.22360757617306,1.10494289887844e-7,7.87969792106857e-7,1027.56,1863.56,1572.17,4296.99,2585.82,4688.08
15,86875850,86877827,1978,*,6.30803307024356,6.75523406197362,5.65650904388252,1.05335418922287,1.1055889224635e-7,7.88139772787127e-7,92.95,118.38,112.75,47.99,52.7,50.63
9,115022709,115024223,1515,*,5.5133390109922,6.09578708459813,4.52085610489517,1.34961259534879,1.10840014150095e-7,7.89561530421437e-7,77.45,58.34,69.38,24.95,26.35,17.57
11,2907002,2934922,27921,*,9.93571446562267,9.22311212194364,10.4105726209639,-1.0829176294233,1.14160165071814e-7,8.11153501162176e-7,456.98,715.4,620.51,1533.75,969.68,1579.92
5,72378390,72380687,2298,*,6.10382538685027,6.58426431227155,5.37843160131401,1.11285284386822,1.17633875178354e-7,8.34574572045182e-7,98.11,91.2,98.56,42.23,47.43,35.13
19,3258699,3260256,1558,*,6.23474287773718,5.51132061907073,6.71432627082645,-1.11758872368174,1.1806663759504e-7,8.37337602577005e-7,43.89,42.48,50.46,115.17,73.78,126.06
X,13808107,13809292,1186,*,5.02234472989943,5.67710601462616,3.79006585702856,1.54250372534088,1.1822273813514e-7,8.38137219056348e-7,51.64,45.88,55.98,15.36,15.81,10.33
1,151494667,151495823,1157,*,5.63645683009459,6.19996939666308,4.6989570435968,1.27475383391541,1.18932187383977e-7,8.42548911210856e-7,80.04,67.97,72.54,26.87,21.08,29.97
15,98865981,98867652,1672,*,5.30504489365351,5.89787658381222,4.28117646504494,1.41054958954596,1.19390746813065e-7,8.45487658658235e-7,59.38,57.21,62.29,18.24,24.59,15.5
4,74416537,74419439,2903,*,6.419751407676,6.86148206854615,5.77987361668245,1.01824165991601,1.20098362970665e-7,8.50187349436787e-7,116.18,110.45,122.21,53.75,61.48,49.6
9,132225387,132254156,28770,*,10.4223204704934,9.68589189999369,10.9075170834558,-1.10934150726744,1.20864062345678e-7,8.55294625669468e-7,601.56,1036,833.39,2106.74,1435.2,2220.56
7,71302473,71304714,2242,*,6.14441071061612,6.65251515432745,5.35310184392606,1.17327867050924,1.23093095923954e-7,8.69794891629314e-7,113.6,77.03,111.17,35.51,50.94,36.17
17,46190596,46195201,4606,*,6.49206657407689,6.9259961620245,5.8685611196216,1.0341074214427,1.23609027456075e-7,8.72927820885358e-7,108.44,118.38,137.98,50.87,73.78,50.63
11,35592427,35593720,1294,*,5.2875569864992,5.89015921628431,4.23330558329103,1.45485016537313,1.24206517104563e-7,8.76381239117708e-7,43.89,58.34,75.69,20.16,22.84,13.43
9,91809387,91811924,2538,*,6.64738201713328,5.98094859120376,7.10149221986547,-1.0035706584809,1.24942066596179e-7,8.80286069061196e-7,51.64,74.77,63.08,163.16,112.43,136.4
17,82696231,82714184,17954,*,9.75306600744476,9.100508901137,10.2007491208876,-1.0137328333412,1.26165557910256e-7,8.88258824136553e-7,433.74,626.47,586.61,1267.88,885.36,1377.39
12,93137535,93139301,1767,*,5.37870756639693,5.98662478127477,4.30756714145889,1.39609631350178,1.27622737952582e-7,8.97537429187803e-7,74.87,61.74,53.61,16.32,19.32,23.77
5,40384330,40386600,2271,*,5.95828736390451,6.50805349130602,5.05900032515527,1.23972224340771,1.2777843511652e-7,8.98305631311887e-7,116.18,72.5,84.36,39.35,36.89,23.77
1,212039860,212041061,1202,*,5.29673537456025,5.94448385910886,4.09010288722931,1.47900689316096,1.28697975682466e-7,9.04112632219884e-7,80.04,52.68,52.04,11.52,15.81,23.77
21,35563947,35567161,3215,*,6.24836955189064,6.71649408268738,5.55098684231779,1.06339645949937,1.2994143245835e-7,9.11853979570701e-7,113.6,106.49,95.4,47.03,49.19,44.43
9,136520683,136558973,38291,*,10.6207037285812,9.89787530158569,11.1000291032045,-1.09467035717739,1.30229179992864e-7,9.13541631640799e-7,691.93,1153.82,1016.31,2452.27,1665.32,2467.52
8,144388868,144402154,13287,*,8.99358873392254,8.26084707429471,9.47720151078254,-1.09600013533194,1.30456994102474e-7,9.14807786355872e-7,216.87,398.2,305.13,789.91,498.89,849.37
9,116278335,116281415,3081,*,6.61069779195863,7.05254596689858,5.97057126328423,1.04545129078027,1.33775481456074e-7,9.36041036189026e-7,100.69,131.98,165.57,51.83,65,71.3
9,106587243,106589746,2504,*,6.52215809230411,6.97161532477538,5.86579007685847,1.0066400202008,1.35147161062087e-7,9.44954815484027e-7,126.51,110.45,139.56,63.35,52.7,58.9
16,48244158,48247539,3382,*,6.49077303968934,6.92401063862773,5.86870670879914,1.03118205239578,1.35258475446725e-7,9.45391216851605e-7,95.53,141.04,127.73,61.43,63.24,50.63
10,132289590,132311669,22080,*,9.6136964508305,8.9620172857545,10.0609698756067,-1.0101799845527,1.35459715943074e-7,9.46455615586358e-7,379.53,589.09,527.47,1164.23,822.12,1218.26
2,75098938,75100884,1947,*,6.40468691042404,6.87434205415045,5.70386493318887,1.05754175549267,1.3567102143566e-7,9.47589543864024e-7,134.25,96.29,121.42,50.87,57.97,47.53
9,133564738,133588318,23581,*,9.95415229948819,9.29060452214561,10.4069333930962,-1.02595310975456,1.36872480306794e-7,9.54601609585589e-7,482.8,757.32,638.65,1481.92,1050.49,1540.65
10,122441147,122442422,1276,*,5.34085186337282,5.96224064635161,4.22570657553182,1.41148003868022,1.37019288327546e-7,9.55280887571741e-7,69.71,52.68,64.65,17.28,14.05,24.8
11,64553566,64572923,19358,*,9.72801531218446,9.08396381954671,10.1717138617421,-1.00260704419312,1.37552603681271e-7,9.58653383911324e-7,423.42,625.91,578.72,1241.97,885.36,1332.96
5,35883234,35885124,1891,*,6.32368043185534,6.82479150835819,5.54944122089666,1.16186846562264,1.38414865655448e-7,9.64315170348386e-7,139.42,89.5,111.17,35.51,66.75,38.23
8,40201868,40203295,1428,*,4.68739947157101,5.39469555777726,3.24226864281967,1.69618557724855,1.39358858661079e-7,9.69843345750414e-7,33.56,49.28,43.36,5.76,12.3,10.33
9,128143758,128154845,11088,*,9.02565466454521,8.36029013426348,9.47927299426813,-1.0242610967197,1.39463170835697e-7,9.70220036619836e-7,255.6,381.77,348.5,795.67,502.41,843.17
2,74893393,74895236,1844,*,5.89469301943027,6.38861544160475,5.13770762576363,1.17165516298571,1.39561206224389e-7,9.70552805732414e-7,69.71,91.76,89.88,33.59,36.89,35.13
12,160730,183013,22284,*,9.73661229295616,9.02474801355532,10.2111462633501,-1.07651370461219,1.41303712394362e-7,9.8125886196846e-7,351.13,636.67,574.78,1308.2,922.25,1325.72
7,1530601,1551100,20500,*,9.54093980715351,8.72360078357308,10.0594873541308,-1.18520061190158,1.41742656383367e-7,9.83953599949598e-7,260.76,591.92,415.51,1217.98,776.45,1206.89
2,207238562,207241272,2711,*,6.43379356092654,6.87154283649673,5.80230589094456,1.02112988523602,1.431113907502e-7,9.9309853459211e-7,98.11,132.54,120.63,53.75,52.7,60.96
8,28657175,28660231,3057,*,6.46174585676687,6.89586429976568,5.83784727259999,1.0364274545044,1.43343785588981e-7,9.93997635147695e-7,108.44,119.52,129.31,45.11,73.78,52.7
15,89550719,89552675,1957,*,6.93900368533729,6.31127141589003,7.37495980064131,-1.02564795412989,1.44280121751359e-7,1.00013180129761e-6,95.53,58.34,84.36,153.57,209.04,135.36
1,3547348,3571929,24582,*,10.4018690227994,9.66334362666207,10.8879638206246,-1.11015385577859,1.45428161028761e-7,1.00736748017522e-6,583.49,1021.27,827.87,2100.98,1408.85,2175.1
10,62383133,62385209,2077,*,5.87969780653537,6.43218664873825,4.97295069846732,1.27810881140849,1.45949643569715e-7,1.01025580348489e-6,103.27,61.17,94.61,25.91,40.4,27.9
15,38068693,38069922,1230,*,4.72578146703663,5.4371463923701,3.26242137837006,1.66850414136379,1.46441475525542e-7,1.0125726202916e-6,36.15,40.22,53.61,8.64,8.78,11.37
10,127181474,127182960,1487,*,6.02605524650658,5.22093987634336,6.53973162423877,-1.11077067576919,1.48689689581054e-7,1.02664920309662e-6,25.82,41.92,44.15,90.22,94.86,94.03
12,64098815,64099964,1150,*,5.32333725942993,5.93338755879382,4.24534500152343,1.41585844199471,1.49058305453077e-7,1.02872748420938e-6,61.96,50.41,70.96,22.08,19.32,15.5
15,71329139,71331123,1985,*,6.27180731652588,6.72396789723361,5.60960386190891,1.04733413773819,1.5002099526293e-7,1.03436373089095e-6,95.53,106.49,115.11,51.83,49.19,45.47
