"seqnames","start","end","width","strand","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr17",69178955,69180048,1094,"*",1.20523912406353,9.00125990182779e-05,0.00073083562137219,"3' UTR",17,69148499,69175781,27283,2,"10349","ENST00000519732.5",-3174
"chr5",147918239,147919350,1112,"*",1.15930981054706,9.00310641308836e-05,0.00073094905533707,"Distal Intergenic",5,147901308,147906538,5231,2,"389336","ENST00000515291.1",-11701
"chr6",17714185,17715636,1452,"*",1.16712631498826,9.006462207183e-05,0.00073118500832947,"Distal Intergenic",6,17615037,17706925,91889,2,"9972","ENST00000262077.3",-7260
"chr12",126369966,126371512,1547,"*",1.28876389938415,9.01957130446409e-05,0.00073213962909345,"Intron (ENST00000642569.1/105370059, intron 5 of 9)",12,126359302,126361065,1764,1,"101927531","ENST00000536639.1",10664
"chr4",57342367,57343378,1012,"*",1.13437428009434,9.02357613789222e-05,0.0007323916068404,"Distal Intergenic",4,57424495,57436737,12243,1,"101928851","ENST00000661383.1",-81117
"chr15",44540788,44542370,1583,"*",1.03585665294751,9.08430474265697e-05,0.00073643859087347,"Intron (ENST00000424492.7/8669, intron 2 of 5)",15,44537183,44561447,24265,1,"8669","ENST00000535391.5",3605
"chr5",171953865,171956518,2654,"*",1.07265619267621,9.08743026034802e-05,0.0007366552505454,"Intron (ENST00000517395.6/23291, intron 2 of 13)",5,171910672,171977756,67085,2,"23291","ENST00000518752.1",21238
"chr5",28399875,28400555,681,"*",1.28863870714212,9.09525724708896e-05,0.00073714277205141,"Distal Intergenic",5,28285964,28287807,1844,2,"105374698","ENST00000664667.1",-112068
"chr18",28767557,28768741,1185,"*",1.26279196477624,9.11727552048141e-05,0.00073863283374611,"Intron (ENST00000649159.1/ENST00000649159.1, intron 2 of 2)",18,27951655,28177946,226292,2,"1000","ENST00000676445.1",-589611
"chr7",70205384,70207386,2003,"*",1.04657690601763,9.12188562452031e-05,0.00073893270614608,"Intron (ENST00000644939.1/26053, intron 4 of 18)",7,70134556,70437858,303303,1,"26053","ENST00000643060.1",70828
"chr5",163508795,163509923,1129,"*",1.13826480300083,9.12527683665001e-05,0.00073917060167186,"Promoter (2-3kb)",5,163506067,163512106,6040,1,"27430","ENST00000695030.1",2728
"chr3",66362658,66364676,2019,"*",1.0865224485902,9.14300923683105e-05,0.00074031201141254,"3' UTR",3,66345996,66378923,32928,1,"115286","ENST00000690522.1",16662
"chr11",85076590,85077291,702,"*",1.33946655370628,9.16120361474266e-05,0.0007414899039163,"Intron (ENST00000376104.7/1740, intron 6 of 27)",11,84534613,85133123,598511,2,"1740","ENST00000527088.1",55832
"chr8",89825573,89827427,1855,"*",1.04956168038494,9.1961677300195e-05,0.00074385055075489,"Exon (ENST00000619538.1/ENST00000619538.1, exon 1 of 3)",8,89780088,89780778,691,1,"8767","ENST00000518673.1",45485
"chr5",13663488,13664899,1412,"*",1.10480430631879,9.2007843731588e-05,0.00074410102648919,"Distal Intergenic",5,13690348,13714862,24515,2,"1767","ENST00000683611.1",49963
"chr10",103295202,103296569,1368,"*",1.00520794772831,9.2054005499053e-05,0.00074443733713173,"Distal Intergenic",10,103088164,103277605,189442,2,"22978","ENST00000676449.1",-17597
"chr3",152308131,152309104,974,"*",1.31894736240044,9.21032262821227e-05,0.00074476132239514,"Intron (ENST00000282486.10/4154, intron 2 of 9)",3,152300198,152459302,159105,1,"4154","ENST00000464596.5",7933
"chr1",175022939,175023964,1026,"*",1.24399349724215,9.22523676501145e-05,0.0007458560588782,"Promoter (<=1kb)",1,175012958,175023425,10468,2,"63931","ENST00000476371.1",0
"chr6",81560973,81563235,2263,"*",1.08069142495368,9.26128997907272e-05,0.00074841616907774,"Intron (ENST00000412306.1/105377871, intron 1 of 2)",6,81527367,81534915,7549,2,"105377871","ENST00000570612.1",-26058
"chr5",159547503,159549249,1747,"*",1.03373245403279,9.26150341850516e-05,0.00074841616907774,"Intron (ENST00000636261.1/105377684, intron 2 of 2)",5,159553002,159805536,252535,1,"105377684","ENST00000636819.1",-3753
"chr12",91777813,91779860,2048,"*",1.22182057819587,9.26339227043823e-05,0.00074853161557304,"Distal Intergenic",12,91876924,91880659,3736,1,"105369900","ENST00000668890.1",-97064
"chr17",51481438,51482182,745,"*",1.07392366563578,9.26564648045924e-05,0.00074867657201763,"Intron (ENST00000663733.1/440446, intron 4 of 4)",17,51439653,51445802,6150,1,"105371828","ENST00000588341.1",41785
"chr6",142377381,142378855,1475,"*",1.13385967970089,9.27372827763583e-05,0.000749180716096,"Intron (ENST00000230173.10/57211, intron 4 of 25)",6,142390312,142400776,10465,1,"57211","ENST00000508295.2",-11457
"chr13",73492339,73493538,1200,"*",1.33783225506152,9.29399565559914e-05,0.00075063160363736,"Intron (ENST00000443621.1/ENST00000443621.1, intron 1 of 1)",13,73564244,73588070,23827,1,"100874155","ENST00000430033.1",-70706
"chr5",78004122,78005722,1601,"*",1.16895693469364,9.30075712895575e-05,0.0007509912342943,"Intron (ENST00000519295.6/8546, intron 26 of 26)",5,78002995,78015873,12879,2,"8546","ENST00000520122.1",10151
"chr2",209458176,209459898,1723,"*",1.05101191139344,9.31506640240369e-05,0.00075203463467633,"Intron (ENST00000682079.1/4133, intron 1 of 15)",2,209424058,209730518,306461,1,"4133","ENST00000199940.10",34118
"chr7",132824016,132826200,2185,"*",1.10679007894726,9.32439285715617e-05,0.00075275022397983,"Intron (ENST00000262570.10/54927, intron 6 of 7)",7,132758992,132760616,1625,1,"100506937","ENST00000663581.1",65024
"chr6",133396390,133397414,1025,"*",1.1461378155587,9.32936628945866e-05,0.0007530782899319,"Intron (ENST00000452339.6/2070, intron 4 of 18)",6,133373222,133383364,10143,1,"2070","ENST00000683175.1",23168
"chr14",89000582,89001561,980,"*",1.1077975396268,9.34203842497863e-05,0.00075402503083253,"Distal Intergenic",14,88841485,88875107,33623,1,"123016","ENST00000557580.3",159097
"chr17",43517152,43519183,2032,"*",1.01256764484303,9.3437866951962e-05,0.00075405387865445,"Promoter (2-3kb)",17,43521396,43544463,23068,1,"1659","ENST00000589898.1",-2213
"chr5",14363829,14365650,1822,"*",1.10408926920953,9.34549040191798e-05,0.00075415395009672,"Exon (ENST00000698541.1/7204, exon 14 of 37)",5,14387343,14387950,608,1,"7204","ENST00000510757.1",-21693
"chr22",47094707,47096446,1740,"*",1.16391473172971,9.34664725742377e-05,0.00075418521314431,"Intron (ENST00000380995.5/25771, intron 12 of 13)",22,47115838,47117215,1378,2,"100128818","ENST00000639527.1",20769
"chr12",19298949,19300473,1525,"*",1.12055623393735,9.36148840034374e-05,0.00075533251357967,"Intron (ENST00000429027.7/54477, intron 15 of 31)",12,19283637,19320585,36949,1,"54477","ENST00000538677.1",15312
"chr20",10938087,10940027,1941,"*",1.08388709551003,9.37794158126254e-05,0.00075639737589112,"Intron (ENST00000605292.5/ENST00000605292.5, intron 4 of 4)",20,10893917,10909279,15363,2,"101929413","ENST00000663360.1",-28808
"chr13",93248661,93249666,1006,"*",1.35119004165693,9.37945202708075e-05,0.00075648168944984,"Intron (ENST00000377047.9/10082, intron 1 of 8)",13,93226807,94408020,1181214,1,"10082","ENST00000377047.9",21854
"chr2",207007279,207009088,1810,"*",1.05991126550878,9.38883378263279e-05,0.00075720080853687,"Distal Intergenic",2,206939518,206969474,29957,1,"130749","ENST00000272852.4",67761
"chr5",40496622,40498171,1550,"*",1.10771131868146,9.39825828513877e-05,0.00075781057894323,"Intron (ENST00000649444.1/ENST00000649444.1, intron 2 of 2)",5,40679915,40693735,13821,1,"5734","ENST00000302472.4",-181744
"chr18",78789036,78791530,2495,"*",-1.08187122442604,9.41559332059809e-05,0.00075886975997456,"Distal Intergenic",18,78908629,78918993,10365,2,"105372224","ENST00000578030.1",127463
"chr3",128725784,128728471,2688,"*",1.08149387047102,9.42805256782643e-05,0.00075968571211004,"Promoter (<=1kb)",3,128726136,128814762,88627,1,"7879","ENST00000676425.1",0
"chr17",76233732,76234594,863,"*",1.30083214580112,9.44927146860242e-05,0.00076120691332879,"Intron (ENST00000647930.1/114804, intron 1 of 18)",17,76142465,76240289,97825,2,"114804","ENST00000647930.1",5695
"chr1",151614972,151617134,2163,"*",1.01650389096254,9.46492132617823e-05,0.00076224110175096,"Promoter (1-2kb)",1,151613926,151694445,80520,1,"81609","ENST00000644970.1",1046
"chr2",69253692,69255154,1463,"*",1.05544106997275,9.48259793216619e-05,0.00076347564015502,"Distal Intergenic",2,69325423,69387130,61708,2,"2673","ENST00000674438.1",131976
"chr9",72540036,72540922,887,"*",1.13851737160233,9.49933890039069e-05,0.00076453179186864,"Intron (ENST00000643676.1/117531, intron 1 of 2)",9,72523418,72527661,4244,2,"101927234","ENST00000702383.1",-12375
"chr3",147943491,147944170,680,"*",1.3402322928254,9.49947614858948e-05,0.00076453179186864,"Intron (ENST00000668118.1/ENST00000668118.1, intron 1 of 2)",3,148076432,148089017,12586,1,"100507461","ENST00000660712.1",-132262
"chr1",8744326,8746986,2661,"*",1.03821656840027,9.51681858759968e-05,0.00076577596555689,"Intron (ENST00000337907.7/473, intron 2 of 23)",1,8464970,8753838,288869,2,"473","ENST00000480342.5",6852
"chr1",183075244,183077386,2143,"*",1.05556052581564,9.53753603713974e-05,0.00076729116523747,"Intron (ENST00000258341.5/3915, intron 1 of 27)",1,183096544,183110631,14088,1,"3915","ENST00000484114.2",-19158
"chr22",25408940,25410229,1290,"*",-1.04973310099782,9.53805586954798e-05,0.00076729503259601,"Distal Intergenic",22,25351457,25405377,53921,2,"91355","ENST00000650168.1",-3563
"chr2",152571136,152572501,1366,"*",1.01867276663816,9.54749264247758e-05,0.0007679402308668,"Intron (ENST00000288670.14/114793, intron 6 of 25)",2,152578621,152607653,29033,1,"114793","ENST00000492942.1",-6120
"chr1",212752829,212754075,1247,"*",1.09783419422625,9.5541165811454e-05,0.00076835902459473,"Intron (ENST00000366978.5/25936, intron 4 of 4)",1,212726153,212791581,65429,2,"25936","ENST00000366978.5",37506
"chr10",68997121,68998788,1668,"*",1.15007748647565,9.56030956718671e-05,0.00076878104892469,"Intron (ENST00000625461.2/26128, intron 1 of 3)",10,68989481,69016978,27498,1,"26128","ENST00000674897.1",7640
"chr1",56068382,56070141,1760,"*",1.15231176209394,9.57127680972375e-05,0.00076954882432029,"Intron (ENST00000646266.1/105378737, intron 11 of 11)",1,55945087,55950119,5033,1,"105378738","ENST00000455010.1",123295
"chr5",123716402,123718186,1785,"*",1.16430206355959,9.57631445917095e-05,0.00076991580089563,"Distal Intergenic",5,123588425,123615017,26593,1,"1456","ENST00000515322.2",127977
"chr12",27981922,27982767,846,"*",1.2823953323418,9.58279168920406e-05,0.00077015368988548,"Distal Intergenic",12,27958084,27972733,14650,2,"5744","ENST00000545234.6",-9189
"chr4",185781822,185783722,1901,"*",1.11227655449437,9.59002051762226e-05,0.00077059122600084,"Intron (ENST00000284776.11/8470, intron 1 of 20)",4,185587305,185775912,188608,2,"8470","ENST00000437304.6",-5910
"chr4",89054359,89055972,1614,"*",1.13025056529924,9.60270426776951e-05,0.00077150357421032,"Promoter (1-2kb)",4,88855367,89057150,201784,2,"10144","ENST00000512339.5",1178
"chr14",101809482,101811209,1728,"*",1.288447804438,9.60635282309337e-05,0.00077168235042822,"Promoter (<=1kb)",14,101809835,101836701,26867,1,"107984659","ENST00000556946.1",0
"chr6",47291648,47294025,2378,"*",1.09779863578822,9.60881403500283e-05,0.00077184193931402,"Intron (ENST00000296861.2/27242, intron 1 of 5)",6,47231532,47309905,78374,2,"27242","ENST00000296861.2",15880
"chr4",21012857,21014241,1385,"*",1.03236864045106,9.60958803779621e-05,0.00077186599160816,"Intron (ENST00000382152.7/80333, intron 1 of 8)",4,20729916,20984041,254126,2,"80333","ENST00000382149.9",-28816
"chr7",95011357,95012702,1346,"*",1.14435053717936,9.61103110008888e-05,0.00077194377939454,"Intron (ENST00000433360.6/55607, intron 2 of 19)",7,94910083,95290364,380282,1,"55607","ENST00000289495.7",101274
"chr1",98030596,98031368,773,"*",1.34973620550709,9.61619780491132e-05,0.00077220622690816,"Intron (ENST00000602672.2/109729128, intron 1 of 5)",1,97986740,98045305,58566,2,"400765","ENST00000634594.1",13937
"chr2",179685928,179687366,1439,"*",1.12651365678464,9.62804915908287e-05,0.00077300525988697,"Intron (ENST00000410066.7/151126, intron 3 of 9)",2,179544827,179660182,115356,2,"151126","ENST00000463918.1",-25746
"chr3",39601340,39602795,1456,"*",1.2395773370791,9.6301701274911e-05,0.00077313738110755,"Distal Intergenic",3,39502215,39524556,22342,1,"4336","ENST00000479860.1",99125
"chr3",128648684,128649521,838,"*",1.34796083062299,9.63828907673495e-05,0.00077375100043709,"Promoter (1-2kb)",3,128641046,128650816,9771,2,"6184","ENST00000497415.1",1295
"chr3",52606671,52607987,1317,"*",1.22084342204221,9.64586755517528e-05,0.00077428295751233,"Promoter (1-2kb)",3,52585473,52609461,23989,2,"55193","ENST00000462207.1",1474
"chr4",20203450,20204435,986,"*",1.14777973397583,9.6500455280672e-05,0.00077458009915239,"Distal Intergenic",4,20251905,20620561,368657,1,"9353","ENST00000504154.6",-47470
"chr6",121439629,121440510,882,"*",1.34892219310335,9.65535191827268e-05,0.00077491602698954,"Promoter (2-3kb)",6,121437499,121448812,11314,1,"2697","ENST00000647564.1",2130
"chr12",89768690,89770500,1811,"*",1.0027738532293,9.65565999752234e-05,0.00077491602698954,"Intron (ENST00000651272.1/105369890, intron 2 of 6)",12,89712048,90100763,388716,1,"105369890","ENST00000651272.1",56642
"chr4",87974845,87975955,1111,"*",1.13632225956839,9.65728909258087e-05,0.00077497029034084,"Promoter (<=1kb)",4,87975667,87983426,7760,1,"6696","ENST00000237623.11",0
"chr2",112737149,112739161,2013,"*",1.15735418017054,9.66275557969472e-05,0.00077529420416331,"3' UTR",2,112729657,112739047,9391,1,"284958","ENST00000491170.1",7492
"chr8",109839281,109840908,1628,"*",1.0493904123945,9.6723451797822e-05,0.00077591052121611,"Distal Intergenic",8,109967006,109974730,7725,2,"27012","ENST00000297404.1",133822
"chr6",72975780,72977572,1793,"*",1.11741349786065,9.72060447857294e-05,0.00077932060699832,"Intron (ENST00000342056.6/56479, intron 1 of 14)",6,72967687,72967753,67,2,"100423005","ENST00000583613.1",-8027
"chr3",172254658,172256574,1917,"*",1.14956965050386,9.73161169483546e-05,0.00077997239644533,"Intron (ENST00000415807.7/64778, intron 6 of 25)",3,172306936,172310927,3992,1,"64778","ENST00000483344.1",-50362
"chr6",99423974,99426218,2245,"*",1.01588062803459,9.73285057475018e-05,0.00078001604630745,"Promoter (<=1kb)",6,99424913,99432326,7414,1,"100130890","ENST00000418945.3",0
"chr11",22792175,22793930,1756,"*",1.09909055994804,9.7409347574583e-05,0.00078048885838061,"Intron (ENST00000454584.7/2620, intron 7 of 7)",11,22813799,22827877,14079,2,"258010","ENST00000525670.5",33947
"chr6",111426714,111428128,1415,"*",1.1658653731075,9.74894196169109e-05,0.00078107583325134,"Intron (ENST00000673446.1/91749, intron 2 of 3)",6,111405427,111411556,6130,2,"5980","ENST00000494858.1",-15158
"chr17",60012871,60014394,1524,"*",-1.16722117667588,9.75394555127656e-05,0.00078137736993911,"Exon (ENST00000587125.1/653645, exon 3 of 14)",17,60008437,60017498,9062,2,"653645","ENST00000590047.1",3104
"chr19",23509658,23510435,778,"*",1.32884536803074,9.76508068589118e-05,0.00078215382062285,"Intron (ENST00000596753.1/ENST00000596753.1, intron 1 of 3)",19,23479762,23480468,707,2,"105372334","ENST00000621617.1",-29190
"chr1",12295799,12297048,1250,"*",1.2592152245539,9.77256443833161e-05,0.00078267615869236,"Promoter (2-3kb)",1,12299281,12373848,74568,1,"55187","ENST00000460333.5",-2233
"chr8",99090407,99092112,1706,"*",1.04637924805619,9.7795094940307e-05,0.00078311669620236,"Exon (ENST00000520844.1/ENST00000520844.1, exon 2 of 2)",8,99103059,99121332,18274,1,"157680","ENST00000524330.1",-10947
"chr4",55893598,55894274,677,"*",1.16996935976695,9.79050387052206e-05,0.00078376556677711,"Exon (ENST00000381295.7/55763, exon 15 of 19)",4,55888810,55893641,4832,1,"55763","ENST00000504321.1",4788
"chr5",93801120,93801877,758,"*",1.22609920070985,9.79563977229794e-05,0.00078404328905298,"Exon (ENST00000671167.1/ENST00000671167.1, exon 2 of 2)",5,93776158,93824254,48097,2,"83989","ENST00000511139.1",22377
"chr8",125275388,125277246,1859,"*",1.04259348106997,9.79590130458716e-05,0.00078404328905298,"Intron (ENST00000517532.5/286053, intron 5 of 6)",8,125363026,125367116,4091,1,"286053","ENST00000521460.1",-85780
"chrX",20829736,20830741,1006,"*",1.09379220336839,9.81206076278088e-05,0.00078506188106885,"Intron (ENST00000636678.1/ENST00000636678.1, intron 7 of 7)",23,21372801,21645440,272640,1,"22866","ENST00000642501.1",-542060
"chr19",14332698,14334412,1715,"*",-1.07950975171079,9.81942254196487e-05,0.00078553931402187,"Promoter (<=1kb)",19,14333743,14344074,10332,1,"101928845","ENST00000588275.3",0
"chr14",105741718,105743031,1314,"*",-1.00660208894592,9.83529246456703e-05,0.00078649940650941,"Exon (ENST00000390548.6/ENST00000390548.6, exon 1 of 6)",14,105640168,105640232,65,1,"102466889","ENST00000616772.1",101550
"chr6",107263885,107264935,1051,"*",1.21929414794921,9.83673043796404e-05,0.00078654763334648,"3' UTR",6,107197841,107212159,14319,2,"57107","ENST00000449027.1",-51726
"chr5",61385113,61386751,1639,"*",1.16914520018829,9.8368627439521e-05,0.00078654763334648,"Intron (ENST00000252744.6/57688, intron 1 of 13)",5,61332258,61546172,213915,1,"57688","ENST00000252744.6",52855
"chr1",113428465,113430404,1940,"*",1.04155461160039,9.84460277940461e-05,0.000786973075325,"Intron (ENST00000307546.14/260425, intron 1 of 20)",1,113391261,113404455,13195,1,"260425","ENST00000477955.1",37204
"chr3",24298446,24300411,1966,"*",1.12487206981848,9.85152992029385e-05,0.00078744942200029,"Intron (ENST00000396671.7/7068, intron 2 of 9)",3,24228960,24348902,119943,2,"7068","ENST00000646300.1",48491
"chr1",179234472,179235274,803,"*",1.30311438441091,9.85402907293637e-05,0.00078761047646947,"Distal Intergenic",1,179110805,179229684,118880,2,"27","ENST00000392043.4",-4788
"chr3",174097742,174099508,1767,"*",1.14837427483696,9.85959568015144e-05,0.00078797795656146,"Intron (ENST00000695368.1/22871, intron 4 of 6)",3,174136435,174279362,142928,1,"22871","ENST00000466350.1",-36927
"chr2",37698866,37699901,1036,"*",1.04661624413497,9.90771581513675e-05,0.00079151445651835,"Intron (ENST00000453555.1/10602, intron 2 of 3)",2,37641882,37672535,30654,2,"10602","ENST00000611976.1",-26331
"chr5",35754395,35756797,2403,"*",1.01316467492824,9.90773944496123e-05,0.00079151445651835,"Intron (ENST00000637569.1/79925, intron 24 of 34)",5,35771736,35814532,42797,1,"79925","ENST00000637061.1",-14939
"chr14",35158624,35161484,2861,"*",1.02933985983026,9.91010409794352e-05,0.00079159739410364,"Exon (ENST00000556211.1/ENST00000556211.1, exon 1 of 1)",14,35122759,35273485,150727,1,"9692","ENST00000557404.3",35865
"chr11",92955438,92956432,995,"*",1.20164273186139,9.91018347262702e-05,0.00079159739410364,"Distal Intergenic",11,92969651,92982782,13132,1,"4544","ENST00000257068.3",-13219
"chr5",44875796,44877367,1572,"*",1.16603264030046,9.91359892384016e-05,0.00079182698864017,"Distal Intergenic",5,44811985,44813629,1645,1,"10884","ENST00000508129.1",63811
"chr3",57956162,57957443,1282,"*",1.02918324777236,9.91873701212952e-05,0.00079218210722656,"Distal Intergenic",3,57916981,57926290,9310,1,"7871","ENST00000497084.1",39181
"chr3",111321103,111322374,1272,"*",1.34519535097508,9.91901909906175e-05,0.00079218210722656,"Intron (ENST00000460744.1/105374039, intron 1 of 4)",3,111292719,111542302,249584,1,"105374039","ENST00000460744.1",28384
"chr6",56334997,56336970,1974,"*",1.04162738351454,9.92252470031109e-05,0.00079242317091333,"Intron (ENST00000370819.5/81578, intron 1 of 28)",6,56056590,56394094,337505,2,"81578","ENST00000370819.5",57124
"chr3",65792840,65794684,1845,"*",1.09317505112765,9.93337722416962e-05,0.00079321196908143,"Intron (ENST00000330909.12/9223, intron 1 of 24)",3,65893816,65925297,31482,1,"100873983","ENST00000472514.1",-99132
"chrX",38816614,38818038,1425,"*",1.22457596709103,9.94454713141483e-05,0.00079402595394647,"Distal Intergenic",23,38801568,38803883,2316,2,"100874211","ENST00000436893.1",-12731
"chr14",51381719,51382919,1201,"*",1.09171286466417,9.94974651350438e-05,0.00079440210185504,"Intron (ENST00000555649.1/ENST00000555649.1, intron 1 of 3)",14,51392128,51397135,5008,2,"105370496","ENST00000556762.1",14216
"chr12",103952638,103953934,1297,"*",1.12179618286754,9.9534368546656e-05,0.00079465773474724,"Promoter (2-3kb)",12,103951480,103956738,5259,2,"728568","ENST00000552460.1",2804
"chr1",172325642,172326526,885,"*",1.32281081714276,9.96237085859904e-05,0.00079517583957247,"Intron (ENST00000485254.3/26052, intron 17 of 20)",1,172387188,172389222,2035,1,"26052","ENST00000491124.1",-60662
"chr3",25290611,25292907,2297,"*",-1.02515272709925,9.96508179086276e-05,0.00079535318867154,"Intron (ENST00000687676.1/5915, intron 5 of 11)",3,25174119,25597758,423640,1,"5915","ENST00000690398.1",116492
"chr3",28915769,28917109,1341,"*",1.12814013900971,9.96794181981425e-05,0.00079554241978688,"Intron (ENST00000635992.1/152098, intron 7 of 13)",3,28865224,29991161,1125938,1,"27303","ENST00000637842.1",50545
"chr15",36468780,36469923,1144,"*",1.22803221748534,9.97016855545664e-05,0.00079567155791794,"Promoter (1-2kb)",15,36443537,36471016,27480,2,"105370769","ENST00000558875.1",1093
"chr5",67211821,67212533,713,"*",1.07775982416676,9.986421175833e-05,0.00079672987744039,"Distal Intergenic",5,67179613,67196799,17187,2,"4064","ENST00000256447.5",-15022
"chr17",53765104,53766679,1576,"*",1.24494760220338,9.98673922430902e-05,0.00079672987744039,"Intron (ENST00000650577.1/107985001, intron 4 of 6)",17,53822927,53825193,2267,1,"84643","ENST00000268919.6",-56248
"chr8",76922575,76923398,824,"*",1.19133561591224,9.99374165142246e-05,0.0007972494167626,"Distal Intergenic",8,76966768,76966850,83,2,"100422921","ENST00000584629.3",43452
"chr6",154122597,154124086,1490,"*",1.00432661078652,9.99553966621509e-05,0.00079731463904441,"3' UTR",6,154089826,154091957,2132,1,"4988","ENST00000521106.1",32771
"chr3",40623512,40624783,1272,"*",1.26925543977513,0.00010005519320318,0.00079803240969656,"Exon (ENST00000689790.1/ENST00000689790.1, exon 1 of 1)",3,40529288,40532861,3574,1,"285268","ENST00000492098.1",94224
"chr6",162099830,162100394,565,"*",1.31475518198437,0.00010014696904712,0.00079852945292035,"Intron (ENST00000366898.6/5071, intron 4 of 11)",6,161347607,162201532,853926,2,"5071","ENST00000674436.1",101138
"chr15",50879092,50881148,2057,"*",1.07943076455191,0.00010015206927306,0.00079853097244557,"Exon (ENST00000617693.4/ENST00000617693.4, exon 1 of 4)",15,50908672,50950149,41478,1,"23431","ENST00000561441.5",-27524
"chr7",158086189,158087320,1132,"*",-1.12657299055773,0.00010017966221936,0.00079871182165044,"Intron (ENST00000389413.7/5799, intron 9 of 21)",7,157987169,157989456,2288,1,"105375613","ENST00000649505.1",99020
"chr4",94453779,94455625,1847,"*",1.33238799935939,0.00010024253114242,0.00079909554857907,"Promoter (<=1kb)",4,94455245,94588127,132883,1,"10611","ENST00000508216.5",0
"chr14",36173277,36173890,614,"*",1.22340863077024,0.00010030852366784,0.00079950405919613,"Promoter (2-3kb)",14,36136108,36176468,40361,2,"100886964","ENST00000556013.2",2578
"chr2",18991109,18992396,1288,"*",1.10010595334741,0.00010031937995805,0.00079955140654077,"Intron (ENST00000424895.1/400945, intron 3 of 3)",2,18986451,19026971,40521,2,"400945","ENST00000424895.1",34575
"chr15",78540094,78541802,1709,"*",1.03086031483777,0.000100443244303,0.00080038172895309,"Promoter (<=1kb)",15,78540405,78549037,8633,1,"5685","ENST00000560217.5",0
"chr1",58864647,58866636,1990,"*",1.19229426842101,0.00010050548900948,0.00080076677981341,"Intron (ENST00000653297.1/100131060, intron 1 of 1)",1,58882872,58885662,2791,2,"105378753","ENST00000634986.1",19026
"chr12",88553352,88554721,1370,"*",1.19097530117469,0.00010051125955234,0.00080076677981341,"Intron (ENST00000644744.1/4254, intron 1 of 9)",12,88492793,88534762,41970,2,"4254","ENST00000378535.4",-18590
"chr6",145050088,145052228,2141,"*",1.03320277727887,0.00010054534330344,0.00080099908706844,"Distal Intergenic",6,144839049,144846822,7774,1,"7402","ENST00000460618.1",211039
"chr2",174070430,174071319,890,"*",1.33455654377564,0.00010072672735916,0.00080224761624463,"Distal Intergenic",2,174075190,174079351,4162,2,"29789","ENST00000497760.1",8032
"chrX",115229269,115230014,746,"*",1.28271897349117,0.00010075502128793,0.00080243367140219,"Intron (ENST00000317135.13/57631, intron 1 of 20)",23,115110626,115234072,123447,2,"57631","ENST00000538422.2",4058
"chr9",78870346,78872185,1840,"*",1.15839142326303,0.00010094221671212,0.00080360973260614,"Distal Intergenic",9,79135424,79145666,10243,2,"101927450","ENST00000663382.1",273481
"chr16",47197692,47199063,1372,"*",1.19074115993947,0.00010119496934222,0.00080518838553231,"Intron (ENST00000563757.1/ENST00000563757.1, intron 1 of 1)",16,47155585,47238289,82705,2,"81533","ENST00000567957.1",39226
"chr7",42548571,42550342,1772,"*",1.31872930379975,0.00010125310786222,0.00080561157070007,"Distal Intergenic",7,42661716,42706447,44732,2,"101928795","ENST00000455947.2",156105
"chr2",6826377,6827967,1591,"*",1.1851347892451,0.00010127916876062,0.00080575763092967,"Intron (ENST00000662953.1/104326052, intron 3 of 3)",2,6828514,6833531,5018,2,"104326052","ENST00000366140.6",5564
"chr16",68926954,68928975,2022,"*",1.06499374016473,0.00010128632767289,0.00080575763092967,"3' UTR",16,68933820,68937725,3906,1,"79613","ENST00000568179.1",-4845
"chr12",24937240,24938437,1198,"*",1.06797310222091,0.00010138615453405,0.00080639400969198,"Intron (ENST00000261192.12/586, intron 1 of 10)",12,24817809,24949043,131235,2,"586","ENST00000539780.5",10606
"chr2",148674234,148675044,811,"*",1.21408923113002,0.000101531374848,0.00080743059173447,"Intron (ENST00000457184.5/26122, intron 2 of 4)",2,148690214,148692248,2035,1,"26122","ENST00000449013.1",-15170
"chr3",100032347,100034266,1920,"*",1.15615501957735,0.00010159263388034,0.00080783875708757,"Intron (ENST00000463526.1/84319, intron 1 of 3)",3,99964314,99964398,85,2,"100500859","ENST00000577308.1",-67949
"chr6",142415756,142416839,1084,"*",1.05889661695751,0.00010171742819436,0.00080863341847952,"Promoter (<=1kb)",6,142417109,142443783,26675,1,"57211","ENST00000472054.2",-270
"chr14",52318070,52319191,1122,"*",1.3226205725927,0.00010173554168074,0.00080869836159841,"Intron (ENST00000557436.1/5732, intron 2 of 2)",14,52314312,52328598,14287,1,"5732","ENST00000245457.6",3758
"chr5",113262565,113264517,1953,"*",1.18038570778648,0.00010182174334358,0.00080930447373883,"Intron (ENST00000302475.8/4163, intron 1 of 16)",5,113026132,113234677,208546,2,"4163","ENST00000515367.6",-27888
"chr22",46625208,46634725,9518,"*",-1.06248490657264,0.00010189149224194,0.00080981928047748,"Promoter (<=1kb)",22,46626761,46679790,53030,1,"23151","ENST00000361034.7",0
"chr6",133136255,133137173,919,"*",1.28990699251264,0.00010204244813751,0.00081090017967095,"Distal Intergenic",6,133088126,133106611,18486,1,"285735","ENST00000655865.1",48129
"chr1",155802579,155803832,1254,"*",1.23794046060901,0.00010217109251315,0.00081184314533202,"Promoter (1-2kb)",1,155774807,155805024,30218,2,"54856","ENST00000482386.5",1192
