"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr17",2709721,2710121,401,"*",3.91410791515667,4.48218026488974,2.96362338554372,0.858620269274559,0.00475400594285156,0.0351063740438742,"Promoter (1-2kb)",17,2703406,2711198,7793,2,"23277","ENST00000576309.5",1077
"chr1",241519613,241520013,401,"*",3.23608438553732,2.18758099823504,3.8368589535398,-0.889986390358871,0.00475423258304152,0.0351063740438742,"Promoter (<=1kb)",1,241497511,241519694,22184,2,"2271","ENST00000493477.2",0
"chr3",126518419,126518819,401,"*",4.55130083954292,5.03260934669901,3.82389918537133,0.785621472218025,0.00475512744809746,0.0351103562760816,"Promoter (<=1kb)",3,126481166,126517773,36608,2,"131669","ENST00000290868.7",-646
"chr17",28727061,28727461,401,"*",5.27011814310788,5.67284836010132,4.70945964435086,0.718327715624893,0.00475855888371669,0.0351299025716176,"Promoter (<=1kb)",17,28724453,28726932,2480,2,"116238","ENST00000394933.7",-129
"chr14",105456798,105457198,401,"*",3.63579532166859,4.21327213808534,2.65802211344785,0.869341598480625,0.00475873584338411,0.0351299025716176,"Promoter (1-2kb)",14,105458344,105470729,12386,1,"9112","ENST00000434050.5",-1146
"chr8",81028202,81028602,401,"*",4.04583655117947,3.37553108001437,4.50172410392934,-0.827188272262401,0.00475884200034389,0.0351299025716176,"Intron (ENST00000220597.4/55824, intron 3 of 8)",8,80985228,80987534,2307,2,"55824","ENST00000522811.1",-40668
"chr7",34852188,34852588,401,"*",3.37009395763059,2.34645316236384,3.96285141323925,-0.885001915765762,0.00476026199475004,0.0351366812869803,"Intron (ENST00000359791.5/387129, intron 8 of 8)",7,34718862,34834328,115467,2,"404744","ENST00000436945.4",-17860
"chr7",157544547,157544947,401,"*",5.09756867229179,5.50076966523626,4.53599177272744,0.740479242558825,0.00476076941675955,0.0351366812869803,"Intron (ENST00000389413.7/5799, intron 21 of 21)",7,157515793,157518658,2866,1,"105375610","ENST00000648425.1",28754
"chr2",11853637,11854037,401,"*",3.64385104256965,4.15152281293915,2.85360655705197,0.868508293626886,0.00476082780314871,0.0351366812869803,"Intron (ENST00000429878.2/105373430, intron 2 of 2)",2,11865885,12309959,444075,1,"100506457","ENST00000438292.5",-11848
"chr13",97004311,97004711,401,"*",3.83052103253501,2.98147094528044,4.36144061410326,-0.857519161899089,0.00476548048782381,0.0351683912054334,"Distal Intergenic",13,96985713,96994730,9018,2,"27199","ENST00000541518.6",-9581
"chr1",64623637,64624037,401,"*",5.02984741466068,4.46097331150886,5.43677293167451,-0.723485288175431,0.00476599747083766,0.0351689847825342,"Intron (ENST00000651257.2/57685, intron 4 of 26)",1,64664200,64666140,1941,1,"57685","ENST00000486580.1",-40163
"chr7",90655730,90656130,401,"*",2.94786475994402,1.76296760359319,3.58954405431253,-0.890788848035882,0.00476627326122493,0.0351689847825342,"Intron (ENST00000449528.5/5218, intron 5 of 7)",7,90709251,90726644,17394,1,"5218","ENST00000496279.5",-53121
"chr12",120980238,120980638,401,"*",4.03844233387166,4.53511839687117,3.27488230286301,0.825304683811192,0.00476719077191001,0.0351714914390468,"Promoter (1-2kb)",12,120978749,121001269,22521,1,"6927","ENST00000544413.2",1489
"chr10",126433258,126433658,401,"*",3.86925803188347,3.04870259950031,4.38907777416171,-0.846875773617666,0.00476744577806892,0.0351714914390468,"Exon (ENST00000656840.1/728158, exon 2 of 7)",10,126425930,126460957,35028,1,"728158","ENST00000656840.1",7328
"chr1",8154853,8155253,401,"*",4.29481312940875,3.57271324369949,4.77382174635359,-0.819705893937262,0.00476769154559829,0.0351714914390468,"Distal Intergenic",1,8201518,8215207,13690,1,"102724539","ENST00000670361.1",-46265
"chr16",67718248,67718648,401,"*",4.40305304391125,3.78944723823401,4.83220172351281,-0.806112802203948,0.00476842042091344,0.0351714914390468,"Promoter (<=1kb)",16,67680434,67719300,38867,2,"81577","ENST00000602279.2",652
"chr1",223394201,223394601,401,"*",3.34791275710112,4.01058110793691,2.08600511041977,0.892069760795627,0.00476885223780827,0.0351714914390468,"Promoter (<=1kb)",1,223393415,223395465,2051,1,"164127","ENST00000366875.5",786
"chr14",80931004,80931404,401,"*",3.49922901675617,2.57281238560638,4.0588054006327,-0.880277436590245,0.00476892354300938,0.0351714914390468,"Intron (ENST00000281129.7/145508, intron 1 of 23)",14,80496474,80939540,443067,2,"145508","ENST00000281129.7",8136
"chr12",93591520,93591920,401,"*",3.90676550032694,3.11812718349794,4.41378350880323,-0.845231890490438,0.00476910634661439,0.0351714914390468,"Distal Intergenic",12,93575058,93583487,8430,1,"8835","ENST00000549510.1",16462
"chr11",122375914,122376314,401,"*",3.82582316205702,4.37538625145178,2.92709033008271,0.856720944216078,0.00477107238902537,0.0351827723574848,"Intron (ENST00000670396.1/399959, intron 1 of 5)",11,122089222,122367988,278767,2,"399959","ENST00000661848.1",-7926
"chr1",67710662,67711062,401,"*",4.1959762136961,3.56408696806287,4.6339168292522,-0.82970498621353,0.00477134861192886,0.0351827723574848,"Intron (ENST00000370982.4/55970, intron 2 of 3)",1,67685676,67686586,911,1,"1647","ENST00000484245.1",24986
"chr7",101168178,101168578,401,"*",5.83929107127872,6.16743334965376,5.41383674549305,0.629681514557963,0.00477555033100518,0.0352108372108895,"Promoter (2-3kb)",7,101162509,101165569,3061,2,"7425","ENST00000249330.3",-2609
"chr11",285138,285538,401,"*",4.5222707577474,4.9902724064508,3.82516364947493,0.783726659748863,0.00477586784514638,0.0352108372108895,"3' UTR",11,289126,296107,6982,1,"80162","ENST00000409548.7",-3588
"chr19",41967522,41967922,401,"*",5.12810420665831,5.53414856659902,4.56096153388947,0.717181427556928,0.0047774118034835,0.0352192542120917,"Exon (ENST00000644613.1/478, exon 21 of 25)",19,41956683,41959321,2639,2,"10567","ENST00000222008.11",-8201
"chr3",185296042,185296442,401,"*",3.77869380356351,2.97165774428056,4.29313941154788,-0.857282868506958,0.00477772285522845,0.0352192542120917,"Intron (ENST00000446828.5/9175, intron 2 of 12)",3,185285393,185291749,6357,1,"9175","ENST00000438798.1",10649
"chrX",53716263,53716663,401,"*",4.02331252127736,3.36144676518131,4.47531709412897,-0.843741979996714,0.00477940180113813,0.0352289688784895,"Distal Intergenic",23,53680084,53686752,6669,2,"10075","ENST00000704102.1",-29511
"chr4",53321847,53322247,401,"*",3.13482236776591,1.9904615442669,3.7648642558912,-0.892510359129805,0.00477975426935978,0.0352289688784895,"Intron (ENST00000401642.8/152579, intron 2 of 8)",4,52872982,53366061,493080,2,"152579","ENST00000401642.8",43814
"chr9",89792815,89793215,401,"*",4.16100657922035,4.64992548926293,3.4158597690818,0.815400205283974,0.00478018451631059,0.0352295103380759,"Distal Intergenic",9,89799695,89821753,22059,1,"101927823","ENST00000421297.1",-6480
"chr17",39231982,39232382,401,"*",5.49918456773825,5.87146926782999,4.99610485584384,0.703710588940717,0.00478180350998482,0.0352388120145475,"Distal Intergenic",17,39210541,39225945,15405,2,"342667","ENST00000333461.6",-6037
"chr17",43356959,43357359,401,"*",6.21456935226733,5.84370762603462,6.50932776751552,-0.578522393536413,0.00478293078136298,0.0352444888965182,"Intron (ENST00000658096.1/100130581, intron 4 of 6)",17,43371090,43387937,16848,2,"100130581","ENST00000656132.1",30578
"chr14",102517555,102517955,401,"*",3.96528112177677,4.4400223728809,3.25294499389022,0.857865144737413,0.00478607311387563,0.035265012417753,"Distal Intergenic",14,102506876,102509799,2924,2,"122416","ENST00000560748.5",-7756
"chr9",13268295,13268695,401,"*",3.66163457948812,2.75154332069538,4.215337721763,-0.870158741618853,0.0047876980340634,0.0352743530278681,"Intron (ENST00000319217.12/8777, intron 1 of 46)",9,13274510,13279187,4678,2,"8777","ENST00000442428.1",10492
"chr4",168487517,168487917,401,"*",3.20648667589809,2.25886342212296,3.77355900305992,-0.891733462843146,0.00478942736060601,0.0352844614221412,"Intron (ENST00000505150.5/107986198, intron 4 of 4)",4,168356735,168480514,123780,2,"91351","ENST00000511577.5",-7003
"chr8",134989035,134989435,401,"*",3.72697708381946,2.96807121021978,4.22170569824703,-0.861559103418861,0.004790077424777,0.0352866178064257,"Distal Intergenic",8,134849935,134881899,31965,1,"101927845","ENST00000505083.1",139100
"chr17",79466760,79467160,401,"*",4.99516370186438,5.4076168168551,4.41535612237084,0.72317072272117,0.00479201537819517,0.0352982605351546,"Intron (ENST00000583458.5/146713, intron 1 of 13)",17,79089345,79482598,393254,2,"146713","ENST00000583458.5",15438
"chr8",142281419,142281819,401,"*",4.68995937441449,5.07070926356185,4.1712201866519,0.762728534862632,0.00479303746974156,0.0353013332713357,"Promoter (1-2kb)",8,142271567,142279997,8431,2,"203062","ENST00000521825.1",-1422
"chr8",1452065,1452465,401,"*",3.8941011653592,4.37515339961868,3.16729166289957,0.844180087877673,0.0047931475478398,0.0353013332713357,"Intron (ENST00000637795.2/9228, intron 3 of 14)",8,1501366,1708474,207109,1,"9228","ENST00000612087.1",-48901
"chr14",95249086,95249486,401,"*",3.49814384278485,2.58473482961984,4.0530479163518,-0.876185016126805,0.00479493120365184,0.0353118359867981,"Intron (ENST00000298912.9/79789, intron 1 of 12)",14,95191530,95210851,19322,2,"79789","ENST00000556454.1",-38235
"chrX",40645058,40645458,401,"*",4.14656878327774,3.39978134188361,4.63618458995737,-0.821656478357008,0.00479627693790797,0.0353132669926738,"Promoter (2-3kb)",23,40629937,40647521,17585,2,"159013","ENST00000378421.1",2063
"chr2",17977015,17977415,401,"*",4.05470991274791,3.34398403753688,4.52874338587078,-0.833930112961597,0.00479657496918973,0.0353132669926738,"Intron (ENST00000465292.5/3790, intron 2 of 4)",2,18040606,18040733,128,2,"124900534","ENST00000391153.1",63318
"chr17",73608949,73609349,401,"*",4.75146052208978,5.158342330284,4.18267237856383,0.755525078038804,0.00479679858312394,0.0353132669926738,"Intron (ENST00000392650.8/54549, intron 1 of 44)",17,73334384,73644445,310062,2,"54549","ENST00000392650.8",35096
"chr1",114581209,114581609,401,"*",4.23544767586667,3.60332832778244,4.67349789361377,-0.81190244097968,0.0047972278515843,0.0353132669926738,"Promoter (<=1kb)",1,114567557,114581615,14059,2,"10286","ENST00000369541.4",6
"chrX",13007868,13008268,401,"*",4.31415449592952,3.69622462239991,4.74539741429983,-0.796322883743465,0.00479740142134862,0.0353132669926738,"Distal Intergenic",23,12975658,12977081,1424,1,"7114","ENST00000380633.1",32210
"chr11",119483066,119483466,401,"*",5.09916572021124,5.5234790576751,4.49547068517288,0.715752052215617,0.00479778849919481,0.0353132669926738,"Intron (ENST00000706409.1/100499227, intron 2 of 4)",11,119462830,119499396,36567,1,"100499227","ENST00000706480.1",20236
"chr20",40663074,40663474,401,"*",4.69995175346827,5.12484758217647,4.09506816881276,0.773718875760024,0.00479783003776978,0.0353132669926738,"Distal Intergenic",20,40685848,40689236,3389,2,"9935","ENST00000373313.3",25762
"chr17",2004616,2005016,401,"*",4.89536417079667,5.35240283415662,4.2225428375539,0.748120533489794,0.00479809622493076,0.0353132669926738,"Intron (ENST00000331238.7/146760, intron 1 of 1)",17,2017716,2019102,1387,1,"105371485","ENST00000572287.1",-12700
"chr17",29919277,29919677,401,"*",3.69805568028372,2.64961323120958,4.29881082065803,-0.872073578200766,0.00479834420247417,0.0353132669926738,"Intron (ENST00000269033.7/85464, intron 1 of 14)",17,29929200,29969078,39879,1,"374786","ENST00000448319.5",-9523
"chr17",31488852,31489252,401,"*",6.1894674872977,6.52033034347559,5.7594146439763,0.618605863441047,0.00479897821614129,0.0353153008658685,"Promoter (<=1kb)",17,31488192,31521184,32993,1,"84440","ENST00000578694.1",660
"chr4",5052452,5052852,401,"*",5.09963589981098,5.44741228736689,4.64046134794179,0.705461048378581,0.00480107205542463,0.0353276564657212,"Promoter (<=1kb)",4,5051596,5499449,447854,1,"55351","ENST00000512018.5",856
"chr1",160402007,160402407,401,"*",4.02836752973557,4.55555356191432,3.18898943022889,0.829595149738646,0.00480137276711002,0.0353276564657212,"Promoter (1-2kb)",1,160400564,160428670,28107,1,"57216","ENST00000696602.1",1443
"chr16",57530147,57530547,401,"*",5.5682080138794,5.90919646876744,5.1208327418006,0.656728340205116,0.0048035533082252,0.0353410670412617,"Intron (ENST00000258214.3/92922, intron 1 of 8)",16,57512181,57536571,24391,2,"92922","ENST00000258214.3",6024
"chr15",63718705,63719105,401,"*",3.75024343020568,2.77910766110104,4.32545474693573,-0.883476013694487,0.00480615444886148,0.0353575698546774,"Exon (ENST00000443617.7/8925, exon 20 of 78)",15,63718429,63723257,4829,2,"8925","ENST00000560983.1",4152
"chr20",36481565,36481965,401,"*",4.58940792327626,3.98597324822355,5.01359356650488,-0.761393298562898,0.00480684762358064,0.0353600348690754,"Intron (ENST00000373913.7/22839, intron 7 of 12)",20,36473119,36500270,27152,1,"22839","ENST00000479220.5",8446
"chr2",648808,649208,401,"*",4.36072849595324,4.82637197730486,3.66889560868573,0.800091033589055,0.00480737866255945,0.0353613069054265,"Distal Intergenic",2,669189,670975,1787,2,"129787","ENST00000497508.1",21767
"chrX",50014048,50014448,401,"*",3.6386940671527,2.80990670662333,4.16175185184654,-0.865642340902137,0.0048077625949647,0.035361496771099,"Promoter (<=1kb)",23,50014598,50014683,86,1,"574504","ENST00000606349.1",-150
"chr1",234543997,234544397,401,"*",4.52061973934136,3.89521936838018,4.9554589228148,-0.781869599159101,0.0048083643128386,0.0353632883195523,"Distal Intergenic",1,234527906,234531803,3898,2,"100506795","ENST00000663964.1",-12194
"chr7",139499819,139500219,401,"*",5.81025412937114,6.16503300911803,5.33874630014771,0.658398645058828,0.00480872941423902,0.0353633395263863,"Distal Intergenic",7,139452690,139483673,30984,2,"346689","ENST00000340940.5",-16146
"chr17",49870409,49870809,401,"*",5.59589761355455,5.97527718270647,5.0797111545432,0.698394160996907,0.00481012628380648,0.0353692083524367,"Distal Intergenic",17,49838300,49848069,9770,2,"255061","ENST00000436235.6",-22340
"chr7",129595125,129595525,401,"*",4.2551481669263,3.584887044037,4.7110154022546,-0.806743227494343,0.00481091222185778,0.0353692083524367,"Distal Intergenic",7,129611720,129757076,145357,1,"4899","ENST00000393232.6",-16195
"chr4",40594839,40595239,401,"*",3.37621375850949,2.49721194320048,3.91847823661653,-0.886954170936395,0.00481095237366788,0.0353692083524367,"Intron (ENST00000295971.12/54502, intron 1 of 6)",4,40542523,40629529,87007,2,"54502","ENST00000513044.1",34290
"chr8",93935900,93936300,401,"*",4.8029943152738,4.21169281726701,5.22119089895303,-0.749742524792827,0.0048112043115528,0.0353692083524367,"Distal Intergenic",8,93919879,93922500,2622,1,"54704","ENST00000521144.1",16021
"chr3",14921373,14921773,401,"*",4.64559632547588,5.03771921571226,4.10539925159816,0.763479024672546,0.00481147105861886,0.0353692083524367,"Exon (ENST00000430166.5/105376963, exon 5 of 6)",3,14930763,14933438,2676,1,"152273","ENST00000487605.1",-8990
"chr1",67061017,67061417,401,"*",4.02398000934016,3.30817319950681,4.50024292029138,-0.854708863835282,0.00481167665024288,0.0353692083524367,"Distal Intergenic",1,66999350,67054148,54799,2,"23169","ENST00000235345.6",-6869
"chr1",169466206,169466606,401,"*",3.30048328747583,2.3828412209493,3.85691415577566,-0.889324708906943,0.00481307725350015,0.0353768701924305,"Promoter (2-3kb)",1,169463932,169469197,5266,2,"10560","ENST00000643377.1",2591
"chr12",107846118,107846518,401,"*",4.00820426204223,4.4659671460466,3.33379679296702,0.842073460684725,0.00481608344299924,0.0353939394720345,"Intron (ENST00000547452.5/ENST00000547452.5, intron 2 of 4)",12,107903270,107903948,679,2,"728739","ENST00000547904.1",57430
"chr16",65594186,65594586,401,"*",3.82701956178417,2.98540399178995,4.35507238282151,-0.850258895848989,0.00481611645243417,0.0353939394720345,"Intron (ENST00000563811.1/ENST00000563811.1, intron 1 of 2)",16,65284496,65576345,291850,2,"283867","ENST00000663911.1",-17841
"chr6",83867603,83868003,401,"*",3.6486537160962,2.87614729776117,4.1490483249735,-0.866687143387468,0.00481676516024419,0.0353960724456971,"Intron (ENST00000369679.4/51167, intron 2 of 4)",6,83859689,83967423,107735,1,"51167","ENST00000369681.10",7914
"chr1",30719297,30719697,401,"*",5.14931350315016,5.54913425973113,4.59431129708404,0.718378209968744,0.00481810642121845,0.0354012094512455,"Promoter (<=1kb)",1,30716026,30719251,3226,2,"4146","ENST00000477320.1",-46
"chr22",42724094,42724494,401,"*",4.52176318797141,4.97514411099128,3.85691415577566,0.784493634510404,0.00481818125838334,0.0354012094512455,"Promoter (2-3kb)",22,42695171,42721298,26128,2,"53947","ENST00000465765.2",-2796
"chr2",62661114,62661514,401,"*",3.99457081288319,3.20768078022126,4.50087604866398,-0.838362005782499,0.0048191361811066,0.0354053220372617,"Intron (ENST00000664749.1/ENST00000664749.1, intron 1 of 3)",2,62673851,63045597,371747,1,"23301","ENST00000405015.7",-12337
"chr17",55774907,55775307,401,"*",4.71196466163014,5.11723128580129,4.14634760002655,0.751006236298281,0.00481945811815474,0.0354053220372617,"Promoter (1-2kb)",17,55773736,55823090,49355,1,"58488","ENST00000572536.1",1171
"chr19",1825987,1826387,401,"*",4.56513439665167,5.04086710020203,3.85053827551325,0.79928668819207,0.00482264724872863,0.035426114762235,"Promoter (2-3kb)",19,1823200,1824542,1343,1,"100288123","ENST00000587741.1",2787
"chr7",73395865,73396265,401,"*",4.45127726891389,4.9075994070392,3.78002272119579,0.790419313468339,0.00482406151610524,0.0354320775445641,"Distal Intergenic",7,73433778,73436120,2343,1,"8326","ENST00000344575.5",-37513
"chr6",106488864,106489264,401,"*",3.8690270193042,3.16773507712832,4.33889090731063,-0.849356281076544,0.00482417664731441,0.0354320775445641,"Intron (ENST00000633556.3/202, intron 2 of 21)",6,106461464,106513039,51576,1,"202","ENST00000651520.1",27400
"chr22",47448544,47448944,401,"*",3.77056074592032,4.37872626607104,2.69862491336519,0.870650408648285,0.00482490836932572,0.0354322865235105,"Distal Intergenic",22,47461299,47487111,25813,2,"101927722","ENST00000405369.3",38167
"chr7",159068767,159069167,401,"*",4.95997379897037,5.33869400258744,4.44501318258509,0.72661635478405,0.00482492277445385,0.0354322865235105,"Intron (ENST00000262178.7/7434, intron 4 of 12)",7,159030455,159097204,66750,2,"7434","ENST00000377633.7",28037
"chr15",80478332,80478732,401,"*",4.40251517969661,3.74011613571788,4.8547660931464,-0.785492516366418,0.00482696874778326,0.0354446752505105,"Intron (ENST00000303329.9/9915, intron 5 of 18)",15,80470243,80488735,18493,1,"9915","ENST00000531595.3",8089
"chr17",74960065,74960465,401,"*",5.83759828777406,6.21158705183285,5.33138727663611,0.656208734461057,0.00482738711215866,0.03544511140904,"Promoter (<=1kb)",17,74957969,74960095,2127,2,"283987","ENST00000318565.11",0
"chr17",42118413,42118813,401,"*",5.58030616672782,5.94518395728546,5.09071613429925,0.653921501351362,0.00483019668875676,0.0354631036836359,"Promoter (<=1kb)",17,42115693,42117489,1797,2,"2648","ENST00000592310.1",-924
"chr8",66848681,66849081,401,"*",3.58195349820937,2.66725036119748,4.13732498869947,-0.870956957631315,0.00483104558613658,0.0354666991276058,"Intron (ENST00000519289.1/100533105, intron 17 of 18)",8,66840680,66847255,6576,1,"23678","ENST00000523260.1",8001
"chr20",17657937,17658337,401,"*",3.94283393027673,3.18758099823504,4.4360277790813,-0.838448595405733,0.00483408357608945,0.0354863638740781,"Promoter (<=1kb)",20,17627360,17658932,31573,2,"6238","ENST00000495501.2",595
"chr18",10343844,10344244,401,"*",3.75123278147168,4.22119092766744,3.04972855480504,0.861151688273515,0.00483585262113113,0.0354967112336999,"Intron (ENST00000666410.1/105371985, intron 2 of 6)",18,10365952,10372361,6410,2,"105371986","ENST00000654161.1",28117
"chr8",104975185,104975585,401,"*",3.75696764265916,2.77796528037796,4.33486246409977,-0.865380288311343,0.00483669222086329,0.0355002351350987,"Intron (ENST00000518180.1/23414, intron 2 of 4)",8,105142860,105188606,45747,2,"124900594","ENST00000518927.1",213021
"chr6",52399843,52400243,401,"*",4.27196501467053,3.58473482961984,4.73554034627092,-0.804310799285056,0.0048377475263922,0.0355053416271012,"Intron (ENST00000512121.1/85315, intron 1 of 1)",6,52413014,52438481,25468,1,"114327","ENST00000637315.1",-12771
"chr8",142399438,142399838,401,"*",5.46655755768051,5.79664368383141,5.03781998055299,0.665203569102919,0.00483823972153697,0.0355058716399103,"Intron (ENST00000524325.6/203062, intron 1 of 13)",8,142344260,142402888,58629,2,"203062","ENST00000520462.5",3050
"chr20",13839299,13839699,401,"*",4.81170639309449,5.24301391584337,4.19364282175853,0.738646994595688,0.00483864043822619,0.0355058716399103,"Distal Intergenic",20,13849247,13851419,2173,2,"80343","ENST00000482196.5",11720
"chr8",23391585,23391985,401,"*",3.31325059207957,2.34704412059664,3.88677035854448,-0.885035305995911,0.00483889848958166,0.0355058716399103,"Intron (ENST00000389131.8/4017, intron 1 of 13)",8,23360204,23404076,43873,2,"4017","ENST00000524168.1",12091
"chr22",42359122,42359522,401,"*",4.78678471209825,5.22618910135684,4.15181789394096,0.767333086007061,0.004840182245797,0.0355126523491223,"Distal Intergenic",22,42364402,42369208,4807,2,"102723775","ENST00000412060.1",9686
"chr8",2008448,2008848,401,"*",4.14556149572752,4.64260863728304,3.38111221360738,0.829781263096879,0.00484100684014471,0.0355160634080964,"Distal Intergenic",8,1971181,1974768,3588,2,"101928058","ENST00000650317.2",-33680
"chr11",115848652,115849052,401,"*",3.51973468350695,2.5790374818319,4.08437522210918,-0.878164192773204,0.004842307008282,0.0355189862089717,"Distal Intergenic",11,115920248,115943181,22934,1,"102724165","ENST00000653503.1",-71196
"chr17",35147608,35148008,401,"*",5.03160614101722,5.42527686062234,4.48845066261477,0.732552233651093,0.0048431901675586,0.0355189862089717,"Promoter (<=1kb)",17,35147817,35189343,41527,1,"146862","ENST00000394570.7",0
"chr6",35148173,35148573,401,"*",5.00844662147584,4.42207052978363,5.42419039717651,-0.743120071807807,0.00484333375413995,0.0355189862089717,"Promoter (<=1kb)",6,35118269,35148610,30342,2,"6954","ENST00000418521.6",37
"chr19",34994351,34994751,401,"*",4.49147909580681,4.92825559910827,3.86203048683584,0.772125186075457,0.00484355539705495,0.0355189862089717,"Promoter (<=1kb)",19,34994784,35026471,31688,1,"57655","ENST00000599564.5",-33
"chr4",53374668,53375068,401,"*",3.45738199889371,2.55397429153175,4.00865442951896,-0.877654775989254,0.00484408439197029,0.0355189862089717,"Promoter (2-3kb)",4,53377569,53464376,86808,1,"81608","ENST00000703451.1",-2501
"chr5",14406340,14406740,401,"*",5.48425881224757,5.04030700999917,5.8232613567999,-0.654284139014043,0.00484408903669461,0.0355189862089717,"Promoter (<=1kb)",5,14406214,14419904,13691,1,"7204","ENST00000512303.1",126
"chr8",116537073,116537473,401,"*",3.50793873791147,2.62070806925444,4.05326374729444,-0.874668481682631,0.00484418509602316,0.0355189862089717,"Distal Intergenic",8,116652014,116654642,2629,1,"105375713","ENST00000685125.2",-114541
"chr2",120984352,120984752,401,"*",4.69359721385576,5.16020033926547,3.99962137559189,0.797321420806206,0.00484428295230217,0.0355189862089717,"3' UTR",2,120866378,120867403,1026,2,"124907880","ENST00000603720.1",-116949
"chr10",43101935,43102335,401,"*",4.91983230191103,5.32889776376974,4.34674022004892,0.72345874783267,0.00484478833372031,0.0355200541764338,"Promoter (1-2kb)",10,43100484,43102839,2356,1,"5979","ENST00000684216.1",1451
"chr5",43105524,43105924,401,"*",4.76157095271381,4.157101064655,5.18626411573338,-0.746353630140853,0.00484527559988656,0.0355209891813794,"Intron (ENST00000507393.1/100506639, intron 1 of 3)",5,43120883,43161773,40891,1,"7690","ENST00000515326.5",-14959
"chr22",45672789,45673189,401,"*",3.73411101910041,2.83008008310325,4.28561075893328,-0.861048407920389,0.00484698472015906,0.0355302032005715,"Promoter (<=1kb)",22,45672188,45718464,46277,1,"25814","ENST00000498009.5",601
"chr6",35495022,35495422,401,"*",5.14424915268598,5.49334681575824,4.68276010163029,0.70693982100959,0.00484725210462517,0.0355302032005715,"Promoter (1-2kb)",6,35473597,35496950,23354,2,"7005","ENST00000402886.9",1528
"chr10",71838303,71838703,401,"*",5.31956661999073,4.89220317682277,5.64884004749165,-0.684141753452932,0.00484806557109245,0.0355302042003284,"Intron (ENST00000394936.8/5660, intron 1 of 13)",10,71819816,71828134,8319,2,"5660","ENST00000633965.1",-10169
"chr2",1502921,1503321,401,"*",4.52374478745833,4.96218022999931,3.89081625564175,0.803287535913995,0.00484835847847866,0.0355302042003284,"Promoter (<=1kb)",2,1503777,1542727,38951,1,"7173","ENST00000425083.3",-456
"chr14",65200454,65200854,401,"*",3.54208876587172,2.57934309901415,4.11441626471848,-0.88631133065126,0.00484853037460297,0.0355302042003284,"Intron (ENST00000654548.1/100128233, intron 3 of 3)",14,65197254,65222257,25004,2,"100128233","ENST00000654548.1",21403
"chr16",85752342,85752742,401,"*",4.91902334573956,5.38826279865118,4.21913659286745,0.767723769763372,0.00484869155576578,0.0355302042003284,"Promoter (1-2kb)",16,85690170,85751129,60960,2,"124903740","ENST00000602719.5",-1213
"chr3",23004983,23005383,401,"*",4.42651812213495,3.80237610152709,4.86075347105065,-0.791708635769209,0.00485168411835896,0.0355494948957406,"Distal Intergenic",3,23195070,23202533,7464,2,"100505877","ENST00000452251.5",197150
"chr4",7479517,7479917,401,"*",5.23615386951117,5.58303717726662,4.77854044126588,0.689573453533682,0.00485240854465946,0.0355521647634314,"Intron (ENST00000507866.6/57537, intron 2 of 26)",4,7460028,7460118,91,1,"100422826","ENST00000579577.1",19489
"chr2",12719021,12719421,401,"*",4.82609679240212,4.32373781232508,5.19798845824948,-0.745310313725302,0.00485303250730789,0.0355540982220356,"Promoter (<=1kb)",2,12718238,12724825,6588,1,"28951","ENST00000405331.3",783
"chr7",75024274,75024674,401,"*",4.67086910089245,5.09156141235632,4.07453004414516,0.754824287356053,0.00485414029690649,0.03555957572499,"Exon (ENST00000616305.2/729438, exon 8 of 9)",7,75007888,75021943,14056,1,"729438","ENST00000622472.1",16386
"chr20",38271068,38271468,401,"*",4.06579832227386,3.35735935017813,4.53882464226819,-0.83663378259796,0.00485488600422957,0.0355624001357297,"Exon (ENST00000643430.1/ENST00000643430.1, exon 1 of 1)",20,38225549,38260772,35224,2,"85449","ENST00000496900.2",-10296
"chr7",137981282,137981682,401,"*",3.78637612654344,2.98147094528044,4.29996823714151,-0.853983597321713,0.00485560997531754,0.0355635394325272,"Intron (ENST00000330387.11/64764, intron 1 of 11)",7,137912811,138002047,89237,2,"64764","ENST00000452463.5",20365
"chr11",69727453,69727853,401,"*",5.40030432043073,5.80233891567961,4.84100123991503,0.713057214285679,0.00485596335241445,0.0355635394325272,"Distal Intergenic",11,69698238,69704022,5785,2,"9965","ENST00000294312.4",-23431
"chr7",111706047,111706447,401,"*",3.83696474325494,4.42789907714646,2.81889947819999,0.859547196617155,0.004856122036912,0.0355635394325272,"Distal Intergenic",7,111728421,111732514,4094,2,"9732","ENST00000494769.1",26067
"chr12",132251558,132251958,401,"*",4.22470400201505,4.72930223549715,3.4419888036363,0.80707631534312,0.00485676061098964,0.0355655781852817,"Intron (ENST00000328957.13/50614, intron 5 of 10)",12,132196509,132257742,61234,2,"50614","ENST00000411988.6",5784
"chr15",88649496,88649896,401,"*",6.09537191532278,6.41735647373776,5.68024030525353,0.620819018152812,0.00485821990175051,0.035571883228066,"Promoter (<=1kb)",15,88650253,88655650,5398,1,"3669","ENST00000560746.1",-357
"chr10",114678777,114679177,401,"*",3.96158940477432,3.28501671386859,4.42033904704367,-0.8362717643306,0.0048583421159557,0.035571883228066,"Intron (ENST00000392955.7/3983, intron 1 of 22)",10,114431113,114684457,253345,2,"3983","ENST00000392955.7",5280
